age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
41,management,married,tertiary,no,498,no,no,cellular,14,aug,62.0,2,-1,0,unknown,0
43,technician,married,tertiary,no,385,yes,no,cellular,3,sep,92.0,1,270,2,failure,1
40,services,married,secondary,no,284,yes,no,cellular,11,may,744.0,1,-1,0,unknown,1
25,student,single,secondary,no,970,yes,no,cellular,17,apr,28.0,1,14,9,failure,0
55,unemployed,married,primary,no,973,no,no,cellular,7,apr,441.0,1,-1,0,unknown,1
28,admin.,single,secondary,no,223,no,yes,cellular,24,jul,558.0,1,-1,0,unknown,0
59,admin.,married,primary,no,4435,yes,no,unknown,23,may,434.0,5,-1,0,unknown,1
46,entrepreneur,married,tertiary,no,2685,no,no,cellular,1,dec,709.0,2,-1,0,unknown,1
27,management,single,tertiary,no,2863,no,no,cellular,12,aug,531.0,2,179,2,success,1
53,entrepreneur,married,unknown,no,201,no,no,cellular,14,aug,313.0,2,-1,0,unknown,0
36,services,married,secondary,no,2160,no,no,cellular,22,oct,238.0,1,215,2,success,1
29,unemployed,single,tertiary,no,460,no,no,cellular,26,feb,139.0,2,6,3,success,1
38,management,married,primary,no,-59,yes,no,unknown,9,may,95.0,2,-1,0,unknown,0
54,technician,divorced,secondary,no,375,no,no,unknown,20,jun,608.0,6,-1,0,unknown,1
32,technician,married,secondary,no,-188,yes,yes,unknown,13,may,1241.0,2,-1,0,unknown,1
45,blue-collar,married,unknown,no,0,no,no,unknown,5,jun,231.0,2,-1,0,unknown,0
38,services,married,secondary,no,316,no,yes,unknown,9,jun,102.0,5,-1,0,unknown,0
44,blue-collar,married,primary,no,378,yes,no,unknown,27,may,467.0,1,-1,0,unknown,0
31,management,single,tertiary,no,199,no,no,unknown,9,jun,767.0,2,-1,0,unknown,1
34,management,married,tertiary,no,736,no,yes,cellular,22,aug,239.0,5,-1,0,unknown,0
38,management,single,tertiary,no,2850,yes,no,cellular,22,jul,321.0,2,-1,0,unknown,1
32,blue-collar,married,primary,no,-337,yes,yes,cellular,19,nov,111.0,1,-1,0,unknown,0
31,technician,married,tertiary,no,3924,no,no,cellular,21,aug,222.0,1,187,4,success,1
35,admin.,married,secondary,no,-327,yes,no,unknown,28,may,266.0,1,-1,0,unknown,0
34,technician,single,unknown,yes,123,no,no,telephone,30,apr,99.0,1,385,3,other,0
27,technician,single,secondary,no,14,no,no,cellular,27,aug,48.0,5,-1,0,unknown,0
46,technician,single,secondary,no,167,no,no,cellular,30,apr,1544.0,1,-1,0,unknown,1
51,blue-collar,married,secondary,no,2060,yes,no,cellular,15,may,158.0,3,-1,0,unknown,1
62,technician,married,secondary,no,637,no,no,telephone,21,oct,222.0,1,105,3,failure,1
31,student,divorced,secondary,no,1341,no,no,cellular,28,feb,812.0,1,-1,0,unknown,1
33,entrepreneur,married,secondary,no,815,no,no,unknown,19,jun,151.0,2,-1,0,unknown,0
32,blue-collar,single,secondary,no,0,yes,no,unknown,21,may,145.0,3,-1,0,unknown,0
37,technician,married,secondary,no,3476,yes,no,cellular,4,feb,64.0,1,294,3,failure,0
51,admin.,divorced,secondary,no,925,no,no,cellular,4,jun,419.0,1,91,5,success,1
36,technician,single,secondary,no,21,no,yes,cellular,21,aug,1141.0,2,-1,0,unknown,1
31,technician,single,secondary,no,0,yes,yes,unknown,12,may,162.0,2,-1,0,unknown,1
50,technician,married,secondary,no,2998,yes,no,cellular,15,may,481.0,3,-1,0,unknown,1
49,management,married,secondary,no,20727,yes,yes,unknown,9,may,130.0,2,-1,0,unknown,0
62,blue-collar,divorced,primary,no,1614,yes,no,cellular,20,nov,347.0,1,-1,0,unknown,1
50,management,divorced,tertiary,no,716,no,no,cellular,14,aug,479.0,4,-1,0,unknown,0
37,services,single,secondary,no,2257,no,yes,telephone,23,jul,281.0,4,-1,0,unknown,1
38,technician,married,secondary,no,1782,yes,yes,cellular,27,may,324.0,1,-1,0,unknown,0
50,blue-collar,single,secondary,no,870,yes,no,unknown,16,may,133.0,1,-1,0,unknown,0
44,entrepreneur,single,secondary,yes,572,yes,no,telephone,20,nov,222.0,5,190,4,failure,0
40,admin.,divorced,secondary,no,413,yes,no,cellular,11,feb,193.0,1,532,1,success,1
45,self-employed,married,primary,no,3776,no,no,telephone,25,aug,38.0,6,-1,0,unknown,0
40,self-employed,married,secondary,no,-141,no,no,cellular,28,jul,898.0,2,-1,0,unknown,1
37,management,divorced,secondary,no,875,yes,yes,cellular,7,may,153.0,1,-1,0,unknown,0
35,blue-collar,divorced,secondary,no,2823,yes,no,unknown,5,may,305.0,2,-1,0,unknown,0
32,self-employed,married,tertiary,no,366,yes,no,unknown,20,jun,58.0,6,-1,0,unknown,0
38,admin.,divorced,secondary,no,2812,yes,no,unknown,28,may,162.0,1,-1,0,unknown,0
50,blue-collar,married,secondary,no,485,yes,yes,telephone,17,nov,14.0,1,-1,0,unknown,0
24,self-employed,single,tertiary,no,520,no,no,cellular,27,aug,2590.0,4,-1,0,unknown,1
49,self-employed,single,secondary,no,934,yes,no,unknown,22,may,50.0,6,-1,0,unknown,0
29,blue-collar,divorced,secondary,no,1794,yes,no,cellular,12,may,617.0,2,-1,0,unknown,1
26,self-employed,single,tertiary,no,3523,no,no,telephone,30,apr,144.0,1,-1,0,unknown,0
50,self-employed,married,secondary,no,608,yes,yes,unknown,1,jun,121.0,30,-1,0,unknown,0
50,entrepreneur,divorced,secondary,no,455,yes,no,telephone,22,oct,172.0,3,-1,0,unknown,1
25,self-employed,married,secondary,no,2064,yes,yes,cellular,6,may,392.0,2,-1,0,unknown,0
68,retired,married,tertiary,no,20,no,no,cellular,19,jul,159.0,3,837,1,success,1
83,retired,single,primary,no,2115,no,no,cellular,21,apr,840.0,3,280,1,success,1
72,retired,married,secondary,no,7472,no,no,cellular,8,jun,268.0,3,-1,0,unknown,1
37,management,married,primary,no,3158,no,no,cellular,8,sep,394.0,1,-1,0,unknown,1
35,management,married,tertiary,no,535,no,no,cellular,7,aug,207.0,1,119,3,other,1
27,management,single,tertiary,no,0,no,no,cellular,26,may,127.0,1,-1,0,unknown,0
29,student,single,secondary,no,2025,no,no,cellular,24,jun,350.0,1,11,5,success,1
59,retired,married,tertiary,no,941,yes,no,unknown,15,may,249.0,1,-1,0,unknown,0
46,management,married,tertiary,yes,1160,no,no,cellular,17,mar,90.0,3,-1,0,unknown,0
26,management,single,tertiary,no,34,yes,no,cellular,20,apr,317.0,4,-1,0,unknown,1
59,retired,married,secondary,no,1231,no,no,cellular,18,feb,156.0,1,-1,0,unknown,1
75,retired,married,secondary,no,670,no,no,cellular,25,feb,181.0,1,91,4,success,1
21,management,single,tertiary,no,3902,no,no,cellular,4,aug,173.0,1,697,25,other,1
41,blue-collar,married,unknown,no,2295,no,no,cellular,30,apr,144.0,1,97,1,other,1
34,admin.,single,secondary,no,4033,no,no,cellular,5,jun,255.0,2,-1,0,unknown,1
21,student,single,tertiary,no,1310,no,yes,cellular,26,feb,201.0,2,2,4,success,1
34,unemployed,married,secondary,no,0,no,no,cellular,30,apr,268.0,1,358,3,other,0
63,management,married,tertiary,no,975,no,no,cellular,26,oct,104.0,3,105,5,other,1
27,management,single,secondary,no,1165,no,no,cellular,14,apr,257.0,1,-1,0,unknown,1
50,admin.,married,secondary,no,100,no,no,cellular,27,aug,111.0,4,-1,0,unknown,0
22,student,single,secondary,no,111,no,no,cellular,12,feb,83.0,1,182,8,success,1
31,technician,married,tertiary,no,322,yes,no,cellular,30,apr,338.0,2,-1,0,unknown,0
32,services,single,secondary,no,628,yes,no,cellular,31,jul,281.0,14,-1,0,unknown,0
31,services,married,secondary,no,54,yes,no,cellular,12,aug,107.0,7,-1,0,unknown,0
26,admin.,single,secondary,no,2657,yes,no,cellular,4,may,339.0,2,212,2,success,1
37,services,married,secondary,no,5561,yes,yes,cellular,2,mar,504.0,2,-1,0,unknown,1
59,admin.,single,secondary,no,2603,yes,no,cellular,3,feb,419.0,2,372,4,failure,1
23,admin.,married,secondary,no,1351,no,no,cellular,15,jun,2614.0,2,-1,0,unknown,1
46,management,married,primary,yes,32,no,no,telephone,23,nov,177.0,2,-1,0,unknown,0
88,retired,married,secondary,no,376,no,no,telephone,23,sep,916.0,1,-1,0,unknown,1
31,admin.,single,secondary,no,2160,no,no,cellular,16,feb,79.0,2,-1,0,unknown,1
31,management,single,tertiary,yes,2225,no,no,cellular,26,aug,153.0,4,-1,0,unknown,0
42,technician,married,secondary,no,0,no,no,cellular,9,feb,252.0,4,-1,0,unknown,0
54,blue-collar,married,secondary,no,255,no,no,cellular,5,aug,244.0,1,-1,0,unknown,1
28,entrepreneur,married,tertiary,no,-20,no,no,unknown,3,jul,78.0,2,-1,0,unknown,0
52,unemployed,married,tertiary,no,553,yes,no,cellular,6,may,159.0,1,-1,0,unknown,1
30,technician,single,secondary,no,189,no,yes,cellular,30,apr,334.0,1,-1,0,unknown,1
28,technician,single,secondary,no,320,no,no,cellular,9,jul,409.0,6,-1,0,unknown,1
37,technician,married,tertiary,no,6945,yes,no,cellular,24,dec,254.0,1,348,2,success,1
44,blue-collar,single,primary,no,2171,yes,no,unknown,16,jun,235.0,1,-1,0,unknown,0
39,technician,single,tertiary,no,2171,yes,no,cellular,17,nov,187.0,1,208,1,success,0
31,blue-collar,single,secondary,no,173,yes,no,unknown,27,may,51.0,3,-1,0,unknown,0
63,management,single,tertiary,no,5236,no,no,telephone,6,aug,202.0,1,-1,0,unknown,1
47,retired,married,secondary,no,1544,yes,no,telephone,28,oct,160.0,1,-1,0,unknown,1
31,blue-collar,married,secondary,no,-338,yes,no,cellular,17,jul,125.0,17,-1,0,unknown,0
36,services,divorced,secondary,no,0,no,no,unknown,3,jul,47.0,1,-1,0,unknown,0
36,unemployed,married,tertiary,no,2987,no,no,cellular,2,feb,280.0,1,-1,0,unknown,0
37,blue-collar,married,secondary,no,699,yes,yes,cellular,1,jun,138.0,2,-1,0,unknown,0
57,management,married,secondary,no,298,yes,no,unknown,28,may,807.0,2,-1,0,unknown,1
27,management,single,tertiary,no,380,yes,no,unknown,13,may,812.0,2,-1,0,unknown,1
39,technician,single,secondary,no,3028,yes,no,cellular,4,may,670.0,5,101,1,other,1
33,management,single,secondary,no,2486,yes,no,unknown,11,jun,217.0,3,-1,0,unknown,0
49,blue-collar,married,primary,yes,838,yes,yes,telephone,7,may,11.0,4,370,5,other,0
45,technician,married,secondary,no,871,no,no,telephone,8,feb,129.0,5,-1,0,unknown,1
31,self-employed,married,tertiary,no,21520,yes,no,cellular,7,apr,213.0,3,-1,0,unknown,1
30,self-employed,single,tertiary,no,467,yes,no,cellular,18,may,1210.0,1,-1,0,unknown,1
45,self-employed,married,secondary,no,732,no,no,cellular,8,sep,404.0,2,92,4,success,1
51,services,divorced,secondary,no,1532,no,yes,cellular,12,aug,834.0,5,-1,0,unknown,1
35,self-employed,married,secondary,no,555,yes,no,cellular,17,nov,62.0,2,-1,0,unknown,0
93,retired,married,primary,no,850,no,no,cellular,2,jun,206.0,1,-1,0,unknown,0
58,retired,single,secondary,no,523,no,no,cellular,4,feb,195.0,1,80,1,other,1
59,technician,married,primary,no,395,no,no,cellular,8,may,486.0,1,174,3,failure,0
34,housemaid,single,unknown,no,162,no,no,cellular,23,sep,137.0,1,183,1,success,1
36,management,married,tertiary,no,3996,no,no,cellular,19,nov,70.0,1,183,3,failure,0
24,student,single,unknown,no,84,no,no,cellular,27,mar,200.0,1,-1,0,unknown,1
60,management,single,tertiary,no,258,no,no,cellular,12,mar,114.0,1,-1,0,unknown,1
72,retired,married,primary,no,7968,no,no,cellular,2,feb,147.0,2,-1,0,unknown,0
36,management,married,tertiary,no,7015,no,no,cellular,11,nov,317.0,2,184,5,failure,0
39,management,married,tertiary,no,823,no,no,cellular,14,dec,196.0,4,267,2,other,1
33,services,married,primary,no,2129,yes,no,unknown,16,may,67.0,1,-1,0,unknown,0
42,management,single,tertiary,no,0,no,no,cellular,24,aug,93.0,2,-1,0,unknown,0
26,admin.,single,tertiary,no,102,no,no,cellular,30,apr,130.0,1,-1,0,unknown,1
50,services,married,primary,no,654,no,no,unknown,20,jun,718.0,2,-1,0,unknown,0
47,management,single,tertiary,no,546,no,no,cellular,8,jun,357.0,2,-1,0,unknown,1
28,student,single,secondary,no,434,no,no,cellular,3,jun,152.0,2,-1,0,unknown,1
24,admin.,married,secondary,no,414,no,no,cellular,1,jun,257.0,1,-1,0,unknown,1
31,management,married,tertiary,no,766,yes,no,cellular,15,may,397.0,1,-1,0,unknown,0
38,management,single,tertiary,no,3904,no,no,cellular,12,oct,178.0,4,97,7,failure,1
49,management,married,tertiary,no,934,no,no,cellular,3,feb,147.0,3,-1,0,unknown,0
28,technician,single,tertiary,no,669,no,no,cellular,14,aug,49.0,2,-1,0,unknown,0
47,entrepreneur,married,secondary,no,121,no,no,cellular,4,may,405.0,9,357,2,failure,1
47,student,single,tertiary,no,221,no,no,cellular,11,aug,272.0,1,-1,0,unknown,0
34,blue-collar,single,primary,no,0,no,no,cellular,31,jul,102.0,2,-1,0,unknown,0
41,blue-collar,married,primary,no,208,no,yes,cellular,19,nov,432.0,2,185,1,failure,1
61,retired,married,tertiary,no,1710,no,no,cellular,12,oct,458.0,4,15,10,other,1
29,services,single,secondary,no,131,yes,no,cellular,6,may,11.0,2,370,1,failure,0
37,management,married,tertiary,no,1347,yes,yes,cellular,21,nov,120.0,2,152,2,failure,0
67,retired,divorced,primary,no,0,no,no,telephone,4,jun,282.0,2,-1,0,unknown,1
43,technician,married,secondary,no,447,no,no,cellular,30,apr,297.0,1,392,4,success,1
31,technician,married,tertiary,no,1240,no,no,cellular,19,nov,210.0,1,-1,0,unknown,0
43,blue-collar,married,primary,no,282,yes,no,unknown,13,may,212.0,3,-1,0,unknown,0
46,technician,married,primary,no,4121,yes,yes,cellular,20,nov,100.0,3,122,2,other,0
40,management,single,tertiary,no,1107,yes,no,cellular,20,apr,378.0,1,-1,0,unknown,1
53,admin.,single,secondary,no,67,yes,no,unknown,29,may,249.0,11,-1,0,unknown,0
47,services,single,primary,no,4570,yes,no,unknown,8,may,616.0,1,-1,0,unknown,1
35,admin.,married,secondary,no,0,yes,no,unknown,20,may,83.0,1,-1,0,unknown,0
31,admin.,single,secondary,no,484,no,no,cellular,27,feb,598.0,3,270,1,failure,1
66,admin.,married,secondary,no,1320,no,no,cellular,30,dec,137.0,1,-1,0,unknown,1
32,management,married,tertiary,no,203,no,no,cellular,4,aug,651.0,1,138,3,success,1
40,management,married,tertiary,no,342,no,yes,cellular,29,jul,49.0,22,-1,0,unknown,0
27,management,single,tertiary,no,991,no,no,cellular,26,jul,347.0,1,-1,0,unknown,1
31,management,single,secondary,no,177,yes,no,unknown,20,may,266.0,1,-1,0,unknown,0
30,management,single,tertiary,no,550,no,no,cellular,18,feb,380.0,3,-1,0,unknown,1
33,management,single,tertiary,no,13545,yes,no,cellular,7,may,938.0,1,-1,0,unknown,1
24,student,single,secondary,no,703,no,no,cellular,26,aug,753.0,4,-1,0,unknown,1
34,services,married,secondary,no,1957,yes,yes,cellular,16,apr,291.0,1,257,1,failure,0
42,technician,married,secondary,no,572,no,no,cellular,2,feb,233.0,2,-1,0,unknown,1
41,technician,married,unknown,no,1956,no,no,cellular,15,jun,589.0,1,-1,0,unknown,1
44,blue-collar,married,secondary,no,344,yes,no,cellular,4,feb,47.0,1,251,2,failure,0
35,services,married,secondary,no,195,yes,no,unknown,14,may,496.0,2,-1,0,unknown,1
30,blue-collar,married,secondary,no,398,yes,no,cellular,11,may,277.0,1,-1,0,unknown,0
54,unemployed,married,primary,no,1131,no,yes,cellular,8,jul,392.0,2,-1,0,unknown,0
35,management,single,tertiary,no,3117,no,no,cellular,10,sep,316.0,3,56,3,success,1
31,management,single,tertiary,no,598,no,no,cellular,28,jan,682.0,2,182,2,success,1
28,technician,single,tertiary,no,86,no,no,cellular,25,sep,173.0,3,188,10,success,1
36,management,single,tertiary,no,876,no,no,cellular,20,aug,583.0,5,-1,0,unknown,1
52,blue-collar,married,primary,no,2320,yes,no,cellular,5,may,7.0,8,-1,0,unknown,0
39,management,single,tertiary,no,2240,no,no,cellular,19,aug,216.0,1,22,3,success,1
53,admin.,married,secondary,no,5447,yes,no,cellular,22,may,206.0,1,95,6,success,1
34,management,married,tertiary,no,0,yes,yes,cellular,28,jul,47.0,2,-1,0,unknown,0
34,blue-collar,married,secondary,no,234,yes,no,cellular,11,may,777.0,1,323,1,other,1
29,technician,single,secondary,no,243,no,no,cellular,6,aug,475.0,2,-1,0,unknown,0
25,management,married,tertiary,no,10929,no,no,cellular,2,feb,871.0,1,-1,0,unknown,1
45,housemaid,divorced,primary,no,236,no,no,cellular,18,aug,133.0,6,-1,0,unknown,0
38,blue-collar,married,secondary,no,863,yes,no,cellular,25,jul,100.0,6,-1,0,unknown,0
54,management,divorced,tertiary,no,154,yes,no,cellular,12,may,275.0,2,-1,0,unknown,0
31,management,single,tertiary,no,1212,yes,no,cellular,10,aug,389.0,1,180,2,success,1
43,blue-collar,married,secondary,no,865,yes,no,cellular,8,may,423.0,1,-1,0,unknown,0
34,technician,single,secondary,no,83,yes,no,cellular,30,jul,1353.0,3,-1,0,unknown,0
48,self-employed,single,primary,no,488,yes,no,cellular,17,apr,313.0,1,-1,0,unknown,1
35,management,married,unknown,no,2240,yes,no,unknown,8,may,851.0,1,-1,0,unknown,0
30,blue-collar,married,secondary,no,103,yes,no,cellular,4,may,1311.0,4,-1,0,unknown,1
46,technician,married,tertiary,no,1807,yes,no,cellular,13,oct,306.0,4,-1,0,unknown,0
29,admin.,married,secondary,no,1519,yes,yes,cellular,2,aug,63.0,2,196,2,success,1
60,technician,married,secondary,no,6060,no,no,cellular,31,oct,134.0,1,-1,0,unknown,0
57,management,married,tertiary,no,1193,yes,yes,unknown,28,may,482.0,5,-1,0,unknown,1
57,blue-collar,married,primary,no,24,yes,no,unknown,7,may,58.0,2,-1,0,unknown,0
48,technician,married,primary,no,544,no,yes,cellular,7,jul,659.0,2,-1,0,unknown,0
30,management,single,secondary,no,199,yes,no,unknown,20,may,348.0,1,-1,0,unknown,0
37,management,single,secondary,no,350,yes,no,unknown,6,may,245.0,2,-1,0,unknown,0
49,housemaid,divorced,primary,no,1404,no,no,cellular,4,aug,413.0,1,191,4,other,1
31,admin.,single,secondary,no,2045,yes,no,unknown,12,jun,35.0,8,-1,0,unknown,0
38,admin.,married,secondary,no,304,yes,yes,unknown,28,may,126.0,1,-1,0,unknown,0
30,technician,married,secondary,no,7891,no,no,cellular,27,may,168.0,2,91,4,success,1
55,housemaid,married,unknown,no,1938,yes,no,unknown,30,may,493.0,1,-1,0,unknown,0
49,admin.,married,secondary,no,1153,yes,no,unknown,13,may,17.0,1,-1,0,unknown,0
35,technician,married,secondary,no,8822,no,no,unknown,27,jun,317.0,4,-1,0,unknown,1
47,housemaid,divorced,primary,no,127,no,no,unknown,26,jun,311.0,3,-1,0,unknown,0
52,entrepreneur,married,tertiary,no,3868,yes,no,unknown,17,jun,350.0,5,-1,0,unknown,0
32,technician,married,secondary,no,0,yes,yes,cellular,27,aug,171.0,4,-1,0,unknown,0
36,technician,divorced,tertiary,no,279,yes,no,cellular,11,may,333.0,4,-1,0,unknown,0
40,management,married,tertiary,no,2142,yes,yes,cellular,12,mar,3527.0,3,-1,0,unknown,1
43,blue-collar,single,primary,no,162,yes,yes,telephone,13,may,32.0,5,266,2,failure,0
50,management,married,secondary,no,1130,no,no,cellular,13,oct,311.0,2,181,1,success,1
39,admin.,single,secondary,no,1647,yes,no,unknown,21,may,821.0,2,-1,0,unknown,1
33,technician,married,secondary,no,414,yes,yes,cellular,5,feb,64.0,1,368,2,failure,0
55,management,divorced,unknown,no,4994,no,no,cellular,22,jul,169.0,2,210,1,success,1
46,management,divorced,tertiary,no,237,yes,no,cellular,28,jul,83.0,8,-1,0,unknown,0
41,technician,married,tertiary,no,1533,no,yes,cellular,30,apr,1021.0,1,-1,0,unknown,1
60,management,divorced,tertiary,no,990,no,no,cellular,30,jul,103.0,3,-1,0,unknown,0
36,technician,married,secondary,no,13,no,yes,cellular,11,may,368.0,2,-1,0,unknown,0
77,retired,married,primary,no,2060,no,no,cellular,21,nov,182.0,1,-1,0,unknown,0
53,retired,married,primary,no,1097,no,no,telephone,18,jul,467.0,4,-1,0,unknown,1
55,retired,married,secondary,no,2081,no,no,cellular,28,jul,192.0,1,92,3,success,1
39,blue-collar,married,primary,no,232,yes,no,cellular,13,apr,386.0,2,-1,0,unknown,1
31,self-employed,single,tertiary,no,385,yes,no,cellular,11,jul,1153.0,2,-1,0,unknown,1
44,blue-collar,divorced,secondary,no,544,yes,no,unknown,23,may,250.0,1,-1,0,unknown,0
44,technician,divorced,tertiary,no,634,yes,no,cellular,4,may,720.0,2,-1,0,unknown,1
32,admin.,divorced,secondary,no,301,yes,yes,cellular,31,jul,955.0,5,-1,0,unknown,1
29,self-employed,married,secondary,no,1733,no,yes,cellular,8,aug,522.0,3,-1,0,unknown,1
43,management,married,tertiary,no,28,yes,no,cellular,23,jul,256.0,8,-1,0,unknown,0
35,services,married,secondary,no,878,yes,no,cellular,11,aug,340.0,1,91,5,failure,1
31,blue-collar,single,secondary,no,697,no,no,cellular,8,sep,385.0,2,102,3,failure,1
33,admin.,single,secondary,no,580,yes,no,cellular,1,oct,76.0,3,209,2,failure,0
29,management,single,tertiary,no,625,no,no,unknown,26,may,279.0,6,-1,0,unknown,0
30,services,married,secondary,no,1273,yes,no,cellular,3,feb,249.0,1,-1,0,unknown,1
58,blue-collar,single,secondary,no,-148,no,no,unknown,11,jun,206.0,14,-1,0,unknown,0
44,technician,married,secondary,no,828,yes,no,cellular,11,may,1743.0,2,304,3,success,1
30,blue-collar,single,secondary,no,102,yes,yes,unknown,28,may,68.0,3,-1,0,unknown,0
47,services,divorced,secondary,no,136,yes,no,unknown,8,may,193.0,4,-1,0,unknown,0
29,management,married,tertiary,no,67,no,no,unknown,26,may,25.0,6,-1,0,unknown,0
67,retired,married,secondary,no,1853,no,no,cellular,12,jan,214.0,1,91,1,success,1
57,retired,married,primary,yes,276,yes,yes,unknown,27,may,126.0,3,-1,0,unknown,0
40,blue-collar,married,secondary,no,-32,no,no,cellular,28,jul,297.0,4,-1,0,unknown,0
36,unemployed,married,secondary,no,4318,yes,no,cellular,2,feb,171.0,3,-1,0,unknown,0
44,blue-collar,married,secondary,no,125,yes,no,unknown,23,jun,893.0,3,-1,0,unknown,1
31,blue-collar,divorced,primary,no,431,yes,no,unknown,29,may,248.0,7,-1,0,unknown,0
29,self-employed,single,tertiary,no,347,yes,no,unknown,29,may,704.0,1,-1,0,unknown,0
41,blue-collar,married,secondary,no,2910,yes,no,unknown,23,may,160.0,1,-1,0,unknown,0
38,housemaid,married,secondary,no,93,yes,no,cellular,13,may,329.0,2,-1,0,unknown,0
37,admin.,married,secondary,no,663,no,yes,cellular,28,aug,341.0,9,-1,0,unknown,0
37,technician,married,secondary,no,581,yes,no,cellular,6,may,556.0,4,309,4,failure,1
35,management,single,tertiary,no,382,yes,no,unknown,6,may,597.0,2,-1,0,unknown,1
34,technician,single,secondary,no,776,yes,no,cellular,2,apr,701.0,4,-1,0,unknown,1
59,entrepreneur,married,tertiary,no,610,yes,no,unknown,27,may,408.0,2,-1,0,unknown,0
32,technician,single,tertiary,no,2347,no,no,unknown,18,may,246.0,2,-1,0,unknown,0
37,services,single,secondary,no,1384,yes,no,unknown,5,jun,1323.0,2,-1,0,unknown,1
28,management,single,tertiary,no,771,yes,yes,cellular,7,may,460.0,3,-1,0,unknown,1
40,management,married,tertiary,no,3697,yes,no,unknown,20,jun,11.0,8,-1,0,unknown,0
28,blue-collar,single,primary,no,566,yes,no,unknown,24,jun,151.0,1,-1,0,unknown,0
36,services,married,secondary,no,425,yes,yes,unknown,5,jun,245.0,2,-1,0,unknown,1
40,technician,married,secondary,no,394,no,no,unknown,19,jun,531.0,3,-1,0,unknown,0
54,technician,married,secondary,no,1693,no,no,cellular,2,jun,234.0,3,108,1,success,1
48,technician,single,secondary,no,0,no,no,cellular,6,sep,1934.0,1,-1,0,unknown,1
31,blue-collar,divorced,primary,no,3278,yes,no,unknown,3,jun,149.0,1,-1,0,unknown,1
53,technician,divorced,secondary,no,3935,yes,no,cellular,5,aug,1094.0,2,-1,0,unknown,1
59,technician,divorced,secondary,no,1336,yes,yes,cellular,11,jul,351.0,1,-1,0,unknown,1
42,blue-collar,married,primary,no,2603,yes,no,cellular,21,nov,993.0,5,-1,0,unknown,1
39,services,married,secondary,yes,30,no,yes,cellular,18,aug,88.0,11,-1,0,unknown,0
56,management,divorced,tertiary,no,318,yes,no,cellular,18,may,82.0,1,481,1,failure,0
50,management,single,tertiary,no,2171,yes,yes,cellular,31,jul,127.0,2,-1,0,unknown,1
42,services,married,secondary,no,0,yes,yes,unknown,19,may,616.0,4,-1,0,unknown,1
49,technician,married,secondary,no,1603,no,no,unknown,12,jun,184.0,1,-1,0,unknown,0
37,blue-collar,married,secondary,no,246,yes,no,unknown,29,may,195.0,2,-1,0,unknown,0
32,blue-collar,married,secondary,no,249,yes,no,unknown,5,jun,185.0,2,-1,0,unknown,0
33,technician,single,tertiary,no,1128,no,no,cellular,7,aug,738.0,1,-1,0,unknown,1
35,technician,married,tertiary,no,719,yes,no,unknown,8,may,510.0,2,-1,0,unknown,0
46,technician,married,unknown,no,545,yes,no,cellular,4,feb,440.0,3,-1,0,unknown,0
27,housemaid,single,secondary,no,91,no,no,telephone,17,jul,991.0,3,-1,0,unknown,1
32,services,married,secondary,no,1882,yes,no,unknown,13,may,668.0,2,-1,0,unknown,1
49,technician,married,tertiary,no,1343,no,yes,cellular,14,aug,356.0,1,66,10,other,1
53,blue-collar,single,secondary,no,1498,yes,no,unknown,9,may,388.0,1,-1,0,unknown,0
41,management,divorced,tertiary,no,7123,yes,no,cellular,3,feb,137.0,5,272,8,other,0
41,technician,divorced,tertiary,no,273,yes,no,cellular,19,nov,210.0,1,-1,0,unknown,0
32,technician,single,tertiary,no,6542,yes,no,cellular,4,feb,440.0,1,-1,0,unknown,0
31,self-employed,married,tertiary,no,-75,yes,no,cellular,20,nov,218.0,4,188,2,failure,0
40,technician,single,secondary,no,863,yes,no,cellular,1,jun,1417.0,2,-1,0,unknown,1
34,technician,married,secondary,no,901,no,yes,cellular,21,aug,297.0,2,-1,0,unknown,0
33,self-employed,married,tertiary,no,5,no,yes,cellular,18,jul,323.0,1,-1,0,unknown,0
49,technician,married,secondary,no,116,no,no,telephone,31,jan,55.0,4,-1,0,unknown,0
52,technician,married,secondary,no,-972,yes,no,unknown,27,may,102.0,2,-1,0,unknown,0
27,blue-collar,single,secondary,no,-123,yes,no,unknown,27,may,297.0,4,-1,0,unknown,0
45,self-employed,married,secondary,no,830,no,no,cellular,6,aug,333.0,4,-1,0,unknown,0
48,technician,divorced,secondary,no,83,no,no,cellular,4,may,530.0,3,-1,0,unknown,1
49,self-employed,married,secondary,no,2719,yes,yes,cellular,14,may,809.0,1,166,1,failure,1
40,self-employed,single,tertiary,no,4650,yes,no,cellular,10,aug,195.0,1,-1,0,unknown,1
60,admin.,married,primary,no,330,no,no,cellular,27,jul,940.0,1,181,3,success,1
26,management,single,tertiary,no,4287,no,no,cellular,9,sep,115.0,4,182,2,failure,1
65,retired,married,primary,no,4721,no,no,telephone,2,jun,181.0,3,-1,0,unknown,1
40,services,married,primary,no,4321,no,no,cellular,23,jul,1393.0,1,-1,0,unknown,1
57,admin.,married,tertiary,no,0,no,no,telephone,17,apr,580.0,2,-1,0,unknown,1
39,services,married,secondary,no,111,yes,no,cellular,4,jun,224.0,3,-1,0,unknown,1
57,retired,married,secondary,no,293,yes,no,unknown,23,may,33.0,1,-1,0,unknown,0
