enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
21875,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,<10,Pvt Ltd,2,4,0.0
21794,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,<10,Pvt Ltd,1,26,0.0
19115,city_114,0.926,Male,Has relevent experience,no_enrollment,High School,,11,10000+,Pvt Ltd,2,162,0.0
12675,city_116,0.743,Male,Has relevent experience,no_enrollment,Masters,STEM,13,50-99,Funded Startup,1,94,0.0
21816,city_23,0.899,Male,Has relevent experience,no_enrollment,Graduate,Arts,2,50-99,Pvt Ltd,1,51,0.0
22797,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,1,32,0.0
14536,city_75,0.939,Male,No relevent experience,no_enrollment,Masters,Business Degree,>20,,,>4,1,0.0
24610,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,100-500,Pvt Ltd,1,53,0.0
16848,city_160,0.92,,No relevent experience,Full time course,Graduate,STEM,6,50-99,Pvt Ltd,1,236,0.0
25439,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,1000-4999,Pvt Ltd,1,66,0.0
33127,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,<10,Pvt Ltd,2,70,0.0
11051,city_65,0.802,Male,Has relevent experience,Part time course,Masters,STEM,14,10000+,Pvt Ltd,3,94,0.0
16487,city_23,0.899,Male,No relevent experience,Full time course,High School,,5,50-99,Pvt Ltd,1,53,0.0
1428,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,100-500,Pvt Ltd,3,119,0.0
21609,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,10,10/49,Pvt Ltd,1,8,0.0
20866,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10/49,Pvt Ltd,1,55,0.0
7247,city_159,0.843,,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,50,0.0
26870,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,500-999,Pvt Ltd,2,16,1.0
26136,city_16,0.91,Male,Has relevent experience,Part time course,Graduate,STEM,9,5000-9999,Pvt Ltd,3,88,0.0
33265,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10/49,Pvt Ltd,2,3,0.0
17627,city_67,0.855,,Has relevent experience,no_enrollment,Graduate,STEM,14,1000-4999,Pvt Ltd,>4,308,0.0
11183,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,7,50-99,Funded Startup,1,10,1.0
14454,city_74,0.579,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,100-500,Pvt Ltd,1,14,1.0
6766,city_67,0.855,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,500-999,Pvt Ltd,never,61,0.0
18051,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,>4,4,0.0
7125,city_11,0.55,,No relevent experience,Full time course,High School,,3,<10,Public Sector,2,214,0.0
24994,city_41,0.8270000000000001,,Has relevent experience,no_enrollment,Graduate,STEM,8,10000+,Pvt Ltd,1,150,0.0
4131,city_98,0.949,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,10/49,Early Stage Startup,>4,50,0.0
13115,city_114,0.926,Female,Has relevent experience,no_enrollment,Masters,Humanities,13,500-999,Pvt Ltd,4,13,0.0
33174,city_102,0.804,Male,Has relevent experience,Part time course,Graduate,STEM,12,10/49,Funded Startup,1,107,0.0
29164,city_12,0.64,,Has relevent experience,Full time course,Graduate,STEM,6,500-999,Public Sector,2,56,0.0
14717,city_100,0.887,,Has relevent experience,Part time course,Graduate,STEM,8,1000-4999,Pvt Ltd,never,16,0.0
7537,city_23,0.899,Male,Has relevent experience,Full time course,Masters,STEM,2,1000-4999,Public Sector,1,11,0.0
6884,city_114,0.926,Female,Has relevent experience,Part time course,Graduate,STEM,10,10000+,Pvt Ltd,4,4,0.0
30480,city_40,0.7759999999999999,Male,No relevent experience,Part time course,Graduate,STEM,3,50-99,Funded Startup,1,84,0.0
17253,city_103,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,4,10/49,Early Stage Startup,1,57,1.0
12485,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Early Stage Startup,2,43,0.0
13378,city_21,0.624,Female,No relevent experience,no_enrollment,Masters,Humanities,4,50-99,Funded Startup,1,22,1.0
1900,city_160,0.92,,Has relevent experience,no_enrollment,Phd,Business Degree,>20,1000-4999,Pvt Ltd,>4,66,0.0
32345,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,Humanities,17,1000-4999,Pvt Ltd,never,140,0.0
5303,city_76,0.698,Male,No relevent experience,Full time course,Graduate,STEM,7,500-999,Public Sector,2,314,1.0
16820,city_16,0.91,Female,Has relevent experience,no_enrollment,,,14,50-99,,1,11,0.0
15727,city_114,0.926,Male,Has relevent experience,no_enrollment,,,6,<10,Other,1,39,0.0
8906,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,,,>4,11,0.0
4830,city_165,0.903,Male,No relevent experience,no_enrollment,,,5,,Pvt Ltd,never,43,0.0
8723,city_50,0.8959999999999999,Male,Has relevent experience,no_enrollment,High School,,15,,,2,17,0.0
30109,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,,,4,28,1.0
13209,city_175,0.7759999999999999,Male,No relevent experience,no_enrollment,Masters,STEM,15,,,>4,27,1.0
13188,city_23,0.899,Male,No relevent experience,Full time course,Masters,STEM,4,,,2,49,1.0
4698,city_61,0.913,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,,,1,63,0.0
2509,city_173,0.878,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,,,3,69,0.0
25172,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Public Sector,>4,55,0.0
28990,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,Other,3,1000-4999,Public Sector,2,42,1.0
29811,city_103,0.92,Male,No relevent experience,Full time course,Masters,STEM,15,,,2,105,0.0
31146,city_134,0.698,Male,No relevent experience,Full time course,High School,,3,,,1,56,1.0
22514,city_103,0.92,,No relevent experience,Part time course,High School,,3,,,never,96,1.0
894,city_45,0.89,Male,No relevent experience,Full time course,High School,,6,,,never,56,0.0
9965,city_160,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,11,50-99,,2,11,0.0
5013,city_99,0.915,Male,Has relevent experience,no_enrollment,Graduate,No Major,6,50-99,,1,22,0.0
2707,city_114,0.926,Male,Has relevent experience,no_enrollment,High School,,17,,,never,60,0.0
26698,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,1,70,0.0
23893,city_102,0.804,Male,No relevent experience,Full time course,Masters,STEM,2,,,1,20,1.0
5030,city_90,0.698,Male,Has relevent experience,no_enrollment,High School,,8,,,never,34,0.0
7674,city_103,0.92,Male,No relevent experience,Full time course,High School,,6,,,1,112,1.0
25262,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,,,1,4,0.0
19130,city_23,0.899,Male,No relevent experience,no_enrollment,Primary School,,1,,,never,11,0.0
19128,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,4,,,1,25,0.0
10047,city_11,0.55,Male,No relevent experience,Full time course,Graduate,STEM,3,,,never,74,0.0
14156,city_150,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,>4,35,0.0
6114,city_16,0.91,Female,Has relevent experience,no_enrollment,Masters,STEM,14,500-999,Other,1,27,0.0
10315,city_61,0.913,,Has relevent experience,no_enrollment,Masters,STEM,9,10000+,Pvt Ltd,1,17,0.0
26154,city_114,0.926,Male,Has relevent experience,Part time course,Graduate,STEM,4,500-999,,never,54,0.0
21884,city_28,0.939,Male,No relevent experience,no_enrollment,Masters,STEM,11,50-99,Pvt Ltd,>4,24,0.0
32815,city_104,0.924,Male,Has relevent experience,no_enrollment,Masters,STEM,16,50-99,Pvt Ltd,>4,158,0.0
15152,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,50-99,Pvt Ltd,2,90,0.0
32778,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,50-99,Pvt Ltd,1,37,0.0
33211,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,15,<10,Pvt Ltd,>4,123,0.0
1735,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,1,78,0.0
26271,city_102,0.804,,Has relevent experience,no_enrollment,Masters,STEM,3,10/49,Pvt Ltd,2,42,1.0
23718,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,500-999,Pvt Ltd,1,28,0.0
23324,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,4,68,0.0
10657,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,8,<10,Pvt Ltd,2,10,0.0
19073,city_83,0.923,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,10000+,Pvt Ltd,1,59,0.0
12112,city_28,0.939,Male,Has relevent experience,Part time course,High School,,5,50-99,Pvt Ltd,1,35,0.0
15481,city_71,0.884,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,100-500,,1,78,0.0
33124,city_16,0.91,,No relevent experience,no_enrollment,Masters,Arts,15,10/49,Pvt Ltd,2,21,0.0
5052,city_73,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,100-500,,1,153,0.0
17555,city_114,0.926,Male,Has relevent experience,Part time course,Graduate,STEM,4,500-999,,1,30,0.0
25152,city_103,0.92,Female,No relevent experience,Full time course,Graduate,STEM,10,,,2,106,1.0
11601,city_45,0.89,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,50-99,Pvt Ltd,2,17,0.0
30247,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,7,100-500,Pvt Ltd,>4,45,1.0
15198,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,10000+,Pvt Ltd,3,10,0.0
3325,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,10000+,Pvt Ltd,2,22,1.0
32075,city_21,0.624,Female,No relevent experience,no_enrollment,Masters,STEM,6,50-99,Pvt Ltd,1,70,0.0
24142,city_160,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,>4,84,0.0
6492,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,1,129,0.0
14917,city_70,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,500-999,Pvt Ltd,4,22,0.0
21117,city_61,0.913,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,Pvt Ltd,1,14,0.0
10269,city_23,0.899,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,100-500,Pvt Ltd,3,116,0.0
31927,city_21,0.624,Male,No relevent experience,Full time course,High School,,3,,Pvt Ltd,never,85,1.0
6687,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,Humanities,14,500-999,Funded Startup,2,46,0.0
25395,city_152,0.698,Male,Has relevent experience,no_enrollment,Phd,No Major,>20,1000-4999,Pvt Ltd,2,167,0.0
16536,city_57,0.866,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,100-500,Pvt Ltd,1,57,0.0
21993,city_103,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,2,<10,Pvt Ltd,1,47,0.0
31733,city_90,0.698,,No relevent experience,Full time course,Graduate,Humanities,3,,,2,30,0.0
13467,city_16,0.91,Female,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,NGO,1,42,0.0
27204,city_162,0.767,Female,Has relevent experience,Full time course,Graduate,STEM,10,,,4,9,1.0
4127,city_71,0.884,Male,Has relevent experience,no_enrollment,Masters,STEM,12,10000+,Pvt Ltd,2,13,0.0
20150,city_102,0.804,Male,Has relevent experience,no_enrollment,High School,,2,50-99,Pvt Ltd,2,87,0.0
16729,city_16,0.91,,No relevent experience,Full time course,Graduate,STEM,7,50-99,Funded Startup,1,19,0.0
1035,city_71,0.884,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,>4,13,0.0
29980,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,4,50-99,Funded Startup,2,8,0.0
12830,city_2,0.7879999999999999,Male,No relevent experience,no_enrollment,Masters,STEM,10,50-99,Public Sector,1,24,0.0
17926,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,5,10000+,Pvt Ltd,1,12,0.0
15075,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Other,1,50,1.0
1804,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,16,10/49,Pvt Ltd,never,224,0.0
27677,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Other,17,100-500,Pvt Ltd,>4,94,0.0
28314,city_114,0.926,Male,Has relevent experience,Part time course,High School,,8,50-99,Funded Startup,1,17,0.0
21535,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,5,50-99,Early Stage Startup,2,17,1.0
1074,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,10000+,Pvt Ltd,2,55,0.0
25789,city_16,0.91,,Has relevent experience,no_enrollment,Graduate,STEM,17,100-500,Pvt Ltd,2,135,1.0
25142,city_160,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,5,100-500,Pvt Ltd,1,9,0.0
8612,city_21,0.624,Female,Has relevent experience,no_enrollment,Masters,Arts,2,50-99,Pvt Ltd,1,3,1.0
3946,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,2,246,0.0
4378,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,50-99,Pvt Ltd,>4,22,0.0
3144,city_45,0.89,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,1000-4999,Pvt Ltd,1,64,0.0
4123,city_21,0.624,Male,No relevent experience,Full time course,High School,,5,,Pvt Ltd,never,57,0.0
33142,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,100-500,Pvt Ltd,1,45,0.0
23273,city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,5,1000-4999,NGO,3,105,0.0
15848,city_114,0.926,Male,No relevent experience,no_enrollment,Graduate,STEM,13,10000+,Pvt Ltd,1,100,0.0
2065,city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,100-500,Pvt Ltd,1,89,0.0
13897,city_28,0.939,Male,No relevent experience,Full time course,High School,,<1,5000-9999,Pvt Ltd,2,43,0.0
21115,city_73,0.754,Male,Has relevent experience,no_enrollment,High School,,6,<10,Pvt Ltd,never,83,0.0
8,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Funded Startup,4,109,0.0
18243,city_65,0.802,,Has relevent experience,Part time course,Graduate,STEM,17,10000+,Pvt Ltd,4,14,0.0
11256,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,1,3,1.0
11256,city_23,0.899,Male,No relevent experience,no_enrollment,Graduate,STEM,10,100-500,Pvt Ltd,1,90,0.0
20274,city_6,0.843,,No relevent experience,Full time course,Masters,STEM,16,,Public Sector,4,24,0.0
12425,city_28,0.939,Male,No relevent experience,no_enrollment,Phd,STEM,>20,500-999,Public Sector,>4,52,0.0
32775,city_28,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,1000-4999,Pvt Ltd,>4,35,0.0
8097,city_73,0.754,Female,Has relevent experience,Full time course,High School,,8,500-999,Pvt Ltd,1,51,0.0
17287,city_162,0.767,Male,No relevent experience,Full time course,Graduate,STEM,8,,Public Sector,1,46,1.0
13203,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Early Stage Startup,2,82,0.0
28166,city_160,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,19,100-500,Pvt Ltd,>4,90,0.0
21481,city_84,0.698,Male,Has relevent experience,,Graduate,Humanities,6,10/49,Early Stage Startup,1,67,0.0
453,city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,>4,114,0.0
3623,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,1,26,0.0
32044,city_102,0.804,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,>4,62,0.0
23858,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,5000-9999,Pvt Ltd,>4,108,0.0
30653,city_19,0.682,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,50-99,Pvt Ltd,>4,69,1.0
17148,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,Other,>20,10000+,Pvt Ltd,never,92,0.0
8999,city_165,0.903,,No relevent experience,no_enrollment,Graduate,STEM,1,1000-4999,Pvt Ltd,never,176,0.0
10175,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,4,70,0.0
2984,city_41,0.8270000000000001,Female,Has relevent experience,no_enrollment,Masters,STEM,11,100-500,Pvt Ltd,1,108,0.0
6731,city_136,0.897,Female,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,>4,23,0.0
20394,city_103,0.92,Male,No relevent experience,Full time course,High School,,<1,<10,Early Stage Startup,1,37,0.0
17003,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,5,10000+,Pvt Ltd,>4,16,1.0
6755,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,Humanities,5,50-99,Pvt Ltd,3,28,0.0
13,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,10/49,Pvt Ltd,3,112,0.0
16209,city_28,0.939,Other,No relevent experience,Part time course,High School,,8,10000+,Pvt Ltd,3,36,0.0
23507,city_36,0.893,Male,Has relevent experience,no_enrollment,Graduate,Humanities,6,5000-9999,Pvt Ltd,2,160,0.0
22486,city_149,0.6890000000000001,Male,Has relevent experience,Full time course,Phd,STEM,5,<10,Early Stage Startup,never,48,0.0
17420,city_102,0.804,Male,Has relevent experience,Part time course,Graduate,No Major,1,,Public Sector,1,34,0.0
32743,city_103,0.92,Male,No relevent experience,Full time course,Masters,STEM,18,10/49,Public Sector,>4,28,0.0
10757,city_75,0.939,Female,Has relevent experience,Part time course,High School,,6,1000-4999,Pvt Ltd,2,49,0.0
4048,city_41,0.8270000000000001,Male,Has relevent experience,Full time course,High School,,7,100-500,Pvt Ltd,1,110,0.0
28128,city_11,0.55,Male,No relevent experience,Full time course,Masters,STEM,4,,,1,57,0.0
13715,city_61,0.913,Male,Has relevent experience,no_enrollment,Masters,STEM,16,10000+,,1,23,0.0
15785,city_102,0.804,,Has relevent experience,no_enrollment,,,2,10/49,Pvt Ltd,1,40,0.0
11435,city_11,0.55,Male,No relevent experience,no_enrollment,Graduate,STEM,3,,,1,48,1.0
8144,city_16,0.91,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,,,1,17,1.0
9650,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,2,53,0.0
15780,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,3,,,2,104,1.0
18761,city_57,0.866,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,,,1,35,0.0
18351,city_43,0.516,Male,No relevent experience,no_enrollment,Graduate,STEM,9,,,1,19,1.0
33193,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,8,10/49,Pvt Ltd,3,78,1.0
32012,city_46,0.762,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,5,10/49,Pvt Ltd,never,30,0.0
13022,city_103,0.92,,No relevent experience,Full time course,Graduate,STEM,7,,,>4,64,1.0
27316,city_160,0.92,Male,No relevent experience,Full time course,High School,,3,,,never,3,1.0
29306,city_13,0.8270000000000001,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,<10,,1,140,0.0
960,city_145,0.555,Male,Has relevent experience,no_enrollment,Graduate,No Major,4,,,2,130,1.0
14497,city_103,0.92,,No relevent experience,Full time course,Graduate,STEM,1,,,never,23,1.0
14101,city_64,0.6659999999999999,Male,No relevent experience,no_enrollment,Graduate,STEM,1,,,2,162,1.0
8820,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,Humanities,7,500-999,,1,86,0.0
31251,city_101,0.5579999999999999,,No relevent experience,Full time course,Graduate,STEM,2,,,never,35,0.0
30828,city_83,0.923,Male,No relevent experience,no_enrollment,Graduate,Humanities,3,,,2,7,0.0
1855,city_67,0.855,Male,No relevent experience,Full time course,Graduate,STEM,5,,,never,52,1.0
17946,city_30,0.698,,Has relevent experience,no_enrollment,Masters,STEM,18,10000+,Pvt Ltd,1,76,0.0
16054,city_136,0.897,Male,No relevent experience,Full time course,Graduate,STEM,3,,,never,56,1.0
9262,city_42,0.563,Female,Has relevent experience,no_enrollment,Graduate,STEM,7,100-500,,1,15,0.0
15060,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,Arts,4,10/49,Pvt Ltd,2,100,0.0
14867,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,Pvt Ltd,1,60,0.0
31654,city_114,0.926,Male,No relevent experience,Full time course,Graduate,STEM,8,500-999,NGO,3,3,0.0
24564,city_71,0.884,,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,>4,23,0.0
31107,city_65,0.802,Male,Has relevent experience,no_enrollment,High School,,18,100-500,Pvt Ltd,1,18,0.0
13749,city_104,0.924,Male,Has relevent experience,no_enrollment,Masters,STEM,6,<10,Funded Startup,1,64,0.0
12135,city_104,0.924,,Has relevent experience,no_enrollment,Graduate,STEM,15,5000-9999,Pvt Ltd,4,44,0.0
17949,city_98,0.949,Male,Has relevent experience,no_enrollment,Masters,No Major,16,500-999,Pvt Ltd,2,40,0.0
8459,city_83,0.923,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,2,28,0.0
30360,city_21,0.624,,No relevent experience,Full time course,Graduate,STEM,5,,Pvt Ltd,never,23,0.0
14967,city_102,0.804,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,100-500,Pvt Ltd,3,48,0.0
4568,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,<10,Pvt Ltd,1,105,1.0
29917,city_160,0.92,,Has relevent experience,Part time course,Masters,STEM,16,10/49,Pvt Ltd,never,120,0.0
3916,city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,Arts,>20,1000-4999,Pvt Ltd,>4,35,0.0
15148,city_98,0.949,Male,No relevent experience,Full time course,Masters,STEM,10,,Public Sector,2,56,0.0
10321,city_23,0.899,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,<10,Pvt Ltd,>4,262,1.0
16053,city_64,0.6659999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,2,47,0.0
156,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,10/49,Funded Startup,3,72,1.0
31041,city_50,0.8959999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,2,96,0.0
14727,city_16,0.91,Male,No relevent experience,no_enrollment,Phd,Business Degree,>20,1000-4999,NGO,1,34,0.0
14353,city_69,0.856,Male,No relevent experience,Part time course,Graduate,STEM,5,100-500,Pvt Ltd,3,24,0.0
4157,city_102,0.804,,No relevent experience,no_enrollment,Phd,STEM,>20,1000-4999,Public Sector,2,162,0.0
26156,city_136,0.897,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,1,94,0.0
4156,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,50-99,Funded Startup,2,72,1.0
32722,city_16,0.91,Female,Has relevent experience,no_enrollment,Graduate,STEM,15,<10,Pvt Ltd,>4,108,1.0
21255,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,Early Stage Startup,1,17,0.0
12885,city_98,0.949,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10/49,Funded Startup,2,44,0.0
11818,city_16,0.91,Female,Has relevent experience,no_enrollment,Graduate,STEM,4,100-500,Pvt Ltd,never,26,0.0
22816,city_11,0.55,,Has relevent experience,Full time course,Primary School,,5,<10,Early Stage Startup,2,86,1.0
3549,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Public Sector,>4,21,0.0
13652,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,>20,100-500,Pvt Ltd,2,23,0.0
24182,city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,Humanities,15,10000+,Pvt Ltd,never,11,0.0
13562,city_114,0.926,Male,Has relevent experience,Part time course,High School,,11,<10,Early Stage Startup,2,84,0.0
4627,city_21,0.624,Female,Has relevent experience,Full time course,Graduate,STEM,7,<10,Pvt Ltd,4,105,1.0
2021,city_74,0.579,Male,No relevent experience,Full time course,High School,,5,<10,Early Stage Startup,1,306,1.0
32482,city_93,0.865,Male,Has relevent experience,Part time course,Graduate,STEM,15,10/49,Funded Startup,3,39,1.0
28650,city_23,0.899,Female,Has relevent experience,Full time course,Graduate,STEM,15,10/49,Funded Startup,1,61,0.0
16501,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,15,50-99,Early Stage Startup,2,64,0.0
29685,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,6,100-500,Pvt Ltd,3,24,0.0
14302,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,19,,,2,31,0.0
30460,city_103,0.92,,Has relevent experience,no_enrollment,Masters,STEM,9,,,1,12,1.0
8634,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,3,13,0.0
12241,city_21,0.624,,No relevent experience,no_enrollment,,,1,,,never,34,0.0
2717,city_10,0.895,Male,Has relevent experience,no_enrollment,High School,,16,,,>4,96,0.0
28954,city_21,0.624,Male,No relevent experience,no_enrollment,Phd,Other,3,,,3,38,0.0
26786,city_61,0.913,Male,Has relevent experience,no_enrollment,,,13,500-999,Pvt Ltd,3,45,1.0
14516,city_103,0.92,Male,No relevent experience,no_enrollment,Primary School,,4,,,never,18,0.0
23137,city_16,0.91,Male,No relevent experience,Full time course,Graduate,STEM,5,,,1,16,1.0
4336,city_46,0.762,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,,,1,42,1.0
11615,city_65,0.802,,No relevent experience,Full time course,High School,,4,,,never,3,0.0
5070,city_71,0.884,Male,No relevent experience,no_enrollment,Primary School,,2,,,never,84,0.0
10203,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,2,,,never,36,0.0
15439,city_16,0.91,Male,No relevent experience,Full time course,Graduate,STEM,5,,,never,35,0.0
21201,city_71,0.884,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,,,1,23,1.0
5497,city_134,0.698,Male,No relevent experience,Full time course,Graduate,STEM,3,,,3,112,1.0
14153,city_162,0.767,,No relevent experience,Full time course,Graduate,STEM,6,,,never,50,0.0
20156,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,2,48,0.0
20150,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,4,,,1,28,1.0
