customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
0941-SNJOH,Male,1,Yes,Yes,33,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,89.25,5893.95,1
9941-GGUQA,Male,0,Yes,No,55,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Credit card (automatic),100.8,358.75,0
8114-VONUQ,Female,0,Yes,Yes,21,Yes,No,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),59.4,3215.45,0
9341-WDDLM,Male,0,Yes,Yes,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),70.45,684.05,1
1705-YSJUY,Male,0,Yes,Yes,67,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Electronic check,105.9,112.15,0
9308-TJJTZ,Male,0,No,No,26,No,No phone service,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),50.95,2584.9,0
9643-DOGES,Female,0,No,No,65,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),84.35,534.75,0
4173-IMHQE,Male,0,Yes,Yes,66,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),58.4,2603.3,0
1626-WNFSO,Female,0,Yes,Yes,67,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),98.35,164.25,0
7208-TSSIH,Female,0,Yes,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,20.15,644.7,0
4282-JPWQY,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,23.9,789.95,1
5328-OACJT,Male,0,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.3,4358.7,0
6207-OKZTI,Male,0,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.8,399.7,0
5515-KADNX,Male,0,No,No,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.5,3447.75,0
0078-OSJYB,Male,0,No,No,28,Yes,No,DSL,Yes,No,Yes,No,No,Yes,One year,No,Mailed check,63.05,1401.2,0
5732-QQKSZ,Female,0,No,No,11,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,50.5,63.65,1
1524-EDEEQ,Male,1,No,No,9,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,79.2,959.9,0
3137-SSTTN,Male,0,No,No,22,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,36.25,5761.7,0
3280-UQLIX,Male,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.7,7732.65,0
9931-POKLD,Male,0,Yes,Yes,52,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,29.7,1395.3,0
0064-JHXYT,Male,0,No,No,36,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),47.85,3009.25,0
2220-GVEOY,Male,0,No,No,9,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,87.2,58.15,0
0147-BQNFM,Male,0,Yes,Yes,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.6,5049.85,0
7395-MYHCU,Female,0,No,No,49,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,20.3,45.1,0
8185-OVAFI,Female,0,No,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.05,20.2,0
8188-GSBAT,Female,0,No,No,44,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.15,34.7,0
7108-WQDHS,Female,0,Yes,Yes,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),20.65,70.85,0
3049-GZTWV,Male,0,Yes,No,20,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.05,4615.95,0
5884-FLLSL,Male,0,Yes,No,4,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,87.6,617.85,0
6248-GPHDX,Male,0,No,No,71,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Credit card (automatic),74.25,1167.7,0
1633-CQPMB,Female,0,Yes,Yes,68,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),106.45,6338.7,0
2043-FJGEM,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,26.1,3239.5,0
0585-ZKVOI,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.35,254.85,0
1483-NLNQV,Female,0,Yes,Yes,21,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,45.55,711.1,1
3460-VLKXG,Female,0,Yes,Yes,24,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,60.45,7467.55,0
1584-SFUVU,Female,0,No,No,71,Yes,No,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Credit card (automatic),70.3,412.1,0
5232-AOISG,Male,0,Yes,Yes,2,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,95.45,57.55,0
1350-IKSHD,Female,0,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.2,1237.3,0
6898-KOKRZ,Female,0,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.85,137.2,0
8019-TTJVW,Female,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.5,7806.55,0
3396-FXYUI,Female,0,Yes,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.3,1559.85,0
1622-KZTLU,Male,0,Yes,Yes,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.7,4045.7,0
3173-AEXMM,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,25.05,6376.55,0
2952-BDBZZ,Female,0,No,No,9,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.5,2761.1,0
2501-EXZFY,Male,0,Yes,Yes,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,20.1,1238.3,0
9612-CDVRV,Male,0,No,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,19.85,2332.75,1
4402-ZZRSX,Male,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.45,45.3,0
5291-HFAOW,Female,0,Yes,Yes,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,23.75,228.65,0
5703-BQNKI,Male,0,No,No,20,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.25,385.9,1
3677-XLCBC,Male,0,Yes,Yes,24,No,No phone service,DSL,Yes,No,Yes,No,No,No,One year,No,Electronic check,55.75,1361.55,0
1773-NOZEA,Male,0,Yes,Yes,18,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,94.3,5873.75,0
5380-FUMBJ,Female,0,No,No,66,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,98.35,2196.45,1
3037-DWGWJ,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,44.15,3121.7,1
6160-IJWDX,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,44.0,5743.85,1
7623-MDCWY,Female,0,Yes,Yes,15,Yes,No,DSL,No,No,No,No,No,Yes,One year,No,Mailed check,34.2,571.75,0
8842-LHZGA,Male,0,No,No,15,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,79.15,55.3,0
6629-AOLWS,Female,0,Yes,No,38,Yes,No,DSL,No,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),73.2,755.35,0
3774-QLDJP,Male,0,Yes,Yes,64,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Mailed check,103.3,1082.9,0
1948-GAKXG,Female,1,Yes,No,29,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.7,2555.5,1
1960-AWMLS,Female,0,No,No,30,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),85.9,20.35,0
9702-AYEKW,Female,0,No,Yes,63,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,100.4,1559.85,1
2351-RSFCC,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.15,2334.05,1
4576-ACQRJ,Female,0,Yes,Yes,18,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,56.2,577.95,0
9707-LKEDE,Female,0,No,No,31,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Mailed check,100.0,181.45,0
1569-AEWPT,Male,1,No,No,41,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.35,147.85,0
0955-YIIDZ,Female,0,No,Yes,7,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,86.75,2949.1,0
8999-IVVEV,Female,0,Yes,No,5,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.45,1463.4,1
3173-UKWCM,Male,0,Yes,No,19,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,94.0,743.85,1
0019-RRURX,Female,1,No,No,12,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,93.05,20.9,0
1215-WPDSO,Female,0,No,No,24,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.3,747.7,1
5680-BQIVA,Male,1,Yes,No,72,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,105.5,1790.6,0
4076-OSFUT,Female,0,No,No,25,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,92.05,228.3,1
3485-AATCG,Female,1,No,No,47,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,107.05,528.95,0
7257-COGBI,Female,0,No,No,18,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),96.65,19.45,0
1507-DSMYL,Male,0,Yes,No,5,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),89.25,2264.5,1
2195-SFJTF,Male,0,Yes,No,43,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),99.15,243.65,0
5674-NZMTT,Female,0,Yes,Yes,34,No,No phone service,DSL,Yes,No,No,Yes,No,No,One year,No,Bank transfer (automatic),60.5,174.4,0
3718-DIGDE,Male,0,Yes,No,72,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Two year,No,Bank transfer (automatic),78.6,586.3,0
9057-CSKIL,Male,0,Yes,No,72,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),71.0,70.95,0
5442-YWTMY,Male,0,No,No,53,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),84.25,1299.1,0
3173-GXBLX,Male,1,Yes,No,57,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,107.45,703.8,0
1090-OTCYS,Male,1,Yes,No,38,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),97.25,36.55,0
6180-EKIHE,Female,0,Yes,Yes,24,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),89.4,3242.4,0
6680-NAXNM,Female,0,Yes,No,63,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),99.5,1286.0,0
3190-TNYGF,Female,0,Yes,No,61,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),106.35,583.8,0
7422-UZPAI,Female,0,Yes,No,67,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),95.5,202.9,0
7439-MGIAB,Female,0,No,No,13,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),80.35,4786.15,0
1385-TBIVH,Female,1,Yes,No,13,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),76.95,610.75,0
1410-BENPG,Female,0,Yes,No,12,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),93.9,376.3,0
9937-JOQSP,Female,0,Yes,No,60,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),70.8,554.0,0
1951-IIEBU,Male,0,Yes,Yes,64,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),49.05,723.5,0
8288-KHUBX,Female,0,Yes,No,65,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),99.65,3315.35,0
6852-QRNDW,Female,0,No,Yes,19,No,No phone service,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,90.8,743.85,0
2959-NTOZN,Male,0,Yes,No,52,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),29.7,746.05,0
7460-TIUWT,Female,0,Yes,Yes,67,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),102.65,7581.85,0
2074-HVGUH,Female,0,No,No,70,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),109.15,5757.0,0
5882-JQUBX,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),110.15,6452.4,0
5324-DPRKI,Male,1,Yes,No,9,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.6,8312.55,0
7110-MTTZY,Female,0,Yes,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.25,819.55,0
4356-SCJLQ,Male,0,Yes,No,71,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),107.9,1543.0,0
0971-EMJJD,Male,0,Yes,Yes,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.55,2796.45,0
6104-EVYUW,Female,0,Yes,No,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,25.2,1024.6,0
1623-SAPQH,Female,0,Yes,Yes,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.8,411.6,0
2150-RAFEK,Male,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),24.55,1069.7,1
9142-YFCSA,Male,0,Yes,Yes,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.95,226.85,0
5755-YSYPY,Female,0,Yes,Yes,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.85,515.45,0
5852-ZTVFY,Male,0,Yes,Yes,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),18.85,863.15,0
4759-ADDBD,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.0,3068.65,1
0196-BFSKL,Male,0,No,No,4,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,66.0,161.75,0
4522-BMCMJ,Male,0,No,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.35,524.5,0
6584-BFAEW,Male,0,Yes,Yes,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.9,1324.7,0
7174-MBRPW,Male,0,Yes,Yes,17,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,49.05,1916.9,0
5396-OYUQJ,Male,1,Yes,Yes,5,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,30.2,1679.4,1
6144-WLCEY,Female,0,Yes,No,37,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,53.8,3661.45,0
6465-DFCPB,Male,0,Yes,Yes,43,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,48.35,7135.1,0
5649-ARCUJ,Male,0,No,No,10,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,Yes,Mailed check,35.7,653.3,0
3431-SVQRH,Male,0,Yes,Yes,59,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.9,235.25,0
1185-EROQM,Female,0,Yes,No,50,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.75,7365.8,0
5278-UKELR,Male,1,Yes,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.8,1929.9,0
6642-DBMPA,Female,0,Yes,Yes,65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,24.75,4390.45,0
5177-CPDZY,Female,0,Yes,No,13,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,79.75,754.0,0
7159-VCWBI,Male,0,No,No,40,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,49.65,1163.45,0
9625-DGETJ,Male,0,No,No,11,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),40.1,5662.25,0
0000-DHQNO,Male,0,No,No,4,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),43.35,153.45,0
6380-YLTAJ,Male,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.8,543.15,1
8624-PHWDE,Female,1,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,54.9,1583.3,1
5843-YSJJO,Male,0,No,Yes,3,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,25.15,1486.3,0
0771-TKEQK,Male,0,No,No,1,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,50.6,7008.2,1
1985-TEFGC,Female,0,Yes,No,31,Yes,Yes,DSL,Yes,No,No,Yes,No,No,One year,No,Mailed check,49.7,973.4,0
8519-DBVDZ,Female,0,No,No,15,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,29.95,3716.8,0
1049-ADRMS,Male,0,No,No,22,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,91.05,5293.5,1
6173-VRRSD,Female,0,Yes,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.8,978.65,1
7178-HFAUO,Female,0,Yes,No,23,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),51.0,605.6,0
3374-BCYGI,Female,0,Yes,Yes,18,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,70.9,564.35,1
4890-NVDYX,Female,0,No,No,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),19.7,415.35,0
8054-OIJPR,Male,0,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),26.25,2274.8,0
5219-BIDZW,Female,0,Yes,Yes,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.1,1389.65,0
1620-ZBDUS,Female,0,Yes,Yes,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),24.25,1174.9,0
9193-EJRSV,Female,0,Yes,Yes,69,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.6,3877.45,0
7525-ZTPZG,Male,0,Yes,Yes,43,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,89.25,19.9,0
1903-BMWXJ,Female,0,No,No,61,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),75.1,249.8,0
1428-TPIVR,Male,0,Yes,Yes,32,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,86.0,1532.1,1
3016-BQNMP,Male,0,Yes,No,37,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),66.7,837.95,0
1974-KEXQB,Female,0,No,No,7,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),70.6,262.05,0
1928-CMOOR,Male,0,No,No,3,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,25.25,937.6,1
0114-JZFBQ,Male,1,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.65,683.25,1
5310-NLTTA,Male,0,Yes,No,52,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,One year,No,Electronic check,78.65,147.55,0
6402-WCAVJ,Male,0,Yes,Yes,54,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,One year,No,Credit card (automatic),74.8,20.95,0
4329-ADBJR,Female,0,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,Yes,Electronic check,93.5,591.1,0
1853-IERVR,Female,0,No,No,61,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,107.45,1576.75,0
5989-USOBK,Female,0,No,No,66,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),65.0,154.8,0
7316-OQHEP,Male,0,No,No,13,No,No phone service,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,55.5,5714.2,1
3916-QDFSM,Male,0,Yes,Yes,4,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,83.5,25.2,0
4374-MHFSR,Male,0,Yes,Yes,19,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,73.35,19.6,0
0581-RBDQC,Female,0,Yes,No,17,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),25.1,4095.35,1
9142-JVWES,Female,0,No,Yes,1,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,85.15,1593.45,1
0123-CMDUU,Female,1,No,No,15,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,106.0,2395.75,0
7508-CIORI,Female,0,No,No,30,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),69.85,1003.6,1
1361-DONFS,Female,0,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),80.45,79.8,1
2511-KQXBN,Male,0,Yes,Yes,46,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),81.1,369.05,0
3301-GLVAS,Female,0,Yes,Yes,71,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Electronic check,106.7,1126.45,0
0784-NNUEA,Female,0,Yes,Yes,25,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,93.55,174.75,1
3594-JHPPK,Female,0,Yes,Yes,57,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,93.7,5668.4,1
1399-KADFH,Female,0,Yes,Yes,50,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),74.1,224.75,0
5312-LSLFR,Female,0,No,No,26,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),46.0,551.35,0
9656-WETOS,Female,1,No,No,16,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.35,3895.15,1
6573-IHNZO,Male,0,Yes,Yes,62,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),78.25,4323.1,0
8948-CKPZN,Female,1,Yes,Yes,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,109.25,641.35,0
3816-HFAOM,Female,0,Yes,No,8,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,One year,No,Bank transfer (automatic),60.45,157.65,0
3360-QRLSL,Female,0,No,No,50,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),104.0,214.4,0
6968-KVWUA,Female,0,Yes,No,60,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Credit card (automatic),55.0,1886.3,0
3607-RBCEX,Female,0,Yes,Yes,35,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),103.4,8684.8,0
