enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
11064,city_74,0.579,,Has relevent experience,Full time course,Graduate,STEM,6,,,1,21,1.0
29775,city_16,0.91,,Has relevent experience,no_enrollment,Masters,STEM,2,500-999,Pvt Ltd,1,2,0.0
23351,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,1,500-999,NGO,1,11,1.0
23503,city_21,0.624,,No relevent experience,Full time course,Graduate,STEM,4,,,never,29,1.0
32793,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,NGO,1,35,0.0
8336,city_21,0.624,,Has relevent experience,,Graduate,STEM,7,50-99,Early Stage Startup,2,166,1.0
4406,city_16,0.91,Male,Has relevent experience,no_enrollment,High School,,12,<10,Pvt Ltd,4,214,0.0
7946,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,100-500,NGO,1,47,0.0
6926,city_114,0.926,,Has relevent experience,no_enrollment,Masters,STEM,17,,,1,17,0.0
30157,city_21,0.624,,Has relevent experience,,Masters,STEM,5,50-99,Pvt Ltd,3,58,1.0
22260,city_28,0.939,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,,,1,21,0.0
32851,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Arts,>20,,,1,23,0.0
10629,city_160,0.92,Male,No relevent experience,Full time course,High School,,4,,,1,44,0.0
26792,city_16,0.91,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,,,1,174,0.0
25156,city_160,0.92,,No relevent experience,no_enrollment,Graduate,Arts,1,,,never,11,1.0
10193,city_114,0.926,Male,No relevent experience,Full time course,High School,,4,,,1,52,0.0
6979,city_103,0.92,Male,No relevent experience,no_enrollment,High School,,3,,,never,200,0.0
5102,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,,,>4,51,0.0
19500,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,500-999,Pvt Ltd,1,57,0.0
7412,city_160,0.92,,No relevent experience,Full time course,High School,,4,50-99,Pvt Ltd,1,72,0.0
25961,city_160,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,13,<10,Funded Startup,1,270,0.0
21110,city_103,0.92,,No relevent experience,no_enrollment,Graduate,STEM,5,<10,Other,>4,242,1.0
2572,city_75,0.939,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,4,10,0.0
11551,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,5000-9999,Pvt Ltd,2,52,0.0
8258,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,36,0.0
12816,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,500-999,Pvt Ltd,>4,18,0.0
12886,city_71,0.884,Male,No relevent experience,no_enrollment,Graduate,STEM,10,50-99,Pvt Ltd,4,196,0.0
8650,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,3,36,0.0
9133,city_21,0.624,Male,Has relevent experience,Part time course,High School,,7,50-99,Pvt Ltd,3,56,0.0
4221,city_21,0.624,Male,No relevent experience,no_enrollment,Primary School,,<1,,Pvt Ltd,never,46,1.0
20202,city_65,0.802,,Has relevent experience,no_enrollment,Graduate,STEM,14,100-500,Pvt Ltd,1,12,0.0
13932,city_145,0.555,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,100-500,Pvt Ltd,1,29,0.0
24144,city_75,0.939,Male,Has relevent experience,no_enrollment,High School,,>20,5000-9999,Pvt Ltd,>4,34,0.0
12455,city_103,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,10,<10,Pvt Ltd,2,188,0.0
5614,city_123,0.738,,Has relevent experience,no_enrollment,Graduate,STEM,10,100-500,Pvt Ltd,1,40,0.0
4520,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,100-500,Pvt Ltd,2,232,0.0
31326,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,1,25,0.0
18798,city_100,0.887,Male,No relevent experience,no_enrollment,High School,,3,,,never,37,0.0
16174,city_14,0.698,Male,No relevent experience,Full time course,High School,,2,,,never,258,0.0
4419,city_73,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,20,,,2,26,1.0
26050,city_134,0.698,Male,No relevent experience,Full time course,Graduate,STEM,5,,,1,28,0.0
15031,city_114,0.926,,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,,1,48,1.0
14257,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,10/49,Pvt Ltd,2,51,1.0
5117,city_73,0.754,Male,No relevent experience,Full time course,Graduate,STEM,19,,Pvt Ltd,never,122,0.0
6406,city_165,0.903,,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,>4,28,0.0
7638,city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,Other,>20,10000+,Pvt Ltd,2,55,0.0
25044,city_75,0.939,Male,Has relevent experience,Part time course,Graduate,STEM,8,50-99,Pvt Ltd,1,26,0.0
21168,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,16,10000+,Pvt Ltd,1,112,0.0
18498,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,10/49,Funded Startup,2,97,0.0
2014,city_159,0.843,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,5000-9999,Pvt Ltd,>4,256,1.0
30530,city_26,0.698,,No relevent experience,no_enrollment,Graduate,STEM,19,1000-4999,Pvt Ltd,never,15,1.0
8047,city_104,0.924,,Has relevent experience,no_enrollment,Masters,STEM,7,,Pvt Ltd,1,12,0.0
31874,city_45,0.89,Male,No relevent experience,Full time course,Graduate,STEM,5,,,never,15,1.0
10528,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,4,100-500,,1,92,0.0
737,city_67,0.855,Male,No relevent experience,Full time course,Graduate,STEM,4,,,never,69,1.0
8684,city_160,0.92,Female,Has relevent experience,no_enrollment,High School,,7,50-99,,never,54,1.0
9244,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,10,1000-4999,Pvt Ltd,never,72,0.0
11907,city_28,0.939,,Has relevent experience,no_enrollment,Graduate,STEM,5,<10,Early Stage Startup,2,56,0.0
4022,city_71,0.884,Female,Has relevent experience,no_enrollment,Graduate,STEM,18,50-99,Pvt Ltd,>4,72,0.0
28087,city_103,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,7,<10,Early Stage Startup,1,69,0.0
2733,city_21,0.624,Male,No relevent experience,no_enrollment,High School,STEM,6,,Public Sector,never,166,0.0
15714,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,19,10000+,Pvt Ltd,3,46,0.0
19467,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,1000-4999,NGO,1,6,0.0
10869,city_104,0.924,Male,Has relevent experience,no_enrollment,High School,,4,<10,Pvt Ltd,4,61,0.0
5666,city_116,0.743,Male,Has relevent experience,no_enrollment,Masters,STEM,16,50-99,Pvt Ltd,1,202,0.0
15365,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,11,10000+,Pvt Ltd,>4,34,0.0
17493,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,2,59,0.0
2460,city_21,0.624,,Has relevent experience,Full time course,Masters,STEM,7,50-99,Pvt Ltd,1,50,1.0
5682,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,>4,16,0.0
14694,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,1,46,0.0
14617,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,10,100-500,Other,2,160,0.0
11164,city_67,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,>4,66,0.0
21676,city_173,0.878,Male,Has relevent experience,no_enrollment,High School,,7,100-500,Pvt Ltd,1,70,0.0
28315,city_67,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,10,10/49,Pvt Ltd,>4,28,0.0
26968,city_160,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,6,100-500,Pvt Ltd,1,35,0.0
18441,city_138,0.836,Male,Has relevent experience,no_enrollment,High School,,14,500-999,Pvt Ltd,>4,112,0.0
22823,city_11,0.55,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,10/49,Pvt Ltd,3,12,1.0
31678,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,4,5000-9999,Pvt Ltd,1,56,0.0
20464,city_136,0.897,Male,Has relevent experience,no_enrollment,High School,,>20,<10,Pvt Ltd,>4,32,0.0
32390,city_61,0.913,Male,Has relevent experience,Full time course,High School,,3,10/49,Pvt Ltd,1,34,0.0
3503,city_21,0.624,Male,Has relevent experience,Full time course,Masters,STEM,4,5000-9999,Pvt Ltd,1,34,1.0
2890,city_160,0.92,Male,Has relevent experience,no_enrollment,Masters,Humanities,>20,50-99,Pvt Ltd,>4,83,0.0
24106,city_173,0.878,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,5000-9999,Pvt Ltd,4,77,0.0
19838,city_116,0.743,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,148,0.0
8978,city_138,0.836,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,,Public Sector,>4,148,0.0
15744,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,19,100-500,Funded Startup,2,51,0.0
30224,city_149,0.6890000000000001,Male,No relevent experience,Full time course,High School,,3,<10,Early Stage Startup,1,9,0.0
9101,city_173,0.878,Male,Has relevent experience,no_enrollment,Graduate,Other,7,50-99,Public Sector,2,196,1.0
20015,city_103,0.92,Male,No relevent experience,Part time course,Graduate,STEM,>20,50-99,Public Sector,2,48,0.0
24159,city_90,0.698,Female,Has relevent experience,no_enrollment,Masters,STEM,8,1000-4999,Pvt Ltd,4,16,0.0
17530,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,Funded Startup,1,32,0.0
14517,city_16,0.91,,No relevent experience,no_enrollment,Graduate,STEM,4,50-99,Public Sector,1,37,1.0
2715,city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,Humanities,15,<10,Pvt Ltd,1,34,0.0
6327,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,84,0.0
9124,city_173,0.878,Male,Has relevent experience,Part time course,Masters,STEM,10,<10,Early Stage Startup,2,55,0.0
10656,city_21,0.624,Male,Has relevent experience,Part time course,Graduate,STEM,4,10/49,Pvt Ltd,1,10,1.0
6239,city_103,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,>20,10/49,Pvt Ltd,>4,58,0.0
30828,city_104,0.924,Male,No relevent experience,Full time course,Graduate,STEM,8,50-99,Public Sector,2,28,0.0
12054,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,Business Degree,3,100-500,Pvt Ltd,1,30,0.0
10176,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,Business Degree,>20,500-999,Pvt Ltd,1,25,1.0
14600,city_76,0.698,Male,Has relevent experience,no_enrollment,Masters,Business Degree,15,100-500,Pvt Ltd,>4,22,0.0
3490,city_53,0.74,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,10,10/49,Early Stage Startup,2,22,0.0
1995,city_114,0.926,,No relevent experience,no_enrollment,High School,,6,,,,44,0.0
22396,city_150,0.698,Male,No relevent experience,,Masters,STEM,4,5000-9999,Pvt Ltd,1,25,0.0
21119,city_103,0.92,,No relevent experience,no_enrollment,Primary School,,1,,,never,258,1.0
4893,city_103,0.92,Male,Has relevent experience,Full time course,Masters,STEM,>20,,,4,11,1.0
32295,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,Humanities,>20,,,1,98,0.0
67,city_160,0.92,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,<10,NGO,2,114,1.0
10167,city_150,0.698,Male,No relevent experience,no_enrollment,Graduate,STEM,9,,,1,78,1.0
19906,city_114,0.926,Male,No relevent experience,no_enrollment,Graduate,STEM,15,,,>4,30,0.0
21836,city_21,0.624,Male,No relevent experience,Full time course,High School,,6,,,never,282,0.0
13087,city_21,0.624,,No relevent experience,Full time course,High School,,4,,,never,85,0.0
26047,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,7,,,1,42,1.0
28576,city_116,0.743,Male,Has relevent experience,Full time course,Graduate,STEM,10,,,4,29,1.0
30597,city_50,0.8959999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10/49,,1,56,0.0
2478,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,19,100-500,NGO,4,116,0.0
29328,city_21,0.624,,Has relevent experience,Full time course,Graduate,STEM,6,5000-9999,,1,52,1.0
25474,city_100,0.887,Male,Has relevent experience,no_enrollment,Graduate,Humanities,>20,,,2,45,0.0
12984,city_97,0.925,,Has relevent experience,no_enrollment,Masters,STEM,12,10000+,Pvt Ltd,3,42,0.0
18052,city_114,0.926,Male,No relevent experience,Full time course,Graduate,Other,14,,,>4,70,1.0
10674,city_11,0.55,,Has relevent experience,no_enrollment,Graduate,STEM,8,5000-9999,Pvt Ltd,1,11,0.0
19678,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,10,50-99,Pvt Ltd,1,11,1.0
6878,city_11,0.55,,Has relevent experience,no_enrollment,Graduate,STEM,4,500-999,Pvt Ltd,1,36,1.0
10039,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,500-999,Pvt Ltd,1,16,0.0
15379,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,16,1000-4999,Pvt Ltd,2,2,0.0
18048,city_16,0.91,Male,Has relevent experience,Full time course,High School,,3,100-500,Pvt Ltd,1,57,0.0
32378,city_75,0.939,Male,No relevent experience,no_enrollment,High School,,17,50-99,Pvt Ltd,>4,122,0.0
11220,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,1,118,0.0
19739,city_114,0.926,Male,Has relevent experience,no_enrollment,High School,,11,10000+,Pvt Ltd,>4,32,1.0
922,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,4,103,0.0
32533,city_142,0.727,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,50-99,Pvt Ltd,1,82,0.0
11335,city_65,0.802,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,10000+,Pvt Ltd,3,124,0.0
24698,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,9,100-500,Funded Startup,1,31,1.0
30637,city_116,0.743,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,2,74,0.0
19255,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,50-99,Funded Startup,1,18,0.0
31945,city_104,0.924,Male,Has relevent experience,no_enrollment,High School,,>20,10/49,Pvt Ltd,>4,29,0.0
31259,city_74,0.579,,Has relevent experience,no_enrollment,Masters,STEM,9,<10,Early Stage Startup,2,39,0.0
23150,city_114,0.926,Female,No relevent experience,,,,17,,,,56,0.0
4104,city_103,0.92,Male,Has relevent experience,no_enrollment,Phd,,>20,,,never,96,1.0
12140,city_16,0.91,,No relevent experience,no_enrollment,Primary School,,1,,,1,110,0.0
1879,city_136,0.897,Male,No relevent experience,no_enrollment,High School,,6,,,1,74,0.0
21460,city_11,0.55,Male,No relevent experience,no_enrollment,Graduate,STEM,4,,,1,20,1.0
25414,city_46,0.762,,Has relevent experience,Part time course,Graduate,STEM,11,10/49,Pvt Ltd,1,26,0.0
6887,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,100-500,Pvt Ltd,1,6,1.0
10330,city_103,0.92,,No relevent experience,no_enrollment,Masters,STEM,>20,500-999,Public Sector,>4,26,0.0
18817,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,3,100-500,Pvt Ltd,1,35,1.0
24010,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,3,10000+,Pvt Ltd,never,48,1.0
20990,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,28,0.0
16377,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,,100-500,Pvt Ltd,1,288,1.0
19738,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,92,0.0
14800,city_21,0.624,,Has relevent experience,Part time course,Graduate,STEM,8,10/49,Pvt Ltd,1,58,0.0
21559,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,100,0.0
10049,city_28,0.939,,No relevent experience,no_enrollment,Masters,STEM,2,10000+,,1,25,1.0
3026,city_74,0.579,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,,,1,103,1.0
25704,city_103,0.92,Male,No relevent experience,Full time course,High School,,15,,,1,15,1.0
6922,city_73,0.754,,No relevent experience,Part time course,High School,,19,,,1,69,1.0
2781,city_64,0.6659999999999999,Male,Has relevent experience,,High School,,14,<10,Pvt Ltd,never,37,0.0
7449,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,75,0.0
5269,city_61,0.913,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,5000-9999,Pvt Ltd,>4,10,0.0
11389,city_11,0.55,Male,Has relevent experience,no_enrollment,Phd,Humanities,8,<10,Early Stage Startup,2,155,0.0
12986,city_73,0.754,,Has relevent experience,Full time course,Graduate,STEM,10,1000-4999,Pvt Ltd,4,28,0.0
14204,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,4,50-99,Funded Startup,1,168,0.0
7757,city_21,0.624,,Has relevent experience,Full time course,Graduate,STEM,5,,,,63,1.0
9200,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,,,3,38,0.0
22877,city_75,0.939,,No relevent experience,no_enrollment,Graduate,Other,>20,,,4,112,0.0
19899,city_73,0.754,Male,Has relevent experience,Full time course,High School,,12,,,1,25,1.0
13183,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,10,,,1,22,1.0
18838,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,11,100-500,Pvt Ltd,1,107,0.0
16080,city_16,0.91,Male,No relevent experience,Full time course,Graduate,STEM,1,<10,Public Sector,2,86,0.0
9124,city_10,0.895,Female,No relevent experience,no_enrollment,Primary School,,1,50-99,Early Stage Startup,1,40,0.0
17722,city_90,0.698,Male,Has relevent experience,Full time course,Graduate,STEM,6,<10,Early Stage Startup,2,84,0.0
25233,city_149,0.6890000000000001,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,10/49,Early Stage Startup,4,51,0.0
19341,city_128,0.527,Male,No relevent experience,Full time course,Graduate,STEM,5,,,1,6,0.0
30163,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,>4,14,1.0
27520,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,5,,,2,64,1.0
28062,city_16,0.91,,Has relevent experience,no_enrollment,Masters,STEM,10,10000+,Pvt Ltd,1,56,0.0
26574,city_67,0.855,Male,No relevent experience,Full time course,Graduate,STEM,7,,,never,42,0.0
13841,city_23,0.899,Male,Has relevent experience,no_enrollment,Graduate,No Major,>20,,,>4,260,1.0
22258,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,,Pvt Ltd,1,42,0.0
8332,city_21,0.624,,Has relevent experience,Full time course,Masters,STEM,2,10/49,Other,2,72,0.0
4356,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,10,10000+,Pvt Ltd,1,204,0.0
21631,city_158,0.7659999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,NGO,1,88,0.0
29876,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Other,>4,77,0.0
16599,city_10,0.895,Male,Has relevent experience,no_enrollment,High School,,6,10/49,Pvt Ltd,2,94,1.0
18335,city_100,0.887,Male,Has relevent experience,Part time course,Graduate,Humanities,9,,,1,80,1.0
3494,city_136,0.897,,Has relevent experience,no_enrollment,Masters,STEM,15,1000-4999,Pvt Ltd,1,48,0.0
19983,city_71,0.884,Male,Has relevent experience,no_enrollment,Masters,STEM,16,500-999,Pvt Ltd,>4,16,0.0
19982,city_75,0.939,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,1,200,0.0
29290,city_21,0.624,Female,Has relevent experience,Full time course,Graduate,STEM,<1,100-500,,,36,1.0
17462,city_27,0.848,,Has relevent experience,Part time course,High School,,3,50-99,Pvt Ltd,1,80,0.0
4579,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,50-99,Pvt Ltd,4,58,0.0
21127,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,10000+,Pvt Ltd,1,32,1.0
10758,city_16,0.91,Male,Has relevent experience,Part time course,Graduate,STEM,15,500-999,Pvt Ltd,1,20,0.0
18395,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,8,10/49,Pvt Ltd,1,143,0.0
19969,city_71,0.884,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,100-500,Pvt Ltd,2,140,0.0
3953,city_105,0.794,Male,Has relevent experience,Full time course,High School,,4,100-500,Pvt Ltd,1,183,0.0
5716,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,8,100-500,Funded Startup,1,94,1.0
32347,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,111,0.0
5855,city_20,0.7959999999999999,,Has relevent experience,Full time course,High School,,8,100-500,Pvt Ltd,3,30,0.0
24586,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,14,100-500,Pvt Ltd,3,30,1.0
25974,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,100-500,Funded Startup,1,3,0.0
1321,city_61,0.913,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,1,34,0.0
24436,city_23,0.899,Male,Has relevent experience,no_enrollment,High School,,>20,10/49,Pvt Ltd,>4,29,0.0
6939,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,No Major,10,500-999,Pvt Ltd,3,134,0.0
11273,city_61,0.913,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,100-500,Pvt Ltd,1,45,0.0
9162,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,9,50-99,Early Stage Startup,1,61,0.0
17848,city_67,0.855,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,50-99,Funded Startup,1,25,0.0
32153,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,7,10/49,Pvt Ltd,>4,112,1.0
20836,city_97,0.925,,No relevent experience,no_enrollment,Phd,STEM,>20,100-500,Public Sector,>4,102,0.0
30931,city_21,0.624,,No relevent experience,Full time course,Graduate,STEM,1,100-500,Pvt Ltd,2,156,1.0
26360,city_71,0.884,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,>4,184,0.0
6697,city_11,0.55,Female,Has relevent experience,no_enrollment,Graduate,STEM,4,10/49,Pvt Ltd,1,64,1.0
1204,city_160,0.92,,No relevent experience,Full time course,Graduate,STEM,2,,Public Sector,1,39,1.0
24769,city_45,0.89,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Early Stage Startup,1,17,0.0
15294,city_30,0.698,Male,Has relevent experience,Full time course,Masters,STEM,>20,500-999,Public Sector,4,50,0.0
16949,city_114,0.926,Male,No relevent experience,no_enrollment,Masters,Business Degree,7,1000-4999,NGO,>4,74,0.0
5893,city_21,0.624,,Has relevent experience,,Masters,STEM,10,,,1,26,1.0
21507,city_45,0.89,Male,Has relevent experience,,Masters,STEM,>20,50-99,,2,36,0.0
31241,city_103,0.92,Male,No relevent experience,no_enrollment,Phd,STEM,7,,,1,15,1.0
16613,city_16,0.91,Male,Has relevent experience,no_enrollment,High School,,8,,,>4,153,0.0
5278,city_141,0.763,Male,No relevent experience,no_enrollment,,,3,,Pvt Ltd,never,114,0.0
12427,city_162,0.767,,No relevent experience,no_enrollment,Masters,STEM,9,,,never,50,0.0
23320,city_114,0.926,,No relevent experience,Full time course,Masters,STEM,7,,,4,41,0.0
23980,city_73,0.754,,Has relevent experience,no_enrollment,Graduate,STEM,13,,,1,72,1.0
10681,city_21,0.624,,No relevent experience,Full time course,High School,,3,,,1,48,1.0
14071,city_114,0.926,,No relevent experience,Full time course,High School,,10,,,2,20,1.0
29861,city_160,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,<1,,,1,86,1.0
23141,city_160,0.92,Male,No relevent experience,Full time course,Graduate,STEM,6,,,4,23,0.0
17910,city_100,0.887,Male,No relevent experience,no_enrollment,Phd,Humanities,3,,,1,61,1.0
21653,city_65,0.802,Male,No relevent experience,no_enrollment,Masters,Humanities,>20,,,1,30,0.0
26050,city_73,0.754,Male,No relevent experience,Full time course,Graduate,STEM,3,,,2,15,0.0
13674,city_138,0.836,Male,Has relevent experience,Full time course,High School,,2,50-99,,1,50,0.0
14822,city_330,0.527,Male,No relevent experience,,High School,,<1,1000-4999,Pvt Ltd,never,166,0.0
28555,city_21,0.624,Male,No relevent experience,Full time course,High School,,3,,,never,212,1.0
6773,city_103,0.92,Male,No relevent experience,no_enrollment,Phd,STEM,>20,100-500,NGO,>4,44,0.0
11120,city_21,0.624,Male,No relevent experience,Full time course,High School,,<1,,,never,110,0.0
14251,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,Arts,19,500-999,Pvt Ltd,2,94,0.0
16523,city_50,0.8959999999999999,Male,No relevent experience,no_enrollment,Graduate,STEM,1,,,never,9,1.0
518,city_61,0.913,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,500-999,,>4,18,0.0
23073,city_71,0.884,,No relevent experience,Full time course,Graduate,STEM,8,,,never,34,1.0
12725,city_114,0.926,Female,No relevent experience,Part time course,Masters,STEM,<1,,,never,7,0.0
11597,city_103,0.92,,No relevent experience,,,,1,,,1,59,1.0
16009,city_21,0.624,,Has relevent experience,no_enrollment,,,5,,,2,57,1.0
19419,city_11,0.55,Other,No relevent experience,Full time course,Graduate,STEM,<1,,,1,25,0.0
12899,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,3,500-999,,1,178,0.0
10330,city_103,0.92,,Has relevent experience,no_enrollment,Masters,STEM,12,100-500,Pvt Ltd,2,7,1.0
24185,city_21,0.624,,Has relevent experience,no_enrollment,Masters,STEM,10,10/49,Pvt Ltd,1,21,0.0
19506,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,NGO,1,54,0.0
26111,city_75,0.939,Male,Has relevent experience,Full time course,Graduate,Arts,5,<10,NGO,1,73,0.0
11970,city_109,0.701,,No relevent experience,Full time course,Graduate,STEM,7,5000-9999,NGO,1,9,0.0
9311,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,>4,78,0.0
934,city_73,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,500-999,Other,>4,28,0.0
29794,city_16,0.91,,No relevent experience,Part time course,Graduate,STEM,15,10000+,Pvt Ltd,1,22,0.0
