age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
19,Private,345966,11th,7,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,Dominican-Republic,0
55,Private,171335,Assoc-voc,11,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,0
20,Private,168271,Some-college,10,Never-married,Exec-managerial,Own-child,White,Male,0,0,50,United-States,0
24,Private,133373,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,0
22,Private,284757,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,0
25,Private,211601,Masters,14,Never-married,Prof-specialty,Not-in-family,Black,Male,0,0,20,United-States,0
47,Private,68011,9th,5,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,1848,40,Cambodia,1
31,Private,204719,HS-grad,9,Never-married,Craft-repair,Own-child,Black,Male,0,0,40,United-States,0
28,Private,216256,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,50,United-States,0
25,Federal-gov,56658,Some-college,10,Never-married,Protective-serv,Own-child,White,Male,0,0,42,United-States,0
28,Local-gov,147026,HS-grad,9,Never-married,Other-service,Own-child,Black,Female,0,0,40,United-States,0
30,Private,218950,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,44,United-States,0
35,State-gov,162253,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,55,United-States,1
32,Self-emp-not-inc,167440,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,0
37,Private,423222,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,55,United-States,0
53,Self-emp-not-inc,186932,HS-grad,9,Divorced,Other-service,Not-in-family,White,Male,0,0,60,United-States,0
57,Self-emp-not-inc,111762,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,8,United-States,0
36,Self-emp-not-inc,123429,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,0
20,?,266990,Some-college,10,Never-married,?,Own-child,White,Female,0,0,40,?,0
20,Private,29726,10th,6,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,40,United-States,0
73,Self-emp-not-inc,67065,7th-8th,4,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0
60,Self-emp-not-inc,212718,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,0
43,Self-emp-not-inc,74949,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,24,United-States,0
31,Self-emp-not-inc,173851,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,3411,0,50,United-States,0
24,Self-emp-not-inc,185394,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,70,United-States,0
47,Private,303867,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,0
36,Private,164190,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,42,United-States,0
60,Private,356824,12th,8,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,0
38,Private,175485,9th,5,Married-civ-spouse,Transport-moving,Husband,White,Male,3464,0,35,United-States,0
43,Private,262617,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Male,0,0,35,United-States,0
21,?,104425,HS-grad,9,Never-married,?,Not-in-family,White,Female,0,0,30,United-States,0
24,Private,177121,10th,6,Never-married,Transport-moving,Own-child,White,Male,0,0,45,United-States,0
19,Private,151888,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,20,Germany,0
40,State-gov,304720,Some-college,10,Divorced,Protective-serv,Unmarried,White,Female,0,0,68,United-States,0
50,Private,209205,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,43,United-States,1
37,Private,190290,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,44,United-States,1
17,Private,176864,11th,7,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,0
24,Private,90561,Some-college,10,Divorced,Other-service,Own-child,White,Female,0,0,40,United-States,0
36,Private,246891,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,2174,0,45,United-States,0
46,Private,174166,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,1
32,Private,117583,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298,0,50,United-States,1
39,Private,230684,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,0
38,Federal-gov,97247,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,42,United-States,0
47,Private,194636,Assoc-acdm,12,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,0
32,Private,52619,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,1
33,Private,91189,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,3137,0,30,United-States,0
54,Private,302422,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,1
51,Private,189759,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688,0,55,United-States,1
40,Private,164125,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,3411,0,50,United-States,0
44,Private,93225,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,1
45,Private,398034,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,50,United-States,1
20,Private,174419,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,35,United-States,0
24,Private,332746,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,35,United-States,0
23,Private,187771,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Male,0,0,40,United-States,0
39,Private,232475,HS-grad,9,Never-married,Machine-op-inspct,Other-relative,White,Male,0,0,40,United-States,0
28,State-gov,136816,HS-grad,9,Divorced,Transport-moving,Own-child,White,Female,0,0,40,United-States,0
33,Private,188818,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,0
56,Self-emp-inc,234723,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,1
32,Private,145139,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,0
48,Private,184699,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,55,United-States,0
52,Federal-gov,200576,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,1
50,State-gov,187203,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,1
43,Local-gov,223326,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,10,United-States,1
37,Local-gov,30267,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,United-States,0
34,Local-gov,113222,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,0
32,Federal-gov,120131,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,35,United-States,1
42,Private,248877,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,0
19,Private,169878,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,0
63,Federal-gov,147269,12th,8,Married-civ-spouse,Transport-moving,Husband,Asian-Pac-Islander,Male,0,0,35,South,0
41,Private,91670,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,48,United-States,0
18,Private,346068,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Female,0,0,18,United-States,0
22,Private,59769,Some-college,10,Never-married,Tech-support,Not-in-family,Black,Male,0,0,40,United-States,0
69,Self-emp-not-inc,102085,7th-8th,4,Married-civ-spouse,Adm-clerical,Wife,White,Female,20051,0,12,United-States,1
31,Self-emp-not-inc,208350,11th,7,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,40,United-States,1
32,Self-emp-inc,267717,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,15,United-States,0
34,Private,42009,HS-grad,9,Married-spouse-absent,Machine-op-inspct,Not-in-family,White,Male,0,0,84,Iran,0
47,Self-emp-inc,342709,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,48,United-States,0
67,Self-emp-inc,198824,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,12,United-States,0
30,Self-emp-not-inc,16677,HS-grad,9,Divorced,Farming-fishing,Not-in-family,White,Male,594,0,91,United-States,0
27,Private,271339,10th,6,Separated,Sales,Unmarried,White,Female,0,0,25,United-States,0
56,Private,191003,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,Canada,0
56,Private,173248,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,4064,0,50,United-States,0
69,?,113823,Bachelors,13,Married-civ-spouse,?,Wife,Black,Female,0,0,3,?,0
51,Private,291963,HS-grad,9,Separated,Other-service,Unmarried,White,Female,0,0,30,?,0
38,?,947265,5th-6th,3,Married-civ-spouse,?,Husband,Black,Male,0,0,20,United-States,0
36,?,82049,Prof-school,15,Married-civ-spouse,?,Husband,White,Male,0,0,38,United-States,1
53,Private,141511,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,1
44,Private,95148,Bachelors,13,Divorced,Sales,Not-in-family,White,Male,13550,0,55,United-States,1
41,Private,135339,HS-grad,9,Widowed,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,0
44,Private,118847,Assoc-acdm,12,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,0
27,Private,80946,10th,6,Never-married,Other-service,Not-in-family,White,Male,0,0,24,Nicaragua,0
23,?,197537,Some-college,10,Never-married,?,Own-child,White,Female,0,0,32,United-States,0
47,Private,344624,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,0
42,Private,200192,Some-college,10,Widowed,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,0
54,Private,182211,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
50,Self-emp-not-inc,166851,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,30,United-States,0
43,Self-emp-not-inc,29054,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,70,United-States,0
69,Self-emp-not-inc,153078,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,9386,0,40,?,1
33,Self-emp-not-inc,111975,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,0
70,?,145637,Assoc-voc,11,Married-civ-spouse,?,Husband,White,Male,0,0,36,United-States,1
27,Private,178463,Some-college,10,Never-married,Sales,Own-child,White,Male,3325,0,40,?,0
17,Private,316277,11th,7,Never-married,Sales,Own-child,White,Female,0,0,8,United-States,0
53,Private,260729,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,1
40,Private,174400,Bachelors,13,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,0
38,Private,75848,Assoc-voc,11,Divorced,Handlers-cleaners,Unmarried,Black,Male,0,0,40,United-States,0
26,Private,322775,HS-grad,9,Never-married,Adm-clerical,Other-relative,White,Female,0,0,10,United-States,0
20,Private,24824,Some-college,10,Never-married,Adm-clerical,Own-child,Black,Male,0,0,30,England,0
29,Private,126822,Bachelors,13,Never-married,Transport-moving,Other-relative,White,Male,0,0,30,United-States,0
31,Private,107172,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,60,United-States,0
72,Private,189334,10th,6,Widowed,Farming-fishing,Not-in-family,White,Female,0,0,40,Canada,0
49,Private,409604,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,1
20,Private,133969,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,10,United-States,0
22,Private,105138,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,35,United-States,0
70,?,317431,HS-grad,9,Widowed,?,Not-in-family,White,Male,0,0,12,United-States,0
53,Private,111675,11th,7,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,1
43,Private,204453,9th,5,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,0
84,State-gov,197206,10th,6,Widowed,Prof-specialty,Unmarried,White,Male,0,0,20,United-States,0
40,Private,148709,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,0
34,Private,237052,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,1
38,Private,211472,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,70,United-States,0
70,Private,369549,HS-grad,9,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,15,United-States,1
29,Private,276552,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,4386,0,45,United-States,1
31,Private,98632,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,43,United-States,0
50,Private,143174,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,35,United-States,0
39,Private,156814,Assoc-acdm,12,Divorced,Prof-specialty,Own-child,White,Male,0,0,45,United-States,0
19,Private,250282,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,30,United-States,0
35,Private,275223,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
52,Private,89508,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,24,United-States,0
31,Private,221366,Doctorate,16,Separated,Prof-specialty,Unmarried,White,Female,0,0,35,United-States,0
17,Private,91548,11th,7,Never-married,Adm-clerical,Own-child,White,Female,0,0,12,United-States,0
58,Private,36227,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,0,0,30,United-States,1
50,Private,36882,Some-college,10,Separated,Handlers-cleaners,Unmarried,White,Female,0,0,40,United-States,0
18,State-gov,51874,10th,6,Never-married,Other-service,Own-child,White,Female,0,0,32,United-States,0
39,Private,268022,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,44,United-States,1
22,Private,208891,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,30,United-States,0
28,Private,192867,HS-grad,9,Never-married,Transport-moving,Own-child,White,Male,0,0,40,United-States,0
37,Private,126675,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1485,60,United-States,1
37,Private,111994,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,42,United-States,0
48,Private,210542,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,0
19,Private,165019,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,8,United-States,0
31,Private,94265,11th,7,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,45,United-States,0
30,Private,353045,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States,0
66,Private,120243,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,20,United-States,1
38,Private,27661,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,0
44,Private,110713,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,1
36,Private,356689,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,United-States,1
55,Private,101293,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,0
42,Private,123011,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,7688,0,60,United-States,1
22,Private,104509,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,20,United-States,0
38,Local-gov,22418,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,0
38,Self-emp-inc,230386,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,15024,0,35,Canada,1
34,State-gov,145477,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,0
53,Private,189461,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,7298,0,40,United-States,1
23,Private,229961,Some-college,10,Never-married,Other-service,Not-in-family,Black,Female,0,0,30,England,0
31,Private,117811,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0
43,Private,129305,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,0
31,Private,130126,Assoc-acdm,12,Never-married,Other-service,Not-in-family,White,Male,1151,0,42,United-States,0
25,Private,218551,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,0
25,Private,303824,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,0
37,Federal-gov,182926,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,43,United-States,1
21,Private,27432,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,0
23,Private,125000,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,30,United-States,0
36,Private,106570,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,43,United-States,0
25,Private,201122,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,0
46,Self-emp-not-inc,155659,Bachelors,13,Divorced,Sales,Unmarried,White,Male,0,0,60,United-States,0
44,Private,117963,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,15024,0,40,United-States,1
31,Private,98281,Masters,14,Never-married,Adm-clerical,Other-relative,Asian-Pac-Islander,Male,0,0,43,United-States,0
41,Local-gov,149224,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,56,United-States,0
45,Private,102359,Some-college,10,Never-married,Sales,Not-in-family,White,Female,25236,0,40,United-States,1
42,Private,34971,Assoc-voc,11,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,47,United-States,0
38,Private,221725,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,6,Germany,1
21,Private,185452,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,35,United-States,0
54,Private,98586,Some-college,10,Divorced,Prof-specialty,Own-child,White,Male,0,0,40,United-States,0
19,Private,189711,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,0
43,Private,166946,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,0
35,Private,184018,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,35,United-States,0
38,Private,195891,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,0
37,Private,104660,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,0
51,Private,187435,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Female,0,0,40,Japan,0
39,Private,80680,Some-college,10,Divorced,Tech-support,Not-in-family,White,Female,0,1669,40,United-States,0
45,Federal-gov,147284,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,0
30,Local-gov,284329,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,1
68,Self-emp-not-inc,192043,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,0
33,Private,174491,5th-6th,3,Separated,Machine-op-inspct,Not-in-family,Black,Female,0,0,48,United-States,0
30,Local-gov,185723,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Black,Male,14084,0,40,United-States,1
36,Self-emp-not-inc,107815,12th,8,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,0
17,Private,155303,10th,6,Never-married,Prof-specialty,Own-child,Amer-Indian-Eskimo,Female,0,0,20,United-States,0
44,Self-emp-not-inc,195532,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0,0,38,United-States,0
24,Self-emp-inc,22966,Assoc-acdm,12,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,60,United-States,0
29,Self-emp-not-inc,348520,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,0
47,Self-emp-not-inc,119156,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1902,40,United-States,1
73,Self-emp-not-inc,132903,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,3,Germany,0
28,Self-emp-not-inc,190044,HS-grad,9,Married-spouse-absent,Craft-repair,Not-in-family,White,Male,0,1602,40,United-States,0
40,Federal-gov,53833,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
32,Self-emp-inc,239155,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,35,United-States,0
42,Self-emp-not-inc,159869,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,70,United-States,1
51,Self-emp-not-inc,227832,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1848,45,United-States,1
33,Self-emp-not-inc,159799,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,5013,0,10,United-States,0
47,Self-emp-inc,143396,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Male,2174,0,50,United-States,0
42,Self-emp-not-inc,52658,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,35,United-States,0
23,Self-emp-not-inc,236861,HS-grad,9,Never-married,Farming-fishing,Own-child,White,Male,0,0,50,United-States,0
20,Self-emp-not-inc,293358,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,25,United-States,0
36,Self-emp-not-inc,112580,HS-grad,9,Never-married,Transport-moving,Own-child,White,Male,0,0,80,United-States,0
41,Self-emp-not-inc,150049,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,0
80,?,185847,Bachelors,13,Married-civ-spouse,?,Husband,White,Male,0,0,5,United-States,0
55,?,32501,5th-6th,3,Separated,?,Not-in-family,White,Female,0,0,35,United-States,0
62,Private,290763,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,2829,0,40,United-States,0
20,?,1226552,Some-college,10,Never-married,?,Own-child,White,Male,0,0,30,United-States,0
20,Private,127601,Some-college,10,Never-married,Sales,Other-relative,White,Male,0,0,30,United-States,0
24,Private,152726,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,60,United-States,0
41,Private,202683,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,0
25,Private,174126,HS-grad,9,Never-married,Priv-house-serv,Unmarried,Black,Female,0,0,40,United-States,0
25,Private,293952,HS-grad,9,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,0
26,Private,292511,HS-grad,9,Never-married,Handlers-cleaners,Unmarried,White,Male,0,0,40,United-States,0
58,Private,283004,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0,0,40,Guatemala,0
34,Private,283918,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,99999,0,40,United-States,1
32,Private,221757,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,1
48,Private,209075,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,15,United-States,1
31,Private,150057,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,4508,0,40,United-States,0
28,Private,207946,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,1977,30,United-States,1
54,Private,173754,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,1
28,Private,117827,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,0
47,Private,171615,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
20,Private,189726,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,12,United-States,0
42,Private,145189,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,1
33,Private,224534,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,41,United-States,0
61,Private,238685,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,48,United-States,1
50,Local-gov,130200,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,5178,0,40,United-States,1
26,Private,29548,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,0
24,Private,154949,Some-college,10,Divorced,Machine-op-inspct,Unmarried,White,Female,0,0,35,United-States,0
41,Federal-gov,212042,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,1902,27,United-States,1
20,Private,308235,Assoc-acdm,12,Never-married,Transport-moving,Own-child,White,Male,0,0,25,United-States,0
30,Private,169809,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Male,0,0,60,United-States,0
22,Private,22325,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,2174,0,24,United-States,0
40,Private,139268,Some-college,10,Divorced,Craft-repair,Own-child,White,Male,0,0,50,United-States,0
38,Private,121718,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,64,United-States,1
20,Private,183326,HS-grad,9,Never-married,Handlers-cleaners,Own-child,Black,Male,0,0,40,United-States,0
45,Federal-gov,156865,HS-grad,9,Divorced,Protective-serv,Not-in-family,White,Male,0,0,35,United-States,1
48,Private,129170,HS-grad,9,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,1
38,Local-gov,299059,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,1
37,Private,116584,Some-college,10,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,0
50,Self-emp-inc,101017,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,1
25,Self-emp-not-inc,143542,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Male,2414,0,48,United-States,0
31,Private,52738,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,45,United-States,0
25,State-gov,388042,Assoc-voc,11,Never-married,Prof-specialty,Own-child,White,Female,0,0,40,United-States,0
38,Private,186803,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,32,United-States,0
27,State-gov,290504,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,0
55,Self-emp-not-inc,36069,7th-8th,4,Never-married,Sales,Own-child,White,Male,0,0,40,United-States,0
26,Local-gov,155489,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,45,Mexico,0
25,Private,100742,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,50,United-States,0
31,Self-emp-inc,102076,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,0
78,Federal-gov,110977,Some-college,10,Widowed,Adm-clerical,Other-relative,Asian-Pac-Islander,Male,0,0,15,United-States,0
49,Self-emp-not-inc,223751,1st-4th,2,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1902,40,United-States,1
55,Self-emp-not-inc,84119,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,15024,0,70,United-States,1
54,Self-emp-not-inc,116606,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,1
54,Self-emp-not-inc,166988,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,60,United-States,0
