age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
47,Private,261059.0,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,1
80,Private,304147.0,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,16,United-States,0
29,State-gov,252931.0,Some-college,10,Married-civ-spouse,Adm-clerical,Other-relative,Black,Male,0,0,40,United-States,1
24,Private,143046.0,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,1
58,Self-emp-not-inc,127651.0,9th,5,Married-civ-spouse,Sales,Husband,Black,Male,0,0,50,United-States,0
46,Private,113700.0,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
63,Private,13785.0,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,70,United-States,0
36,Federal-gov,64926.0,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,7298,0,40,United-States,1
20,Private,284021.0,1st-4th,2,Married-civ-spouse,Handlers-cleaners,Other-relative,White,Male,0,0,25,Mexico,0
45,Private,34248.0,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,1
49,Local-gov,285335.0,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,43,United-States,0
20,Private,376383.0,1st-4th,2,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,12,Mexico,0
46,Private,163047.0,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,2176,0,38,United-States,0
47,Local-gov,221725.0,HS-grad,9,Divorced,Other-service,Not-in-family,Black,Female,0,0,40,United-States,0
41,Private,220617.0,11th,7,Married-spouse-absent,Farming-fishing,Not-in-family,White,Male,0,0,40,Mexico,0
22,State-gov,189105.0,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,40,United-States,0
46,State-gov,201418.0,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,45,United-States,0
54,Federal-gov,150042.0,Assoc-acdm,12,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,1
23,Self-emp-not-inc,138852.0,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,0
51,Private,73199.0,Assoc-voc,11,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,20,United-States,0
54,Private,148431.0,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,White,Male,0,1848,40,United-States,1
32,Private,347491.0,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,0
38,State-gov,246392.0,Some-college,10,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,38,United-States,0
38,Private,138424.0,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,7688,0,20,United-States,1
48,Private,130856.0,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,5013,0,50,United-States,0
30,Private,145964.0,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,0
21,Private,26401.0,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States,0
29,Private,227267.0,Masters,14,Never-married,Priv-house-serv,Not-in-family,White,Female,0,0,45,United-States,0
48,Self-emp-inc,204374.0,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,3103,0,60,United-States,1
56,Private,32276.0,Some-college,10,Married-spouse-absent,Adm-clerical,Not-in-family,White,Female,0,0,32,United-States,0
23,Private,31265.0,Some-college,10,Never-married,Handlers-cleaners,Other-relative,Asian-Pac-Islander,Male,0,0,25,Philippines,0
60,Self-emp-not-inc,135855.0,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0
50,Private,162273.0,Assoc-acdm,12,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,42,United-States,1
53,Private,200946.0,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,3103,0,40,United-States,1
40,Private,107546.0,HS-grad,9,Never-married,Craft-repair,Other-relative,White,Male,0,0,40,United-States,0
68,Private,263614.0,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,1
54,Private,151038.0,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,0
31,Private,148300.0,HS-grad,9,Never-married,Priv-house-serv,Own-child,White,Female,0,0,40,United-States,0
38,Private,338320.0,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,60,United-States,0
48,State-gov,152237.0,Prof-school,15,Separated,Prof-specialty,Unmarried,White,Female,0,0,45,Greece,1
43,Federal-gov,137591.0,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,1
37,Private,161096.0,Masters,14,Divorced,Exec-managerial,Unmarried,Asian-Pac-Islander,Male,0,2559,50,Vietnam,1
57,Self-emp-not-inc,89652.0,HS-grad,9,Divorced,Sales,Unmarried,White,Male,0,0,40,United-States,0
30,Private,208994.0,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,45,United-States,0
28,Private,323069.0,HS-grad,9,Never-married,Exec-managerial,Own-child,White,Male,6849,0,50,United-States,0
51,Private,160139.0,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,0
44,Private,216129.0,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,5178,0,40,United-States,1
38,Local-gov,187203.0,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,75,United-States,1
19,Private,159472.0,Some-college,10,Never-married,Priv-house-serv,Not-in-family,White,Female,0,0,60,United-States,0
42,Self-emp-inc,124692.0,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,0
51,Local-gov,224653.0,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,1
40,Self-emp-not-inc,22245.0,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,5178,0,50,United-States,1
35,Local-gov,102258.0,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0
25,Self-emp-not-inc,26845.0,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,0
57,Self-emp-not-inc,33153.0,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,1534,25,United-States,0
21,Local-gov,34007.0,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,0,0,14,United-States,0
60,Federal-gov,191555.0,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,1
36,Self-emp-not-inc,32533.0,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,7298,0,40,United-States,1
30,Private,70282.0,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,Black,Female,0,0,40,United-States,0
40,Self-emp-not-inc,113838.0,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,Germany,0
63,Self-emp-inc,192251.0,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,52,United-States,1
34,Self-emp-inc,212954.0,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,United-States,1
68,?,128309.0,12th,8,Widowed,?,Unmarried,White,Male,0,0,35,Mexico,0
63,?,21792.0,Doctorate,16,Married-civ-spouse,?,Wife,White,Female,0,0,4,United-States,0
54,Private,75035.0,5th-6th,3,Separated,Other-service,Unmarried,Black,Female,0,0,30,United-States,0
54,Private,387220.0,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,0
40,Local-gov,260938.0,HS-grad,9,Divorced,Other-service,Unmarried,White,Male,0,0,40,United-States,0
27,Private,184078.0,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,0
29,Private,142425.0,Bachelors,13,Divorced,Other-service,Not-in-family,White,Female,0,0,40,United-States,0
42,Private,186806.0,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,White,Male,7298,0,35,United-States,1
49,Private,276369.0,Bachelors,13,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,0
43,Private,306179.0,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298,0,55,United-States,1
39,Private,164190.0,Assoc-voc,11,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,0
39,Private,231491.0,Masters,14,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,48,United-States,1
47,Private,442415.0,1st-4th,2,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Mexico,0
17,Self-emp-not-inc,175458.0,11th,7,Never-married,Sales,Other-relative,White,Male,0,0,20,United-States,0
31,Private,184801.0,Some-college,10,Divorced,Transport-moving,Own-child,White,Male,0,0,70,United-States,0
41,State-gov,149427.0,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,United-States,0
40,Self-emp-inc,278104.0,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,1902,45,United-States,1
36,Self-emp-inc,187458.0,7th-8th,4,Never-married,Craft-repair,Not-in-family,White,Male,0,1590,40,United-States,0
31,Self-emp-not-inc,100145.0,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,0,0,30,United-States,0
57,Self-emp-not-inc,25955.0,11th,7,Married-spouse-absent,Farming-fishing,Not-in-family,Amer-Indian-Eskimo,Male,0,0,44,United-States,0
34,?,157218.0,Assoc-voc,11,Married-civ-spouse,?,Husband,White,Male,0,0,10,Canada,0
33,Local-gov,216954.0,HS-grad,9,Divorced,Other-service,Own-child,White,Male,0,0,60,United-States,0
51,Private,209231.0,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,45,United-States,0
44,State-gov,402361.0,HS-grad,9,Divorced,Protective-serv,Not-in-family,White,Male,0,0,50,United-States,0
42,Private,167692.0,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,24,United-States,0
67,Private,63814.0,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,20,United-States,0
52,Local-gov,193085.0,Some-college,10,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,0
30,Private,229700.0,Bachelors,13,Never-married,Adm-clerical,Not-in-family,Black,Male,0,0,40,United-States,0
41,Private,69345.0,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,1
24,Private,194374.0,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,28,United-States,0
36,Self-emp-not-inc,54318.0,HS-grad,9,Never-married,Sales,Unmarried,White,Male,0,0,40,United-States,0
50,State-gov,235646.0,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,35,United-States,1
25,Private,301915.0,Some-college,10,Married-civ-spouse,Craft-repair,Other-relative,Black,Male,0,0,43,United-States,0
34,Local-gov,259961.0,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,4386,0,60,United-States,1
27,Private,54938.0,Assoc-acdm,12,Never-married,Tech-support,Not-in-family,White,Male,0,0,40,United-States,0
55,State-gov,97895.0,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,40,Trinadad&Tobago,0
26,State-gov,265807.0,HS-grad,9,Never-married,Farming-fishing,Other-relative,White,Male,0,0,25,United-States,0
30,Private,174373.0,HS-grad,9,Never-married,Machine-op-inspct,Unmarried,White,Female,0,0,40,Puerto-Rico,0
17,Self-emp-not-inc,149102.0,9th,5,Never-married,Farming-fishing,Other-relative,White,Female,0,0,40,Puerto-Rico,0
23,Local-gov,264307.0,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,Amer-Indian-Eskimo,Female,0,0,32,United-States,0
41,Private,116952.0,Some-college,10,Married-spouse-absent,Exec-managerial,Not-in-family,White,Female,0,0,30,United-States,0
29,Private,17627.0,1st-4th,2,Never-married,Farming-fishing,Own-child,White,Male,0,0,40,El-Salvador,0
45,State-gov,186385.0,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,1
59,Local-gov,22966.0,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,7298,0,40,United-States,0
52,Federal-gov,1266154.0,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,7688,0,40,United-States,1
20,State-gov,199419.0,HS-grad,9,Married-spouse-absent,Handlers-cleaners,Other-relative,White,Female,0,0,28,United-States,0
51,Private,55621.0,11th,7,Separated,Other-service,Unmarried,Black,Female,0,0,40,Jamaica,0
58,?,243178.0,Doctorate,16,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,0
65,Private,236769.0,10th,6,Married-civ-spouse,Sales,Husband,White,Male,0,0,20,United-States,0
66,?,231491.0,Bachelors,13,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,0
19,?,236391.0,HS-grad,9,Never-married,?,Own-child,Other,Female,0,0,40,United-States,0
36,Local-gov,205152.0,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,40,United-States,0
41,Private,143589.0,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,1485,40,Philippines,1
35,Self-emp-inc,190971.0,Some-college,10,Divorced,Other-service,Not-in-family,White,Female,0,0,75,United-States,0
46,Self-emp-not-inc,56750.0,10th,6,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,30,United-States,0
33,Private,187748.0,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,1
35,Private,206951.0,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Male,4064,0,60,United-States,0
28,Private,43712.0,9th,5,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,United-States,0
44,Private,37672.0,Some-college,10,Divorced,Priv-house-serv,Unmarried,White,Female,0,0,40,United-States,0
28,Self-emp-inc,176965.0,HS-grad,9,Married-civ-spouse,Adm-clerical,Own-child,White,Female,0,0,40,United-States,0
62,Self-emp-not-inc,205839.0,Some-college,10,Widowed,Sales,Not-in-family,White,Female,0,0,15,United-States,1
28,Self-emp-inc,173806.0,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,60,United-States,0
54,Self-emp-inc,175232.0,HS-grad,9,Divorced,Farming-fishing,Not-in-family,White,Male,0,0,40,United-States,0
41,Private,181715.0,HS-grad,9,Widowed,Other-service,Other-relative,White,Female,0,0,40,United-States,0
30,Private,231866.0,7th-8th,4,Never-married,Transport-moving,Unmarried,White,Male,0,0,70,Mexico,0
23,Private,27793.0,12th,8,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,35,Mexico,0
51,Private,189839.0,11th,7,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,1
26,Private,398215.0,5th-6th,3,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,40,Mexico,0
54,Private,187540.0,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Female,0,0,50,United-States,0
26,Local-gov,73018.0,Assoc-voc,11,Divorced,Protective-serv,Unmarried,Black,Male,0,0,48,United-States,0
27,State-gov,201112.0,10th,6,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,United-States,0
45,State-gov,201179.0,10th,6,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,0
23,Private,236391.0,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,England,0
44,Private,120277.0,Some-college,10,Separated,Adm-clerical,Own-child,White,Male,0,0,40,United-States,0
27,Private,101950.0,Some-college,10,Divorced,Adm-clerical,Own-child,White,Female,0,0,40,United-States,0
53,Private,163253.0,1st-4th,2,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
30,State-gov,124963.0,Assoc-voc,11,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,60,United-States,1
27,Private,279632.0,Some-college,10,Never-married,Prof-specialty,Unmarried,White,Male,0,0,40,United-States,0
60,Private,89508.0,7th-8th,4,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,0
41,State-gov,234716.0,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,50,United-States,1
32,Private,109146.0,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,50,Portugal,0
45,Private,58702.0,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,7688,0,21,United-States,1
52,Private,438114.0,12th,8,Separated,Machine-op-inspct,Not-in-family,White,Female,0,0,52,United-States,0
54,Local-gov,271795.0,Masters,14,Divorced,Prof-specialty,Own-child,White,Male,0,0,45,United-States,0
19,Private,177304.0,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,2001,30,United-States,0
60,State-gov,301199.0,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,15024,0,20,United-States,1
48,Federal-gov,100931.0,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,7298,0,40,United-States,1
28,Private,236911.0,HS-grad,9,Never-married,Other-service,Not-in-family,Black,Female,0,0,40,United-States,0
23,Private,195176.0,HS-grad,9,Divorced,Machine-op-inspct,Own-child,White,Female,0,0,40,United-States,0
27,Private,188274.0,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,0
33,Local-gov,282962.0,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,1
20,Private,117779.0,Some-college,10,Never-married,Tech-support,Own-child,White,Female,0,0,25,United-States,0
60,Local-gov,80771.0,5th-6th,3,Widowed,Other-service,Not-in-family,Black,Female,0,0,40,United-States,0
45,Local-gov,124827.0,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,36,United-States,0
21,?,111406.0,Some-college,10,Never-married,?,Own-child,Asian-Pac-Islander,Male,0,0,30,Philippines,0
47,Private,125933.0,Some-college,10,Never-married,Tech-support,Not-in-family,White,Male,0,0,40,United-States,0
59,Local-gov,178100.0,HS-grad,9,Widowed,Other-service,Not-in-family,White,Female,0,0,40,United-States,0
40,State-gov,46254.0,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,40,United-States,1
61,Private,150601.0,HS-grad,9,Widowed,Exec-managerial,Not-in-family,White,Male,0,0,35,United-States,1
39,Self-emp-not-inc,253776.0,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
37,Self-emp-not-inc,288486.0,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,99999,0,45,United-States,1
51,Self-emp-not-inc,133164.0,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,63,United-States,1
47,Local-gov,137352.0,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,1887,40,United-States,1
29,Private,154571.0,HS-grad,9,Separated,Prof-specialty,Other-relative,Asian-Pac-Islander,Female,0,0,75,Vietnam,0
50,State-gov,978320.0,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,1
36,Private,65950.0,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,40,United-States,0
23,Private,101771.0,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,0
41,Private,110084.0,5th-6th,3,Married-spouse-absent,Farming-fishing,Not-in-family,White,Male,0,0,45,Mexico,0
57,Self-emp-not-inc,54934.0,10th,6,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,35,United-States,0
40,Local-gov,94110.0,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,35,United-States,0
49,Self-emp-not-inc,116367.0,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,7688,0,40,United-States,1
61,Self-emp-not-inc,142444.0,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,39,United-States,0
36,?,105895.0,Masters,14,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,1
21,?,204246.0,10th,6,Never-married,?,Own-child,White,Male,0,0,40,Mexico,0
63,Private,282603.0,9th,5,Divorced,Other-service,Unmarried,Black,Male,0,0,40,United-States,0
18,?,99234.0,12th,8,Never-married,?,Own-child,White,Female,0,0,25,United-States,0
41,Private,22854.0,Bachelors,13,Never-married,Sales,Other-relative,Other,Male,0,0,44,United-States,0
34,Private,279201.0,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,Canada,1
55,Private,177121.0,10th,6,Widowed,Other-service,Unmarried,White,Female,0,0,40,United-States,0
45,Private,102476.0,11th,7,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,0
25,Private,121130.0,Some-college,10,Divorced,Sales,Unmarried,White,Female,0,0,46,United-States,0
35,?,155106.0,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,25,United-States,0
29,Private,216863.0,HS-grad,9,Separated,Other-service,Unmarried,White,Female,0,0,30,United-States,0
52,Private,188246.0,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,1887,50,United-States,1
31,Private,107492.0,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,38,United-States,0
26,?,81232.0,Bachelors,13,Never-married,?,Not-in-family,White,Male,0,0,45,United-States,0
35,Private,82225.0,11th,7,Married-civ-spouse,Craft-repair,Husband,Other,Male,0,0,40,Mexico,0
57,Private,168829.0,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,0
35,Private,196125.0,HS-grad,9,Never-married,Other-service,Unmarried,White,Male,0,1504,35,United-States,0
38,Private,108324.0,HS-grad,9,Separated,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,0
29,Private,118551.0,Bachelors,13,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,United-States,1
44,Private,28419.0,HS-grad,9,Divorced,Sales,Not-in-family,White,Male,0,0,55,United-States,0
17,Private,216636.0,10th,6,Never-married,Other-service,Own-child,White,Female,0,0,30,United-States,0
24,Private,361312.0,12th,8,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,24,El-Salvador,0
49,Private,642815.0,11th,7,Never-married,Other-service,Not-in-family,Black,Male,0,2001,40,United-States,0
19,Private,330571.0,HS-grad,9,Never-married,Sales,Own-child,White,Female,0,0,35,United-States,0
55,Private,128111.0,10th,6,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,45,United-States,0
37,Private,244773.0,HS-grad,9,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,58,United-States,1
29,Private,289627.0,Some-college,10,Never-married,Adm-clerical,Unmarried,Black,Male,0,0,35,United-States,0
45,State-gov,358631.0,Bachelors,13,Divorced,Exec-managerial,Unmarried,White,Male,0,0,40,United-States,0
59,Private,114839.0,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,26,United-States,0
38,Private,303125.0,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States,1
51,Federal-gov,260076.0,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,Cuba,1
41,Private,127651.0,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1887,40,United-States,1
30,Private,17834.0,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,0
45,Private,187761.0,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1902,40,United-States,1
31,Private,370119.0,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,50,United-States,1
60,Local-gov,173272.0,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,45,United-States,0
33,Self-emp-not-inc,312667.0,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,1
33,Private,112137.0,Some-college,10,Married-spouse-absent,Priv-house-serv,Not-in-family,Asian-Pac-Islander,Female,0,0,30,South,0
56,Private,37792.0,Assoc-voc,11,Divorced,Sales,Not-in-family,Black,Female,0,0,38,United-States,0
35,Private,107234.0,Some-college,10,Never-married,Other-service,Own-child,Black,Male,0,0,25,Germany,0
30,Private,126569.0,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0
35,Private,169042.0,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,49,United-States,0
50,Local-gov,114674.0,Masters,14,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,0
25,Private,216014.0,HS-grad,9,Never-married,Handlers-cleaners,Unmarried,Black,Female,0,0,40,United-States,0
40,Local-gov,90272.0,7th-8th,4,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,50,Mexico,0
25,Private,1218305.0,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,0
38,Private,112115.0,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,55,United-States,1
27,Private,657392.0,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,0
22,Private,172855.0,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,15,Nicaragua,0
29,?,178773.0,11th,7,Never-married,?,Own-child,Black,Female,0,0,10,United-States,0
56,Private,191487.0,5th-6th,3,Widowed,Other-service,Unmarried,Black,Female,0,0,40,Haiti,0
52,Private,124991.0,11th,7,Divorced,Handlers-cleaners,Unmarried,Black,Male,0,0,40,United-States,0
30,Private,302406.0,Some-college,10,Separated,Sales,Unmarried,White,Female,0,0,40,United-States,0
50,?,105582.0,Some-college,10,Divorced,?,Not-in-family,White,Male,0,0,16,United-States,0
27,?,197079.0,Bachelors,13,Never-married,?,Not-in-family,White,Male,0,1721,35,United-States,0
18,Private,192251.0,11th,7,Never-married,Other-service,Own-child,White,Female,0,0,40,United-States,0
30,Private,172154.0,HS-grad,9,Never-married,Other-service,Other-relative,Black,Male,0,0,49,United-States,0
43,Private,211601.0,11th,7,Widowed,Craft-repair,Unmarried,Black,Female,0,0,55,United-States,0
47,Private,188069.0,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,?,0
21,?,199903.0,HS-grad,9,Never-married,?,Not-in-family,White,Female,0,0,20,United-States,0
45,Private,193374.0,Some-college,10,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,0
63,Private,326886.0,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,24,United-States,0
32,Private,185647.0,Some-college,10,Divorced,Sales,Not-in-family,White,Male,6849,0,45,United-States,0
23,Private,257587.0,9th,5,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,40,Mexico,0
51,Private,185041.0,10th,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,42,United-States,1
36,Private,265266.0,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,3688,0,40,United-States,1
46,Private,182211.0,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,2415,40,United-States,1
33,Private,140024.0,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,50,United-States,1
44,Private,185034.0,Bachelors,13,Never-married,Exec-managerial,Unmarried,White,Female,0,0,45,United-States,0
40,Private,116632.0,Assoc-acdm,12,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,0
52,Self-emp-not-inc,177923.0,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,India,0
47,Private,120277.0,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,0
40,Private,37869.0,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,3325,0,45,United-States,0
