Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
40,0,Travel_Frequently,153,Sales,5,1,Life Sciences,1,1016,4,Female,46,2,2,Sales Executive,1,Married,4327,23825,3,Y,No,14,3,1,80,1,5,2,1,0,0,0,0
47,0,Travel_Frequently,587,Sales,2,2,Life Sciences,1,869,4,Male,74,4,4,Sales Executive,4,Married,12936,23688,7,Y,Yes,14,3,3,80,1,25,1,2,20,5,14,8
56,0,Travel_Rarely,945,Human Resources,27,2,Medical,1,1556,2,Male,86,3,5,Manager,3,Married,19717,13492,6,Y,Yes,11,3,4,80,1,36,2,3,7,3,7,7
34,0,Travel_Rarely,331,Sales,2,4,Life Sciences,1,1708,3,Male,35,3,2,Sales Executive,3,Married,4037,11864,1,Y,No,19,3,2,80,2,9,3,3,9,8,0,8
40,0,Travel_Rarely,1211,Sales,2,4,Marketing,1,1175,1,Male,80,3,2,Sales Executive,2,Married,4220,20392,0,Y,No,14,3,4,80,2,8,4,3,7,7,3,7
58,0,Travel_Rarely,1443,Sales,25,1,Marketing,1,38,3,Male,31,3,5,Manager,1,Single,19586,2993,1,Y,No,12,3,3,80,0,36,3,2,9,7,1,5
29,1,Travel_Rarely,500,Sales,2,2,Medical,1,1496,3,Female,86,3,1,Sales Representative,1,Single,2157,7181,1,Y,No,12,3,2,80,0,3,3,2,3,2,0,2
41,0,Travel_Rarely,1334,Sales,4,3,Medical,1,1969,3,Female,67,3,2,Sales Executive,3,Married,5715,17808,7,Y,Yes,17,3,3,80,1,10,6,2,7,7,0,7
35,1,Travel_Rarely,667,Sales,5,4,Life Sciences,1,1941,2,Female,72,3,1,Sales Representative,4,Married,2572,15318,1,Y,No,11,3,4,80,1,3,3,3,3,2,0,2
40,0,Travel_Rarely,1065,Sales,11,3,Marketing,1,1944,2,Female,39,2,2,Sales Executive,3,Single,4668,19106,1,Y,No,12,3,1,80,0,9,3,3,7,7,1,7
43,0,Travel_Rarely,688,Sales,4,3,Life Sciences,1,663,3,Male,72,3,2,Sales Executive,3,Single,7847,9129,8,Y,No,13,3,2,80,0,10,3,2,7,7,4,7
30,0,Travel_Rarely,819,Sales,14,2,Marketing,1,849,2,Male,73,3,2,Sales Executive,4,Married,6578,10074,1,Y,No,11,3,2,80,1,10,2,3,10,3,1,4
40,0,Non-Travel,1411,Sales,2,1,Medical,1,479,3,Male,45,3,4,Sales Executive,4,Single,13194,21602,3,Y,No,11,3,2,80,0,22,5,3,1,0,0,1
31,0,Non-Travel,805,Sales,1,3,Marketing,1,1496,2,Male,52,3,2,Sales Executive,1,Married,5476,11092,1,Y,No,12,3,2,80,0,10,2,2,10,3,9,6
37,0,Travel_Rarely,1372,Sales,15,1,Life Sciences,1,206,1,Male,78,3,3,Sales Executive,4,Single,7428,21624,3,Y,No,14,3,3,80,0,12,2,2,5,3,1,3
31,0,Non-Travel,1343,Sales,11,1,Technical Degree,1,1996,3,Female,73,3,2,Sales Representative,2,Married,2306,18275,3,Y,No,13,3,2,80,1,13,2,3,7,2,7,7
40,0,Travel_Rarely,1239,Human Resources,1,4,Medical,1,847,3,Female,73,3,4,Manager,4,Single,16437,17810,1,Y,No,22,4,3,80,0,21,6,2,20,7,7,7
37,1,Travel_Rarely,1162,Research & Development,10,4,Medical,1,511,1,Female,95,3,1,Research Scientist,2,Married,2782,5915,5,Y,No,13,3,4,80,1,6,3,3,5,3,4,3
30,0,Travel_Rarely,147,Research & Development,9,2,Medical,1,1175,3,Female,80,3,1,Research Scientist,3,Married,2862,5411,1,Y,No,19,3,4,80,1,10,2,3,8,0,0,7
28,0,Travel_Rarely,913,Research & Development,20,3,Medical,1,1019,2,Female,67,4,1,Research Scientist,3,Single,2144,18203,1,Y,Yes,11,3,2,80,0,5,2,3,5,2,1,4
35,0,Travel_Rarely,1216,Research & Development,1,3,Medical,1,1655,1,Female,42,2,1,Laboratory Technician,1,Married,2705,22922,0,Y,Yes,17,3,2,80,1,6,3,3,5,3,0,4
45,0,Travel_Frequently,472,Research & Development,9,3,Life Sciences,1,1152,3,Female,37,4,4,Manager,4,Married,16792,12858,4,Y,No,14,3,4,80,1,22,2,3,20,8,11,8
28,1,Travel_Frequently,1085,Research & Development,2,2,Life Sciences,1,897,2,Female,48,2,1,Research Scientist,2,Single,4382,6039,2,Y,Yes,13,3,3,80,0,5,1,2,2,2,2,1
29,1,Travel_Frequently,307,Research & Development,2,3,Life Sciences,1,388,3,Male,44,3,1,Research Scientist,1,Married,2157,3334,1,Y,No,11,3,1,80,1,3,3,4,3,2,1,1
29,0,Travel_Frequently,1153,Research & Development,2,1,Medical,1,661,1,Male,42,3,4,Research Director,4,Married,16124,3010,2,Y,No,16,3,3,80,1,9,2,3,8,7,1,7
55,0,Travel_Frequently,1114,Human Resources,27,4,Human Resources,1,1682,2,Male,61,3,5,Manager,4,Divorced,19636,13492,4,Y,No,19,3,2,80,1,35,0,3,10,9,1,4
29,0,Travel_Rarely,125,Research & Development,2,1,Medical,1,607,4,Male,93,3,1,Laboratory Technician,3,Single,2119,3921,1,Y,No,12,3,3,80,0,7,1,3,8,7,0,7
37,0,Travel_Rarely,1253,Research & Development,8,4,Medical,1,42,3,Male,39,3,3,Research Director,2,Divorced,13603,4759,2,Y,No,15,3,3,80,1,15,3,3,5,2,0,2
40,0,Travel_Rarely,970,Research & Development,6,4,Medical,1,499,2,Male,31,2,3,Research Director,3,Married,13499,21457,9,Y,No,14,3,3,80,0,20,2,3,5,4,0,4
54,1,Travel_Rarely,702,Research & Development,9,4,Medical,1,42,1,Male,83,3,2,Research Scientist,1,Divorced,6854,20520,5,Y,No,14,3,3,80,2,14,2,4,7,1,1,7
28,0,Travel_Rarely,492,Research & Development,22,3,Life Sciences,1,1650,1,Female,42,2,1,Research Scientist,4,Single,2703,19100,1,Y,No,15,3,3,80,0,3,2,3,3,2,0,2
46,0,Travel_Frequently,365,Research & Development,3,3,Medical,1,422,3,Female,72,2,5,Research Director,4,Married,19627,10225,6,Y,No,14,3,4,80,1,23,3,3,2,2,2,2
35,0,Travel_Frequently,1025,Research & Development,8,3,Technical Degree,1,466,4,Female,45,2,2,Research Scientist,1,Married,5208,13755,1,Y,No,16,3,3,80,1,16,4,3,14,11,2,9
58,0,Travel_Frequently,688,Research & Development,13,3,Life Sciences,1,1171,4,Female,43,3,1,Laboratory Technician,4,Married,2380,7103,7,Y,No,11,3,4,80,3,3,2,3,1,0,0,0
45,1,Travel_Rarely,688,Research & Development,18,5,Medical,1,865,1,Female,91,4,2,Manufacturing Director,3,Married,4319,8984,1,Y,No,18,3,3,80,3,10,2,3,10,9,3,8
32,0,Travel_Rarely,859,Research & Development,7,3,Life Sciences,1,1537,3,Female,96,3,1,Research Scientist,2,Married,3298,21293,0,Y,No,11,3,1,80,0,7,5,3,6,2,0,5
36,0,Travel_Rarely,544,Human Resources,10,3,Life Sciences,1,497,3,Female,82,3,2,Human Resources,2,Married,5204,2739,4,Y,Yes,12,3,2,80,1,13,5,3,4,3,1,3
25,0,Travel_Rarely,335,Research & Development,1,2,Medical,1,455,3,Female,64,3,2,Manufacturing Director,4,Single,6142,11757,3,Y,Yes,11,3,3,80,0,6,0,3,3,2,0,2
40,0,Travel_Rarely,645,Sales,11,4,Marketing,1,1859,2,Female,93,1,3,Sales Executive,3,Married,10932,14382,8,Y,No,12,3,4,80,2,20,2,3,2,2,0,2
42,0,Travel_Rarely,336,Sales,20,3,Marketing,1,897,1,Female,54,2,2,Sales Executive,4,Single,5010,18203,1,Y,No,19,3,4,80,0,6,3,3,5,2,0,3
42,0,Travel_Rarely,205,Sales,3,3,Marketing,1,606,4,Female,72,3,2,Sales Executive,3,Married,5233,3692,2,Y,Yes,12,3,2,80,1,9,3,3,4,3,1,2
49,0,Travel_Rarely,853,Research & Development,6,3,Medical,1,389,3,Female,48,3,2,Research Scientist,3,Married,5130,22002,1,Y,No,15,3,2,80,1,10,6,3,10,7,1,7
35,0,Travel_Rarely,290,Research & Development,25,4,Life Sciences,1,1976,2,Female,67,3,2,Research Scientist,4,Married,6646,18300,1,Y,Yes,12,3,3,80,0,17,5,2,17,11,11,8
27,0,Travel_Rarely,329,Research & Development,6,4,Medical,1,1436,4,Female,98,2,2,Manufacturing Director,1,Married,4298,12482,9,Y,No,12,3,1,80,0,6,3,2,2,2,2,0
28,0,Travel_Rarely,809,Research & Development,1,3,Life Sciences,1,1839,1,Female,91,2,1,Laboratory Technician,4,Single,2207,24032,1,Y,No,15,3,4,80,0,4,3,3,4,2,2,2
27,0,Travel_Rarely,199,Research & Development,2,1,Life Sciences,1,602,4,Male,86,3,1,Laboratory Technician,4,Married,3816,5033,1,Y,No,13,3,1,80,1,5,0,3,5,3,0,4
37,0,Travel_Rarely,1001,Research & Development,5,4,Life Sciences,1,296,2,Male,81,2,3,Research Director,2,Single,13664,7770,6,Y,No,12,3,4,80,0,16,4,2,5,3,0,3
29,0,Travel_Rarely,755,Research & Development,1,3,Life Sciences,1,1548,3,Male,92,3,1,Laboratory Technician,4,Married,2088,9051,4,Y,No,11,3,4,80,2,12,5,3,8,7,1,7
29,1,Travel_Rarely,807,Human Resources,5,3,Human Resources,1,895,3,Male,86,3,3,Human Resources,3,Married,7988,25479,1,Y,Yes,18,3,2,80,1,10,3,3,10,9,0,9
46,1,Travel_Rarely,1243,Research & Development,9,4,Life Sciences,1,1545,3,Male,33,3,1,Laboratory Technician,3,Married,2292,20420,6,Y,Yes,11,3,4,80,0,7,2,3,0,0,0,0
26,0,Travel_Rarely,715,Research & Development,9,3,Life Sciences,1,445,4,Female,41,3,1,Laboratory Technician,4,Married,2342,6319,1,Y,No,18,3,1,80,3,3,3,4,3,2,0,2
29,0,Travel_Rarely,1180,Research & Development,10,3,Life Sciences,1,1579,1,Female,44,2,1,Laboratory Technician,4,Married,2062,20115,4,Y,No,17,3,4,80,1,11,1,3,3,2,1,2
29,1,Travel_Rarely,556,Research & Development,2,2,Medical,1,233,2,Male,53,3,1,Research Scientist,2,Divorced,3029,2560,1,Y,Yes,11,3,4,80,1,10,1,2,10,8,0,8
28,0,Travel_Rarely,295,Research & Development,24,2,Medical,1,855,3,Male,48,4,1,Research Scientist,4,Divorced,3591,6409,1,Y,No,15,3,1,80,3,3,3,3,3,2,1,2
24,0,Travel_Rarely,1239,Human Resources,7,3,Other,1,2016,3,Male,98,2,1,Human Resources,1,Single,2145,5348,0,Y,No,18,3,3,80,0,3,4,2,2,2,2,1
41,0,Travel_Rarely,1469,Research & Development,3,3,Medical,1,558,4,Female,79,3,2,Research Scientist,3,Single,4998,25353,4,Y,No,14,3,4,80,0,10,2,3,3,2,0,2
33,0,Travel_Rarely,1485,Research & Development,2,3,Medical,1,438,3,Female,73,3,1,Research Scientist,2,Married,2342,23258,0,Y,No,18,3,4,80,1,4,5,2,5,2,0,0
37,0,Travel_Rarely,933,Research & Development,10,3,Life Sciences,1,1682,2,Female,83,3,2,Healthcare Representative,2,Single,4107,25594,4,Y,No,13,3,2,80,0,8,5,2,4,2,0,2
41,0,Travel_Rarely,1083,Research & Development,2,5,Life Sciences,1,1704,3,Female,56,2,4,Manufacturing Director,4,Married,13973,12982,3,Y,No,17,3,3,80,0,22,2,2,5,3,0,4
42,0,Travel_Frequently,817,Research & Development,10,2,Life Sciences,1,336,4,Female,100,4,2,Healthcare Representative,4,Married,5538,20739,6,Y,No,14,3,2,80,1,10,0,3,0,0,0,0
40,1,Travel_Frequently,223,Research & Development,29,1,Medical,1,1856,3,Male,97,2,2,Healthcare Representative,2,Single,4208,14720,1,Y,Yes,11,3,4,80,0,8,3,4,8,7,3,7
44,0,Travel_Frequently,699,Research & Development,4,3,Life Sciences,1,478,3,Female,93,2,3,Healthcare Representative,4,Married,7978,9946,1,Y,No,11,3,3,80,1,10,5,3,10,7,0,5
58,0,Travel_Frequently,397,Research & Development,1,2,Life Sciences,1,516,4,Female,42,3,2,Research Scientist,4,Married,4346,4009,9,Y,No,13,3,4,80,1,9,5,4,1,0,0,0
29,1,Travel_Frequently,330,Research & Development,1,2,Other,1,350,4,Female,32,3,1,Laboratory Technician,4,Single,2319,16499,1,Y,Yes,13,3,4,80,0,1,5,2,1,0,0,0
27,0,Travel_Rarely,1115,Research & Development,26,3,Medical,1,1847,1,Female,73,3,1,Laboratory Technician,2,Married,2811,5594,2,Y,No,11,3,4,80,0,4,2,3,2,2,2,2
26,0,Non-Travel,465,Research & Development,1,4,Life Sciences,1,1858,1,Male,43,3,1,Research Scientist,4,Single,2875,7636,1,Y,No,11,3,2,80,0,8,2,3,8,5,2,2
32,0,Travel_Rarely,555,Research & Development,2,2,Medical,1,2016,2,Male,85,3,1,Research Scientist,4,Married,2204,15850,1,Y,No,14,3,2,80,1,4,6,3,4,2,1,2
32,0,Travel_Rarely,663,Research & Development,8,2,Other,1,1446,3,Male,97,3,1,Laboratory Technician,4,Married,2720,9977,1,Y,No,11,3,3,80,1,1,3,4,2,2,1,2
44,1,Travel_Rarely,1334,Research & Development,3,3,Technical Degree,1,1216,3,Male,78,2,1,Research Scientist,1,Married,2290,7999,2,Y,No,11,3,3,80,2,6,3,2,0,0,0,0
34,0,Travel_Frequently,1199,Research & Development,6,3,Life Sciences,1,1847,4,Male,73,3,1,Research Scientist,3,Divorced,3163,6020,3,Y,No,16,3,4,80,1,10,1,2,5,3,4,4
30,0,Travel_Frequently,1082,Research & Development,11,3,Other,1,1175,3,Male,80,3,2,Laboratory Technician,4,Divorced,3072,20232,1,Y,No,12,3,4,80,3,12,5,3,11,9,6,10
43,0,Non-Travel,867,Research & Development,12,3,Medical,1,1882,1,Male,80,3,5,Research Director,4,Single,19740,4345,6,Y,No,18,3,4,80,0,25,2,3,8,7,0,7
49,0,Non-Travel,894,Research & Development,10,2,Life Sciences,1,380,4,Male,79,3,5,Research Director,1,Single,18665,24409,9,Y,No,12,3,1,80,0,22,2,2,3,2,1,2
54,0,Travel_Rarely,984,Research & Development,5,1,Technical Degree,1,899,4,Male,78,2,3,Research Director,2,Divorced,13549,17674,2,Y,Yes,13,3,1,80,1,16,6,4,5,1,0,4
36,1,Travel_Rarely,1368,Research & Development,8,4,Other,1,1595,3,Male,73,3,1,Laboratory Technician,4,Divorced,2308,17689,0,Y,No,18,3,4,80,1,6,3,3,5,3,0,3
36,1,Travel_Frequently,906,Research & Development,1,3,Medical,1,1597,3,Female,92,2,2,Healthcare Representative,4,Married,5237,7505,6,Y,Yes,19,3,2,80,1,17,4,2,8,7,7,7
30,0,Travel_Frequently,1092,Research & Development,1,1,Medical,1,604,1,Female,67,3,2,Manufacturing Director,4,Married,6877,24020,5,Y,No,13,3,3,80,1,12,2,3,0,0,0,0
37,0,Travel_Frequently,645,Research & Development,2,3,Technical Degree,1,1474,3,Female,97,3,1,Laboratory Technician,3,Single,3629,22553,3,Y,No,14,3,3,80,0,8,5,3,3,2,0,2
23,0,Travel_Rarely,817,Research & Development,21,2,Technical Degree,1,245,4,Female,66,3,1,Laboratory Technician,2,Single,2647,3987,8,Y,No,13,3,3,80,0,5,4,3,5,2,1,4
38,0,Travel_Rarely,1253,Research & Development,23,3,Technical Degree,1,416,3,Male,100,4,2,Research Scientist,4,Married,2133,11591,5,Y,No,14,3,2,80,1,20,2,3,2,1,0,2
23,0,Travel_Rarely,644,Research & Development,29,1,Technical Degree,1,1422,4,Female,80,3,2,Laboratory Technician,1,Single,2272,11135,0,Y,No,12,3,4,80,0,5,2,3,4,3,1,2
38,0,Travel_Rarely,1193,Research & Development,1,4,Life Sciences,1,1474,2,Male,68,3,3,Research Director,3,Single,13206,5323,2,Y,Yes,22,4,3,80,0,20,3,2,18,16,1,11
50,0,Travel_Rarely,827,Research & Development,8,3,Life Sciences,1,536,2,Male,79,3,5,Research Director,1,Married,19144,7108,2,Y,No,17,3,4,80,1,28,4,3,9,8,8,8
34,0,Travel_Rarely,267,Research & Development,20,3,Life Sciences,1,1136,2,Male,67,2,2,Laboratory Technician,2,Single,3986,20689,2,Y,No,16,3,1,80,0,15,0,3,13,10,4,14
31,0,Travel_Rarely,644,Research & Development,29,3,Technical Degree,1,267,4,Male,65,4,2,Laboratory Technician,1,Married,5126,13192,0,Y,No,19,3,1,80,1,10,2,3,9,8,7,8
29,0,Travel_Rarely,148,Research & Development,4,3,Life Sciences,1,1867,4,Male,88,3,1,Laboratory Technician,2,Single,3121,24163,1,Y,No,11,3,4,80,0,10,2,3,10,8,0,8
43,0,Travel_Rarely,523,Research & Development,7,1,Life Sciences,1,1545,3,Female,40,2,5,Research Director,2,Single,19049,25713,0,Y,No,17,3,4,80,0,24,5,3,24,4,4,17
43,0,Travel_Frequently,1404,Research & Development,5,3,Life Sciences,1,267,4,Male,87,4,3,Manufacturing Director,4,Divorced,10820,11912,6,Y,Yes,12,3,1,80,1,18,2,2,8,4,0,1
45,1,Travel_Frequently,1085,Research & Development,1,2,Life Sciences,1,1651,2,Female,52,2,4,Healthcare Representative,4,Divorced,12169,21972,0,Y,Yes,16,3,3,80,1,21,4,2,13,9,3,11
40,1,Travel_Frequently,334,Research & Development,7,4,Life Sciences,1,1702,3,Male,83,2,2,Manufacturing Director,4,Divorced,4224,24795,1,Y,Yes,11,3,4,80,2,10,0,1,9,3,1,7
41,0,Travel_Frequently,715,Research & Development,8,4,Life Sciences,1,607,3,Male,98,3,4,Healthcare Representative,4,Divorced,13503,3064,1,Y,No,11,3,3,80,3,22,3,3,22,14,13,5
53,0,Travel_Frequently,791,Research & Development,28,2,Life Sciences,1,238,4,Male,30,3,5,Research Director,2,Divorced,19537,3297,6,Y,No,12,3,3,80,1,23,2,3,17,13,15,2
35,0,Travel_Rarely,458,Research & Development,1,2,Life Sciences,1,1701,3,Male,35,2,2,Manufacturing Director,4,Divorced,4788,5864,1,Y,Yes,11,3,2,80,3,4,6,3,3,2,0,2
30,1,Travel_Rarely,658,Research & Development,16,3,Life Sciences,1,597,1,Female,83,3,1,Laboratory Technician,2,Divorced,2564,19948,0,Y,Yes,18,3,4,80,2,12,3,3,11,7,6,7
25,0,Travel_Rarely,252,Research & Development,17,4,Life Sciences,1,1436,2,Female,98,2,1,Laboratory Technician,4,Divorced,3141,21981,3,Y,No,11,3,1,80,2,7,3,3,3,2,0,2
43,0,Travel_Rarely,1232,Research & Development,5,3,Medical,1,1309,4,Male,79,3,1,Laboratory Technician,2,Divorced,3411,2373,6,Y,Yes,18,3,1,80,2,10,2,3,3,2,0,2
31,0,Travel_Rarely,1435,Human Resources,7,3,Human Resources,1,297,1,Male,91,1,2,Human Resources,1,Divorced,5310,15748,1,Y,No,19,3,3,80,0,10,2,3,5,3,0,3
51,0,Travel_Rarely,665,Research & Development,26,2,Life Sciences,1,1857,3,Female,92,3,3,Manufacturing Director,4,Divorced,10650,9284,2,Y,No,15,3,3,80,1,18,5,3,4,3,0,3
37,0,Travel_Rarely,721,Research & Development,2,2,Life Sciences,1,967,4,Male,51,2,2,Manufacturing Director,4,Divorced,4197,16632,7,Y,No,18,3,1,80,1,18,6,3,1,0,0,1
44,0,Travel_Rarely,1397,Research & Development,1,4,Life Sciences,1,382,2,Female,86,3,3,Manufacturing Director,1,Divorced,7406,19383,1,Y,No,14,3,4,80,2,10,4,2,9,2,7,8
34,0,Travel_Rarely,1316,Research & Development,5,4,Medical,1,2014,4,Female,44,3,3,Manufacturing Director,4,Divorced,9521,23447,1,Y,Yes,16,3,1,80,2,10,2,3,10,9,1,9
26,0,Travel_Rarely,525,Sales,11,3,Medical,1,604,1,Female,41,4,2,Sales Executive,4,Divorced,4478,24439,1,Y,No,14,3,3,80,3,5,4,4,5,1,0,4
24,0,Travel_Rarely,1334,Sales,26,2,Medical,1,1847,3,Male,73,3,2,Sales Executive,2,Married,4577,25811,6,Y,Yes,19,3,4,80,0,4,5,2,2,2,2,0
36,0,Travel_Rarely,1479,Sales,7,2,Medical,1,1226,2,Male,72,4,1,Sales Representative,4,Married,2644,21698,2,Y,No,13,3,3,80,1,7,3,3,3,2,1,2
44,0,Travel_Rarely,1326,Sales,16,3,Other,1,603,4,Male,66,3,2,Sales Executive,4,Single,6234,4824,3,Y,No,13,3,1,80,0,10,2,3,2,2,2,2
38,0,Travel_Rarely,1375,Sales,2,3,Life Sciences,1,514,4,Female,56,3,2,Sales Executive,4,Married,5343,3909,1,Y,Yes,12,3,3,80,3,10,2,3,10,7,1,9
34,0,Travel_Rarely,662,Sales,1,1,Marketing,1,597,3,Male,83,3,2,Sales Executive,4,Single,4568,4910,0,Y,No,11,3,4,80,0,10,5,3,9,7,8,1
29,1,Travel_Frequently,599,Sales,1,3,Life Sciences,1,437,3,Female,74,3,1,Sales Representative,4,Married,2297,3872,1,Y,Yes,11,3,1,80,1,2,5,3,2,2,2,2
40,0,Travel_Frequently,845,Sales,1,5,Medical,1,2048,4,Female,52,2,3,Sales Executive,3,Single,10932,21447,4,Y,Yes,12,3,4,80,0,20,4,3,5,2,0,2
41,1,Travel_Frequently,436,Sales,1,2,Medical,1,354,3,Female,60,2,3,Sales Executive,2,Married,7082,13551,2,Y,No,11,3,1,80,2,21,3,2,2,0,0,2
27,1,Travel_Frequently,1125,Sales,1,2,Technical Degree,1,722,2,Female,45,3,2,Sales Executive,4,Married,4907,20490,0,Y,Yes,12,3,4,80,0,6,3,3,5,3,0,3
35,0,Travel_Frequently,1436,Sales,26,4,Marketing,1,662,1,Female,42,3,2,Sales Executive,4,Single,8966,26967,6,Y,No,23,4,4,80,0,15,5,3,7,7,1,7
50,0,Travel_Rarely,1234,Sales,1,2,Life Sciences,1,23,4,Female,93,3,5,Manager,3,Divorced,19517,24118,3,Y,No,12,3,2,80,3,32,4,4,7,0,0,6
28,0,Travel_Rarely,154,Sales,17,3,Life Sciences,1,1226,2,Female,43,4,1,Sales Representative,4,Married,2909,25681,3,Y,No,13,3,4,80,1,5,2,4,3,2,1,2
45,0,Travel_Rarely,928,Sales,6,4,Life Sciences,1,499,2,Female,31,2,2,Sales Executive,3,Married,4850,15717,8,Y,Yes,11,3,3,80,1,8,1,2,5,3,0,1
39,0,Travel_Rarely,412,Sales,8,4,Marketing,1,445,3,Female,43,3,2,Sales Executive,1,Married,8686,17802,8,Y,No,18,3,1,80,1,13,1,2,7,2,0,7
35,0,Travel_Rarely,1261,Sales,10,4,Life Sciences,1,885,4,Female,87,2,2,Sales Executive,1,Divorced,8966,19905,6,Y,No,18,3,1,80,1,15,2,4,8,7,1,7
31,0,Non-Travel,810,Sales,8,3,Technical Degree,1,856,2,Male,85,2,2,Sales Executive,2,Married,4452,4022,3,Y,No,14,3,4,80,0,4,4,3,2,2,2,2
45,1,Non-Travel,1146,Sales,7,3,Technical Degree,1,1916,4,Male,100,4,3,Sales Executive,4,Married,8865,4204,6,Y,No,11,3,2,80,1,23,3,2,19,7,12,8
50,0,Non-Travel,1313,Sales,9,2,Marketing,1,1947,4,Male,49,3,2,Sales Executive,3,Married,6728,19345,3,Y,No,11,3,2,80,1,12,3,4,6,3,0,1
21,0,Travel_Rarely,533,Sales,8,2,Marketing,1,66,3,Male,75,3,1,Sales Representative,4,Married,1200,4759,1,Y,No,18,3,4,80,2,0,3,1,0,0,0,0
37,0,Non-Travel,1003,Research & Development,6,3,Technical Degree,1,1448,4,Male,60,4,3,Manufacturing Director,2,Married,7491,2671,4,Y,Yes,18,3,1,80,1,12,3,3,5,3,1,3
51,0,Travel_Rarely,492,Research & Development,2,3,Medical,1,418,4,Male,100,4,3,Healthcare Representative,4,Married,10322,7653,5,Y,No,19,3,2,80,2,24,3,3,13,12,12,8
50,0,Travel_Rarely,194,Research & Development,2,4,Life Sciences,1,437,3,Male,74,3,4,Healthcare Representative,3,Married,11245,6297,0,Y,No,11,3,1,80,3,32,2,3,20,7,12,7
38,0,Travel_Rarely,715,Research & Development,8,4,Life Sciences,1,1171,4,Male,66,3,2,Healthcare Representative,4,Married,7625,24907,0,Y,No,15,3,4,80,1,10,3,4,9,7,1,8
37,0,Travel_Rarely,1253,Research & Development,5,3,Technical Degree,1,1154,4,Male,76,2,3,Manufacturing Director,4,Married,7491,9260,4,Y,No,11,3,4,80,0,12,3,3,5,3,1,3
37,0,Travel_Rarely,827,Research & Development,2,3,Technical Degree,1,1865,3,Male,98,2,3,Manufacturing Director,4,Married,7491,21081,2,Y,No,11,3,4,80,3,12,4,3,5,3,1,3
34,0,Travel_Rarely,575,Research & Development,19,3,Life Sciences,1,1150,3,Male,79,3,3,Healthcare Representative,4,Married,7879,26589,1,Y,No,14,3,3,80,1,9,3,3,8,7,7,7
55,0,Travel_Rarely,167,Research & Development,11,3,Medical,1,896,2,Male,48,2,4,Manager,3,Single,14756,17089,2,Y,Yes,13,3,3,80,0,21,4,3,3,0,0,2
32,0,Travel_Rarely,442,Sales,3,2,Life Sciences,1,1590,2,Male,87,3,3,Sales Executive,4,Single,10422,6812,1,Y,No,11,3,4,80,0,14,2,2,14,10,5,7
44,0,Travel_Rarely,791,Research & Development,15,4,Other,1,1472,3,Male,96,4,5,Manager,2,Married,19513,3525,4,Y,No,11,3,2,80,3,26,2,3,2,2,0,1
37,0,Travel_Rarely,267,Research & Development,1,2,Medical,1,868,2,Female,91,2,2,Research Scientist,1,Married,4285,20338,1,Y,No,11,3,4,80,0,10,1,3,10,8,3,7
28,0,Travel_Frequently,1151,Research & Development,7,3,Medical,1,1702,4,Male,52,3,1,Research Scientist,4,Single,3760,24208,1,Y,No,15,3,4,80,0,3,4,1,2,2,2,1
46,0,Travel_Frequently,603,Research & Development,8,4,Medical,1,664,2,Male,50,2,4,Manager,2,Married,17123,3064,6,Y,Yes,11,3,1,80,1,21,2,3,26,15,15,7
38,0,Travel_Frequently,555,Research & Development,8,3,Medical,1,1680,2,Male,80,3,1,Research Scientist,1,Married,4771,24909,3,Y,No,13,3,4,80,1,10,2,3,5,2,0,3
38,0,Travel_Frequently,181,Research & Development,4,5,Medical,1,389,4,Male,80,3,1,Research Scientist,1,Married,2259,8863,3,Y,Yes,11,3,4,80,0,23,3,3,3,2,1,2
37,0,Travel_Frequently,665,Research & Development,8,2,Other,1,1412,1,Male,60,3,3,Research Director,4,Married,13603,9647,4,Y,No,11,3,3,80,1,15,2,3,5,2,0,2
33,0,Travel_Rarely,591,Research & Development,8,4,Medical,1,1969,1,Male,67,3,2,Research Scientist,4,Single,4508,4022,1,Y,No,13,3,3,80,0,14,4,3,13,11,2,9
35,0,Travel_Rarely,670,Research & Development,12,4,Technical Degree,1,1944,1,Male,100,2,2,Research Scientist,4,Married,5098,4284,0,Y,Yes,18,3,1,80,1,10,4,3,9,7,0,8
45,0,Non-Travel,823,Research & Development,15,5,Technical Degree,1,277,1,Male,32,3,1,Research Scientist,4,Married,2654,10849,3,Y,No,13,3,4,80,1,8,3,3,2,2,0,2
42,0,Travel_Rarely,302,Research & Development,1,2,Medical,1,418,3,Male,89,4,2,Research Scientist,4,Married,4878,18659,1,Y,No,15,3,2,80,0,10,5,2,10,9,1,6
38,1,Travel_Rarely,1360,Research & Development,2,3,Life Sciences,1,865,2,Male,91,4,1,Research Scientist,3,Married,2619,23719,4,Y,No,18,3,3,80,0,8,4,3,0,0,0,0
36,0,Travel_Rarely,654,Research & Development,7,3,Medical,1,497,4,Male,82,3,1,Laboratory Technician,2,Married,2741,7143,1,Y,No,14,3,2,80,1,7,3,3,7,7,1,7
