Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
59,0,Travel_Frequently,930.0,Sales,2,3,Life Sciences,1,245,3,Male,30,3,2,Sales Executive,4,Married,5171,16374,2,Y,No,14,3,3,80,1,13,3,3,6,1,0,5
30,0,Travel_Frequently,429.0,Research & Development,1,1,Life Sciences,1,1590,3,Male,54,3,3,Manufacturing Director,1,Divorced,8474,5323,1,Y,Yes,15,3,4,80,2,12,2,3,11,8,5,8
50,0,Travel_Frequently,267.0,Research & Development,1,3,Technical Degree,1,1415,3,Male,86,2,4,Manufacturing Director,4,Divorced,13973,4060,3,Y,No,12,3,2,80,1,22,3,3,12,11,1,5
42,1,Travel_Rarely,202.0,Research & Development,9,3,Life Sciences,1,227,1,Male,82,3,2,Manufacturing Director,4,Single,6062,20165,9,Y,No,12,3,2,80,0,8,3,4,4,3,0,2
39,0,Travel_Rarely,1240.0,Research & Development,8,4,Life Sciences,1,478,1,Male,50,2,4,Healthcare Representative,4,Married,12169,5044,0,Y,No,12,3,3,80,0,21,6,3,18,8,11,5
53,0,Travel_Rarely,1232.0,Sales,4,3,Marketing,1,378,3,Male,84,3,4,Sales Executive,1,Married,11836,9558,5,Y,No,12,3,2,80,1,28,3,2,2,0,2,2
32,0,Travel_Rarely,571.0,Sales,1,4,Life Sciences,1,565,4,Male,71,1,2,Sales Executive,4,Married,5010,8733,1,Y,Yes,14,3,2,80,1,12,5,2,11,9,5,7
44,1,Travel_Rarely,806.0,Research & Development,25,4,Other,1,221,2,Male,98,3,5,Manager,3,Married,19513,3449,4,Y,Yes,16,3,2,80,1,26,2,3,2,2,0,1
46,0,Travel_Rarely,654.0,Research & Development,20,1,Medical,1,1935,4,Female,58,2,4,Manager,1,Divorced,16555,24788,2,Y,No,12,3,3,80,1,21,2,3,11,9,4,9
28,0,Travel_Frequently,804.0,Research & Development,10,3,Medical,1,684,4,Male,37,3,1,Research Scientist,3,Married,2377,23413,4,Y,Yes,22,4,4,80,2,6,2,2,2,2,2,2
56,0,Travel_Frequently,936.0,Research & Development,28,4,Technical Degree,1,1581,4,Female,45,3,5,Manager,1,Married,19943,4386,4,Y,No,16,3,1,80,0,28,4,2,5,2,4,2
37,0,Travel_Frequently,970.0,Research & Development,1,3,Medical,1,747,3,Female,84,3,2,Research Scientist,4,Married,5974,9659,4,Y,No,13,3,4,80,1,13,3,3,7,7,6,7
27,0,Travel_Frequently,271.0,Research & Development,1,3,Medical,1,1839,3,Male,57,2,1,Research Scientist,2,Single,2279,3025,1,Y,No,16,3,3,80,0,7,3,3,7,6,0,3
43,0,Travel_Rarely,755.0,Research & Development,2,3,Medical,1,1167,3,Male,33,3,5,Manager,1,Divorced,19392,9251,7,Y,No,14,3,2,80,1,21,6,3,16,12,6,14
42,0,Travel_Frequently,1273.0,Research & Development,3,4,Medical,1,31,4,Male,64,3,1,Research Scientist,4,Married,2759,6812,6,Y,No,12,3,2,80,1,7,3,2,2,2,2,2
55,1,Travel_Frequently,408.0,Research & Development,2,5,Medical,1,1367,1,Female,88,2,4,Research Director,4,Married,14732,5626,2,Y,Yes,22,4,2,80,1,31,4,3,7,7,0,0
36,0,Travel_Frequently,1142.0,Research & Development,1,3,Medical,1,1127,3,Female,50,3,1,Laboratory Technician,2,Single,3688,6009,4,Y,Yes,11,3,4,80,0,4,3,3,1,0,0,0
36,0,Travel_Frequently,575.0,Research & Development,2,2,Medical,1,1650,1,Male,95,2,2,Laboratory Technician,1,Single,4834,21081,7,Y,No,17,3,3,80,0,9,2,3,1,0,0,0
44,0,Travel_Frequently,829.0,Research & Development,4,3,Medical,1,1439,2,Male,38,2,1,Research Scientist,3,Single,3420,24444,1,Y,No,15,3,1,80,0,6,3,2,5,2,1,3
37,0,Travel_Frequently,240.0,Research & Development,8,3,Medical,1,1801,1,Male,73,2,1,Laboratory Technician,4,Married,3452,7108,6,Y,Yes,19,3,2,80,1,17,2,3,5,4,0,3
44,0,Travel_Frequently,829.0,Human Resources,22,3,Life Sciences,1,939,3,Male,100,2,1,Human Resources,1,Single,3195,26496,4,Y,No,13,3,2,80,0,8,1,1,2,2,2,2
25,0,Travel_Frequently,335.0,Research & Development,1,1,Medical,1,1105,4,Male,31,2,1,Laboratory Technician,3,Single,3977,4077,9,Y,No,14,3,3,80,0,7,2,3,2,2,0,2
33,0,Travel_Frequently,598.0,Research & Development,9,5,Medical,1,1107,3,Male,53,3,3,Research Director,4,Divorced,11691,22376,0,Y,No,16,3,4,80,1,14,2,2,13,9,3,7
28,0,Travel_Rarely,431.0,Human Resources,5,3,Life Sciences,1,469,4,Male,74,2,1,Human Resources,3,Married,2706,24252,1,Y,No,12,3,4,80,1,3,4,4,3,2,1,2
48,0,Travel_Rarely,726.0,Research & Development,10,4,Life Sciences,1,1361,4,Male,52,3,1,Research Scientist,2,Married,2259,9655,3,Y,No,19,3,3,80,1,13,3,3,0,0,0,0
53,1,Travel_Rarely,622.0,Research & Development,14,2,Medical,1,721,3,Male,55,2,5,Research Director,4,Married,19406,22149,2,Y,Yes,11,3,1,80,2,30,2,1,15,7,6,12
33,1,Travel_Rarely,1085.0,Research & Development,19,4,Life Sciences,1,1869,2,Male,64,2,2,Research Scientist,1,Married,4508,3840,1,Y,Yes,12,3,3,80,1,14,1,2,13,7,3,8
41,0,Travel_Rarely,1315.0,Research & Development,2,3,Life Sciences,1,754,2,Female,76,3,4,Manager,2,Single,17181,2493,4,Y,No,18,3,3,80,0,21,1,3,7,6,7,7
42,0,Travel_Rarely,1351.0,Research & Development,22,4,Life Sciences,1,1631,2,Female,66,3,2,Research Scientist,3,Single,5410,3498,3,Y,No,12,3,1,80,0,9,3,2,4,3,1,2
28,0,Travel_Rarely,691.0,Research & Development,1,3,Life Sciences,1,1693,4,Female,39,2,1,Laboratory Technician,3,Single,3867,4009,1,Y,No,18,3,1,80,0,2,3,3,2,2,2,2
52,0,Travel_Rarely,168.0,Research & Development,2,4,Life Sciences,1,227,3,Female,54,3,2,Laboratory Technician,2,Married,3149,3956,7,Y,Yes,14,3,1,80,2,9,4,4,5,2,1,4
44,0,Travel_Rarely,418.0,Research & Development,2,2,Medical,1,1857,3,Female,35,3,4,Research Director,4,Single,17328,11868,7,Y,No,12,3,1,80,0,24,4,3,20,6,14,17
44,0,Travel_Rarely,792.0,Research & Development,3,4,Life Sciences,1,538,4,Male,74,3,1,Laboratory Technician,4,Married,2818,26285,2,Y,Yes,17,3,3,80,1,10,2,3,3,2,0,2
31,0,Travel_Frequently,1075.0,Human Resources,5,3,Human Resources,1,183,4,Male,66,3,2,Human Resources,1,Single,6410,26959,3,Y,Yes,13,3,4,80,0,9,4,4,2,2,1,0
38,0,Travel_Frequently,575.0,Research & Development,2,4,Life Sciences,1,2055,3,Male,58,4,3,Research Director,1,Single,13582,7975,1,Y,Yes,20,4,1,80,0,15,2,3,15,12,5,11
35,0,Travel_Frequently,1216.0,Research & Development,9,3,Life Sciences,1,1691,1,Male,70,3,3,Manufacturing Director,3,Married,10903,6961,3,Y,Yes,14,3,1,80,1,16,2,3,13,10,4,8
34,0,Travel_Frequently,157.0,Research & Development,7,4,Life Sciences,1,1501,3,Male,58,2,3,Research Director,3,Married,11994,4349,0,Y,Yes,14,3,2,80,2,13,2,3,12,6,2,11
50,0,Travel_Frequently,125.0,Research & Development,1,4,Life Sciences,1,1654,4,Male,92,3,4,Manufacturing Director,1,Married,13973,20439,3,Y,No,13,3,2,80,1,22,3,3,12,11,1,5
30,0,Travel_Rarely,343.0,Research & Development,3,2,Life Sciences,1,88,1,Male,66,2,3,Manufacturing Director,3,Married,9667,9256,9,Y,No,15,3,3,80,1,9,2,2,7,7,0,2
25,0,Travel_Rarely,1023.0,Sales,16,3,Medical,1,113,4,Male,50,3,2,Sales Executive,4,Married,4907,4822,0,Y,No,18,3,3,80,3,6,3,2,5,3,0,4
43,0,Travel_Rarely,570.0,Research & Development,15,4,Life Sciences,1,141,2,Male,72,3,2,Healthcare Representative,2,Married,4522,7858,4,Y,No,17,3,1,80,0,8,2,2,5,4,0,2
27,0,Travel_Rarely,532.0,Sales,20,3,Medical,1,163,1,Male,75,2,2,Sales Executive,2,Married,4647,26511,1,Y,No,11,3,2,80,1,6,5,3,6,5,0,4
50,0,Travel_Rarely,605.0,Sales,8,3,Life Sciences,1,1628,4,Male,72,2,5,Manager,3,Single,19331,20586,4,Y,Yes,14,3,4,80,0,27,2,2,1,0,0,0
27,0,Travel_Rarely,530.0,Sales,9,1,Life Sciences,1,1865,1,Male,59,2,2,Sales Executive,1,Divorced,5071,14242,3,Y,No,11,3,2,80,1,8,0,1,6,2,0,0
35,1,Travel_Rarely,1218.0,Sales,2,4,Life Sciences,1,355,3,Male,80,4,3,Sales Executive,4,Divorced,9069,24052,1,Y,No,19,3,1,80,1,9,4,3,9,8,1,8
40,0,Travel_Rarely,669.0,Sales,1,3,Marketing,1,747,3,Male,66,3,3,Sales Executive,3,Divorced,10932,2823,3,Y,No,17,3,4,80,1,20,3,3,1,0,0,1
29,0,Travel_Rarely,661.0,Sales,10,3,Marketing,1,315,1,Male,62,2,1,Sales Representative,3,Divorced,2760,6896,1,Y,Yes,12,3,3,80,3,2,3,2,2,2,2,2
35,0,Travel_Frequently,1448.0,Sales,8,3,Medical,1,746,4,Female,83,3,3,Sales Executive,4,Married,10377,13305,3,Y,Yes,22,4,4,80,1,16,2,3,13,2,4,12
21,0,Travel_Frequently,895.0,Sales,2,2,Medical,1,753,1,Female,56,3,1,Sales Representative,3,Married,2610,4658,1,Y,No,15,3,1,80,3,3,3,2,3,2,2,2
59,0,Travel_Frequently,605.0,Sales,2,4,Life Sciences,1,315,4,Female,78,2,5,Manager,3,Married,18844,7975,9,Y,Yes,15,3,3,80,1,30,2,2,2,0,2,2
35,0,Travel_Frequently,141.0,Sales,7,1,Other,1,227,3,Male,76,3,3,Sales Executive,3,Married,7918,5118,1,Y,Yes,18,3,1,80,1,11,3,3,11,9,4,10
26,0,Travel_Frequently,1125.0,Sales,9,3,Marketing,1,1630,1,Female,31,3,2,Sales Executive,3,Married,4157,5829,7,Y,No,25,4,4,80,2,5,3,3,2,2,0,0
31,0,Travel_Rarely,583.0,Sales,7,2,Marketing,1,1061,3,Male,86,2,2,Sales Executive,4,Single,6932,22845,1,Y,No,13,3,3,80,0,9,0,4,9,7,0,0
32,0,Travel_Rarely,821.0,Sales,4,4,Medical,1,639,1,Male,96,4,3,Sales Executive,2,Single,7422,6194,1,Y,No,11,3,2,80,0,14,3,3,14,10,5,7
39,0,Travel_Rarely,504.0,Sales,8,3,Technical Degree,1,1683,4,Male,35,3,2,Sales Representative,2,Single,2086,23452,3,Y,No,18,3,1,80,0,19,3,4,1,0,0,0
28,0,Travel_Rarely,691.0,Sales,4,3,Marketing,1,446,3,Male,72,3,2,Sales Executive,3,Single,4908,24444,1,Y,No,18,3,1,80,0,4,3,3,4,2,0,2
38,0,Travel_Rarely,906.0,Sales,1,3,Life Sciences,1,1417,3,Male,60,4,2,Sales Executive,1,Married,4440,12368,0,Y,No,11,3,4,80,1,16,2,2,15,13,5,8
25,0,Travel_Rarely,570.0,Sales,7,2,Life Sciences,1,1936,4,Male,87,3,2,Sales Executive,1,Married,4851,21698,3,Y,No,14,3,4,80,2,4,2,3,3,2,1,2
33,0,Travel_Rarely,536.0,Sales,19,4,Marketing,1,1436,4,Male,67,2,2,Sales Executive,2,Married,5505,23757,1,Y,Yes,11,3,1,80,0,6,3,3,5,2,0,3
33,0,Travel_Rarely,1144.0,Sales,18,1,Medical,1,1465,4,Male,49,3,1,Sales Representative,2,Single,2342,24539,3,Y,No,12,3,4,80,0,3,3,3,2,2,2,2
32,0,Travel_Rarely,1003.0,Sales,3,1,Technical Degree,1,1802,1,Male,58,2,1,Sales Representative,4,Married,2827,14506,1,Y,No,25,4,1,80,2,1,3,3,1,0,0,0
30,0,Travel_Rarely,1242.0,Sales,24,4,Life Sciences,1,1439,4,Female,98,2,2,Sales Executive,1,Married,6696,17071,5,Y,No,19,3,1,80,2,9,3,3,6,3,0,1
33,0,Travel_Frequently,1499.0,Sales,4,3,Marketing,1,1633,3,Female,54,3,2,Sales Executive,1,Married,5147,6499,4,Y,No,20,4,4,80,0,13,5,4,11,7,1,7
32,0,Travel_Frequently,704.0,Sales,2,2,Marketing,1,221,1,Female,92,3,2,Sales Executive,3,Single,5396,5623,1,Y,No,19,3,1,80,0,10,2,4,10,7,0,8
31,0,Travel_Frequently,853.0,Sales,12,3,Life Sciences,1,746,2,Female,49,3,2,Sales Executive,2,Married,6582,6984,2,Y,No,11,3,4,80,2,10,3,2,6,5,0,5
35,1,Travel_Frequently,1184.0,Sales,1,3,Marketing,1,754,3,Male,77,1,1,Sales Representative,1,Married,2014,21819,1,Y,No,19,3,3,80,1,2,3,4,2,2,2,2
27,0,Travel_Frequently,793.0,Sales,11,3,Life Sciences,1,1584,3,Female,63,2,2,Sales Executive,4,Married,9981,6527,1,Y,No,16,3,4,80,0,7,4,3,7,7,0,7
20,0,Travel_Rarely,536.0,Sales,2,3,Marketing,1,1120,4,Female,58,3,1,Sales Representative,1,Single,2678,5626,1,Y,Yes,12,3,1,80,0,2,3,3,2,1,2,2
36,0,Travel_Rarely,1329.0,Sales,1,4,Life Sciences,1,1237,4,Female,62,1,2,Sales Executive,4,Single,5079,21447,2,Y,No,14,3,3,80,0,12,0,4,8,7,0,0
36,0,Travel_Rarely,910.0,Research & Development,1,4,Technical Degree,1,713,4,Female,56,4,2,Manufacturing Director,3,Married,5410,5621,9,Y,Yes,14,3,3,80,1,18,2,3,16,14,5,12
46,0,Travel_Rarely,302.0,Research & Development,8,3,Life Sciences,1,1497,2,Male,92,3,3,Healthcare Representative,4,Single,9439,12832,3,Y,No,14,3,3,80,0,12,3,3,5,3,1,4
30,0,Travel_Rarely,1035.0,Sales,5,3,Life Sciences,1,1839,2,Female,57,3,2,Sales Executive,3,Single,4736,22792,8,Y,Yes,12,3,3,80,0,4,1,3,2,2,2,2
48,0,Travel_Frequently,1329.0,Sales,7,4,Life Sciences,1,1681,4,Female,44,2,2,Sales Executive,3,Single,4051,25713,2,Y,No,15,3,2,80,0,14,0,4,9,7,6,7
34,0,Travel_Frequently,152.0,Sales,3,3,Technical Degree,1,1615,3,Female,42,4,3,Sales Executive,4,Married,7083,7192,1,Y,Yes,14,3,1,80,1,10,1,3,10,9,8,6
48,1,Travel_Frequently,703.0,Sales,18,1,Life Sciences,1,1167,3,Male,75,3,1,Sales Representative,4,Divorced,2655,11031,4,Y,No,19,3,2,80,2,19,3,4,9,7,7,7
42,0,Travel_Frequently,589.0,Sales,10,4,Life Sciences,1,631,3,Male,79,3,2,Sales Executive,3,Divorced,5155,12313,7,Y,No,19,3,2,80,1,9,3,4,6,4,1,5
42,1,Travel_Frequently,419.0,Sales,1,2,Other,1,1494,4,Female,77,1,5,Manager,1,Divorced,19613,8319,8,Y,Yes,13,3,3,80,3,24,3,4,1,0,0,0
58,0,Non-Travel,688.0,Sales,9,3,Life Sciences,1,1630,3,Female,37,3,4,Manager,4,Single,17875,18385,4,Y,No,11,3,4,80,0,29,3,2,1,0,0,0
33,0,Non-Travel,304.0,Sales,8,3,Life Sciences,1,577,2,Female,36,3,2,Sales Executive,4,Married,4373,9732,3,Y,No,15,3,3,80,1,5,1,3,4,3,0,3
41,0,Non-Travel,1189.0,Sales,1,2,Life Sciences,1,1156,3,Male,72,2,2,Sales Executive,3,Married,8938,8115,4,Y,No,21,4,4,80,0,14,3,3,5,2,3,3
55,0,Non-Travel,1195.0,Research & Development,3,3,Medical,1,1935,1,Female,58,1,4,Manager,1,Single,16756,3692,7,Y,No,13,3,3,80,0,31,1,3,9,8,6,2
29,1,Travel_Rarely,307.0,Research & Development,1,2,Medical,1,74,3,Female,63,2,1,Research Scientist,4,Married,2439,6594,1,Y,No,12,3,4,80,0,1,2,4,1,0,1,0
19,0,Travel_Rarely,806.0,Research & Development,6,3,Medical,1,227,2,Female,76,3,1,Research Scientist,3,Single,14834,20364,1,Y,No,12,3,1,80,0,1,6,3,1,0,0,0
42,0,Travel_Rarely,788.0,Human Resources,2,3,Medical,1,1878,2,Female,59,2,1,Human Resources,4,Single,2696,4658,0,Y,No,11,3,1,80,0,4,3,3,3,2,1,0
35,0,Travel_Rarely,1324.0,Research & Development,3,4,Medical,1,495,3,Female,46,3,1,Research Scientist,3,Single,4930,3487,0,Y,Yes,19,3,2,80,0,6,2,2,5,4,1,4
40,0,Travel_Rarely,829.0,Human Resources,2,3,Life Sciences,1,960,3,Female,84,3,4,Manager,3,Married,16437,5356,1,Y,No,13,3,1,80,0,21,2,1,21,7,7,7
38,0,Travel_Rarely,528.0,Human Resources,25,2,Other,1,1107,3,Male,96,3,1,Human Resources,3,Married,2592,3449,2,Y,No,25,4,3,80,1,13,2,1,11,10,3,8
42,0,Travel_Frequently,1069.0,Research & Development,5,4,Medical,1,1137,2,Male,56,1,2,Research Scientist,4,Divorced,6540,21534,8,Y,No,19,3,4,80,1,10,3,3,3,2,0,2
45,0,Travel_Frequently,501.0,Sales,23,1,Medical,1,1133,3,Male,56,4,2,Sales Representative,3,Divorced,6632,8787,1,Y,Yes,18,3,4,80,1,9,6,3,8,7,3,1
34,0,Travel_Frequently,195.0,Sales,22,4,Medical,1,1669,1,Female,92,2,3,Sales Executive,2,Divorced,8628,2437,1,Y,No,13,3,3,80,1,9,3,3,8,7,1,1
45,0,Travel_Frequently,954.0,Sales,1,3,Marketing,1,1500,4,Male,71,3,2,Sales Executive,1,Divorced,4385,15970,1,Y,No,16,3,4,80,0,10,5,3,10,7,4,5
44,0,Travel_Rarely,265.0,Sales,5,3,Marketing,1,163,4,Male,39,3,5,Manager,3,Married,18223,18384,8,Y,No,12,3,1,80,1,26,3,4,22,9,3,10
55,0,Travel_Rarely,454.0,Sales,24,3,Life Sciences,1,132,3,Female,96,3,4,Manager,3,Single,16659,8828,3,Y,Yes,13,3,3,80,0,30,2,4,5,4,1,2
24,0,Non-Travel,1184.0,Sales,9,1,Life Sciences,1,1198,2,Female,98,2,1,Sales Representative,1,Single,3202,3072,1,Y,No,12,3,1,80,0,6,0,3,5,3,1,4
54,0,Travel_Rarely,984.0,Research & Development,2,3,Medical,1,141,4,Female,80,2,4,Manager,3,Single,17426,9490,3,Y,Yes,13,3,1,80,0,36,6,1,10,8,4,7
48,0,Non-Travel,593.0,Research & Development,4,5,Medical,1,1631,4,Female,89,3,4,Manager,3,Married,15202,20990,2,Y,No,16,3,1,80,0,23,2,3,2,2,2,2
53,0,Travel_Frequently,325.0,Research & Development,27,4,Medical,1,1494,2,Female,77,3,4,Manager,3,Divorced,15427,20460,2,Y,No,19,3,3,80,1,31,2,3,25,8,3,7
32,0,Travel_Frequently,1450.0,Research & Development,3,3,Medical,1,653,3,Male,68,3,1,Research Scientist,1,Divorced,2439,2839,1,Y,Yes,12,3,4,80,3,4,2,2,4,2,2,2
20,0,Travel_Frequently,1082.0,Research & Development,18,1,Life Sciences,1,227,3,Male,88,3,1,Research Scientist,2,Divorced,1009,24539,1,Y,No,15,3,2,80,3,1,1,3,1,0,1,1
32,0,Travel_Rarely,266.0,Research & Development,10,5,Medical,1,449,4,Male,42,3,1,Research Scientist,4,Married,3038,24409,3,Y,No,18,3,1,80,0,8,3,2,5,4,1,4
26,0,Travel_Rarely,1401.0,Research & Development,19,4,Medical,1,75,2,Male,72,3,1,Human Resources,1,Divorced,2148,20366,0,Y,No,16,3,3,80,1,6,5,3,5,2,1,4
29,0,Travel_Rarely,735.0,Research & Development,6,2,Medical,1,80,3,Male,51,3,1,Laboratory Technician,2,Divorced,2542,20739,9,Y,Yes,15,3,4,80,1,8,3,3,4,3,0,3
38,0,Non-Travel,1098.0,Research & Development,23,5,Technical Degree,1,1673,1,Female,85,3,2,Research Scientist,4,Divorced,4317,7018,3,Y,No,14,3,1,80,1,19,2,4,3,2,2,2
33,0,Travel_Rarely,1303.0,Research & Development,7,3,Medical,1,1414,4,Female,97,3,3,Research Director,4,Divorced,11691,14168,0,Y,No,11,3,1,80,2,14,3,3,13,9,3,7
32,0,Travel_Frequently,1018.0,Research & Development,14,4,Life Sciences,1,1100,1,Female,46,3,1,Research Scientist,4,Single,3298,26914,0,Y,No,11,3,2,80,0,7,1,2,6,2,0,5
35,0,Travel_Frequently,458.0,Research & Development,11,4,Medical,1,1693,3,Female,62,3,3,Manufacturing Director,3,Married,10903,20328,3,Y,No,13,3,4,80,0,16,1,3,13,10,4,8
26,1,Travel_Frequently,740.0,Research & Development,10,4,Medical,1,1162,4,Female,52,2,1,Laboratory Technician,2,Married,2373,6148,2,Y,Yes,14,3,3,80,2,5,2,2,3,2,0,2
40,1,Travel_Frequently,337.0,Research & Development,1,3,Medical,1,729,3,Male,52,3,1,Research Scientist,4,Married,2001,21816,2,Y,Yes,12,3,2,80,0,20,0,3,5,3,0,2
32,0,Travel_Frequently,685.0,Research & Development,15,2,Medical,1,74,4,Female,71,3,1,Laboratory Technician,1,Divorced,2332,12682,4,Y,No,16,3,4,80,1,5,2,3,3,2,0,2
29,0,Travel_Rarely,270.0,Research & Development,24,4,Life Sciences,1,1613,4,Female,56,3,1,Laboratory Technician,1,Divorced,3983,7815,0,Y,Yes,13,3,3,80,1,4,2,3,3,2,2,2
42,0,Travel_Rarely,772.0,Research & Development,29,3,Life Sciences,1,1492,4,Female,39,3,1,Laboratory Technician,3,Divorced,2593,12932,0,Y,No,25,4,1,80,1,10,6,3,9,8,7,8
31,1,Travel_Rarely,130.0,Research & Development,23,4,Life Sciences,1,769,4,Female,91,2,1,Laboratory Technician,2,Divorced,3477,21436,1,Y,Yes,14,3,4,80,1,6,3,2,5,2,0,3
31,0,Travel_Rarely,979.0,Research & Development,2,3,Life Sciences,1,924,3,Female,78,4,1,Research Scientist,2,Divorced,2314,21923,0,Y,No,14,3,1,80,1,4,2,3,3,2,1,2
37,0,Travel_Rarely,269.0,Research & Development,6,4,Other,1,319,3,Female,42,2,3,Research Director,1,Divorced,13664,16376,4,Y,Yes,12,3,1,80,1,16,3,3,5,4,0,2
40,1,Travel_Frequently,654.0,Research & Development,11,1,Medical,1,1878,1,Female,55,3,1,Research Scientist,3,Divorced,2342,24439,0,Y,Yes,12,3,1,80,2,5,2,3,4,2,2,3
28,0,Travel_Frequently,1384.0,Research & Development,6,1,Medical,1,1955,1,Female,30,3,1,Laboratory Technician,1,Divorced,2515,23631,1,Y,No,16,3,3,80,1,1,2,3,1,1,0,0
27,0,Non-Travel,1316.0,Research & Development,25,3,Medical,1,74,3,Female,78,2,1,Research Scientist,4,Single,3445,8916,1,Y,No,20,4,4,80,0,6,2,2,6,2,1,4
27,0,Non-Travel,1070.0,Research & Development,16,3,Medical,1,163,3,Male,55,1,1,Research Scientist,4,Single,2024,9128,6,Y,Yes,12,3,2,80,0,6,5,2,2,2,2,2
28,0,Travel_Rarely,136.0,Research & Development,22,3,Technical Degree,1,98,4,Female,58,3,1,Research Scientist,4,Single,1563,5083,1,Y,No,21,4,4,80,0,1,1,4,1,0,0,0
22,0,Travel_Rarely,694.0,Research & Development,3,2,Medical,1,632,4,Female,50,3,1,Laboratory Technician,4,Married,2935,12695,1,Y,No,19,3,2,80,1,1,2,2,1,0,0,0
48,1,Travel_Rarely,1362.0,Research & Development,5,2,Medical,1,1255,4,Female,48,1,1,Laboratory Technician,4,Married,2559,9255,4,Y,Yes,16,3,2,80,3,7,5,3,1,0,0,0
41,1,Travel_Rarely,933.0,Research & Development,2,3,Life Sciences,1,632,3,Female,55,3,4,Manager,1,Married,16555,6992,2,Y,Yes,11,3,2,80,1,31,2,3,3,2,1,2
34,0,Travel_Rarely,635.0,Sales,10,1,Medical,1,1492,2,Male,76,3,2,Sales Executive,4,Single,4759,4317,4,Y,No,12,3,1,80,0,15,3,2,14,9,3,12
37,0,Travel_Rarely,825.0,Sales,15,4,Life Sciences,1,1436,3,Female,67,2,2,Sales Executive,2,Married,6694,23844,5,Y,No,19,3,1,80,1,8,3,3,1,0,0,0
48,0,Non-Travel,124.0,Sales,18,2,Marketing,1,655,3,Male,79,2,2,Sales Executive,1,Single,4051,11031,4,Y,No,15,3,4,80,0,14,2,3,9,7,6,7
30,0,Travel_Rarely,284.0,Sales,15,1,Technical Degree,1,141,3,Female,73,3,1,Sales Representative,2,Single,2476,16542,1,Y,No,12,3,1,80,0,1,4,3,1,0,0,0
38,0,Non-Travel,326.0,Sales,29,2,Life Sciences,1,635,3,Female,53,3,2,Sales Executive,4,Single,5343,15919,1,Y,No,19,3,2,80,0,10,2,3,10,7,1,9
27,0,Travel_Rarely,408.0,Research & Development,1,5,Life Sciences,1,530,2,Female,46,3,2,Manufacturing Director,3,Single,6142,20989,1,Y,No,13,3,3,80,0,6,4,3,6,5,0,4
44,0,Travel_Rarely,1423.0,Research & Development,8,4,Life Sciences,1,1625,1,Female,66,3,1,Laboratory Technician,2,Married,3161,4488,3,Y,No,17,3,3,80,1,19,2,1,1,0,0,0
31,0,Travel_Rarely,1325.0,Research & Development,1,3,Medical,1,1607,4,Female,37,4,2,Manufacturing Director,1,Single,4345,9060,0,Y,No,11,3,4,80,0,6,3,3,5,4,1,4
53,0,Travel_Rarely,694.0,Research & Development,5,4,Life Sciences,1,1246,4,Female,89,4,4,Manufacturing Director,3,Married,12965,20934,4,Y,No,14,3,1,80,1,27,2,2,3,2,0,2
50,0,Travel_Rarely,1280.0,Research & Development,10,3,Medical,1,1726,4,Male,78,4,5,Research Director,1,Single,19331,12127,5,Y,No,12,3,4,80,0,27,2,3,1,0,0,0
41,0,Travel_Rarely,1421.0,Research & Development,25,3,Life Sciences,1,396,4,Female,48,3,4,Manager,1,Married,17181,23888,4,Y,No,12,3,4,80,1,21,3,3,7,4,7,7
43,0,Travel_Rarely,613.0,Research & Development,1,4,Medical,1,1279,4,Female,54,2,1,Laboratory Technician,4,Married,2258,9282,5,Y,No,21,4,4,80,0,8,3,3,3,2,1,2
22,0,Travel_Rarely,1180.0,Research & Development,5,1,Medical,1,1833,2,Female,97,2,1,Laboratory Technician,4,Married,2398,23364,1,Y,No,11,3,4,80,1,1,3,3,1,0,0,0
22,0,Travel_Rarely,188.0,Research & Development,25,4,Technical Degree,1,311,2,Female,72,3,1,Research Scientist,4,Married,2853,6069,0,Y,No,16,3,3,80,1,1,6,3,0,0,0,0
39,0,Travel_Rarely,482.0,Research & Development,28,4,Technical Degree,1,951,3,Female,56,2,2,Healthcare Representative,4,Single,2591,4386,0,Y,Yes,12,3,2,80,0,19,3,3,18,10,3,7
37,1,Travel_Rarely,504.0,Research & Development,28,3,Life Sciences,1,315,1,Female,86,2,2,Manufacturing Director,4,Single,6474,16090,1,Y,No,12,3,3,80,0,14,5,3,14,8,3,11
39,1,Travel_Rarely,1125.0,Research & Development,10,1,Life Sciences,1,1878,3,Female,46,3,3,Manufacturing Director,2,Married,10880,4223,0,Y,Yes,17,3,1,80,0,21,6,3,21,6,2,8
48,0,Travel_Rarely,480.0,Research & Development,5,4,Life Sciences,1,796,2,Male,38,2,3,Healthcare Representative,1,Single,10999,21214,6,Y,No,15,3,3,80,0,27,5,1,15,11,4,8
