Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
24,0,Non-Travel,905,Research & Development,15,1,Medical,1,1468.0,3,Female,55,2,1,Laboratory Technician,2,Divorced,3907,25800,1,Y,Yes,15,3,3,80,1,6,3,4,6,3,1,2
28,0,Non-Travel,185,Research & Development,2,4,Life Sciences,1,850.0,3,Male,50,3,1,Laboratory Technician,4,Married,2705,21081,0,Y,No,13,3,3,80,1,6,3,3,5,0,0,2
32,0,Non-Travel,490,Research & Development,20,3,Life Sciences,1,1248.0,4,Male,96,2,1,Research Scientist,2,Single,2013,22908,1,Y,No,12,3,2,80,0,10,4,2,9,7,0,7
37,0,Non-Travel,1167,Sales,5,3,Other,1,1243.0,4,Male,78,2,2,Sales Representative,4,Married,4502,8751,3,Y,No,12,3,2,80,1,17,3,3,13,11,6,7
38,0,Non-Travel,441,Sales,7,3,Other,1,631.0,3,Male,60,4,2,Sales Executive,3,Single,9924,4941,0,Y,No,17,3,4,80,0,10,6,3,9,7,7,7
46,0,Non-Travel,444,Sales,1,3,Marketing,1,850.0,2,Male,50,3,3,Sales Executive,4,Single,9619,17624,1,Y,No,16,3,3,80,0,9,2,3,9,8,4,7
48,0,Travel_Rarely,1211,Sales,19,3,Marketing,1,597.0,1,Male,83,3,3,Manager,2,Single,12504,19877,5,Y,Yes,22,4,4,80,0,15,4,3,0,0,0,0
35,1,Travel_Rarely,746,Sales,10,4,Technical Degree,1,419.0,3,Male,79,3,1,Sales Representative,3,Single,2430,4809,0,Y,No,21,4,1,80,0,6,0,3,5,4,1,1
38,0,Travel_Rarely,921,Research & Development,5,3,Medical,1,374.0,3,Female,81,3,3,Research Director,1,Married,13206,14032,3,Y,No,17,3,3,80,0,20,5,3,18,16,1,11
30,0,Travel_Rarely,693,Research & Development,1,4,Life Sciences,1,131.0,4,Female,37,3,1,Laboratory Technician,3,Divorced,2935,3423,1,Y,No,20,4,3,80,2,1,2,3,1,0,1,0
34,0,Travel_Rarely,1002,Research & Development,20,3,Medical,1,27.0,4,Male,82,2,2,Manufacturing Director,1,Divorced,9547,18203,1,Y,Yes,12,3,2,80,1,10,3,3,10,9,1,9
50,0,Travel_Rarely,1031,Research & Development,2,2,Life Sciences,1,1701.0,3,Male,35,2,4,Research Director,4,Married,17399,15395,9,Y,No,22,4,2,80,1,32,3,3,5,4,1,3
31,0,Travel_Rarely,1162,Research & Development,8,4,Other,1,606.0,3,Male,61,3,2,Healthcare Representative,2,Single,6812,6881,1,Y,No,13,3,2,80,0,10,3,1,10,9,1,8
29,0,Travel_Rarely,589,Sales,7,3,Marketing,1,1045.0,2,Male,90,3,2,Sales Executive,4,Married,6834,5228,1,Y,No,19,3,2,80,0,7,4,3,7,7,0,7
35,0,Travel_Rarely,406,Sales,29,4,Marketing,1,1448.0,1,Male,90,4,2,Sales Executive,3,Single,4614,10268,0,Y,No,13,3,1,80,0,5,3,3,4,2,3,2
33,0,Travel_Rarely,119,Sales,2,3,Marketing,1,1467.0,2,Male,95,3,2,Sales Executive,4,Married,6392,15395,5,Y,No,14,3,1,80,1,8,3,3,2,2,2,2
26,0,Travel_Rarely,408,Sales,18,3,Life Sciences,1,1433.0,3,Male,34,2,2,Sales Executive,2,Single,6272,21495,1,Y,No,15,3,3,80,0,6,3,3,5,3,1,2
33,0,Travel_Rarely,1179,Sales,1,3,Marketing,1,143.0,1,Female,64,2,2,Sales Executive,4,Divorced,9998,8931,5,Y,No,13,3,3,80,1,8,0,3,5,4,1,2
29,0,Travel_Rarely,810,Sales,28,3,Life Sciences,1,872.0,4,Female,33,2,2,Sales Executive,4,Single,5561,5640,1,Y,No,13,3,1,80,0,6,3,3,6,0,1,4
35,0,Travel_Rarely,705,Sales,2,4,Marketing,1,221.0,2,Female,42,3,3,Sales Executive,4,Married,8020,7747,0,Y,No,11,3,3,80,1,12,5,2,11,9,6,9
24,0,Travel_Rarely,205,Sales,26,3,Marketing,1,77.0,4,Female,51,2,2,Sales Executive,3,Divorced,4639,23037,1,Y,Yes,13,3,3,80,1,5,3,3,4,2,3,3
45,0,Travel_Rarely,1212,Sales,28,3,Marketing,1,1515.0,3,Female,69,3,3,Sales Executive,3,Single,10761,5640,4,Y,No,11,3,1,80,0,18,2,2,5,4,0,2
25,0,Travel_Rarely,1231,Sales,1,1,Medical,1,249.0,3,Female,86,2,2,Sales Executive,3,Single,4001,21782,1,Y,No,16,3,4,80,0,6,3,3,6,3,1,2
37,0,Travel_Rarely,1199,Research & Development,7,4,Life Sciences,1,1790.0,1,Female,90,3,1,Laboratory Technician,1,Married,3034,12761,1,Y,No,14,3,4,80,3,18,6,3,18,7,12,17
42,1,Travel_Rarely,984,Research & Development,10,3,Technical Degree,1,625.0,4,Female,91,3,2,Manufacturing Director,1,Single,5238,20652,2,Y,No,18,3,2,80,0,9,2,1,4,3,1,2
25,0,Travel_Rarely,797,Research & Development,1,2,Life Sciences,1,874.0,1,Female,62,4,2,Manufacturing Director,4,Married,4298,21509,6,Y,No,12,3,3,80,1,6,3,2,2,0,1,2
51,0,Non-Travel,933,Research & Development,12,4,Life Sciences,1,271.0,2,Female,74,3,3,Manufacturing Director,3,Married,10650,10748,9,Y,No,12,3,2,80,0,18,3,2,4,2,0,3
47,0,Travel_Rarely,691,Research & Development,8,3,Technical Degree,1,970.0,3,Male,46,2,3,Healthcare Representative,3,Single,9991,4759,4,Y,Yes,13,3,3,80,0,9,5,3,7,7,1,7
53,0,Travel_Rarely,1418,Sales,3,3,Marketing,1,1319.0,3,Male,64,3,3,Sales Executive,2,Single,7525,8456,2,Y,No,23,4,3,80,0,30,2,3,14,7,7,10
55,0,Travel_Rarely,974,Research & Development,2,2,Medical,1,1466.0,4,Male,51,2,5,Manager,1,Married,19045,7389,0,Y,No,14,3,1,80,1,36,1,3,36,9,2,13
37,0,Travel_Rarely,534,Research & Development,9,3,Medical,1,1878.0,2,Male,75,3,1,Research Scientist,2,Married,3936,4344,4,Y,No,17,3,1,80,1,8,6,3,5,4,0,1
35,0,Travel_Rarely,1176,Human Resources,1,3,Other,1,985.0,4,Male,41,4,3,Human Resources,3,Married,8837,20925,1,Y,No,23,4,4,80,1,9,3,3,9,0,1,7
28,0,Travel_Rarely,1303,Research & Development,2,4,Other,1,1280.0,4,Male,33,2,1,Research Scientist,2,Married,3517,22455,4,Y,No,14,3,3,80,3,5,2,3,3,2,1,2
35,0,Travel_Rarely,464,Research & Development,1,4,Medical,1,1355.0,3,Male,31,3,1,Research Scientist,1,Married,3356,7346,0,Y,No,13,3,4,80,1,6,3,3,6,5,3,3
37,1,Travel_Rarely,827,Research & Development,9,3,Medical,1,1865.0,1,Male,87,2,2,Research Scientist,2,Divorced,4285,4344,1,Y,No,16,3,4,80,1,10,3,3,10,7,7,8
41,0,Travel_Rarely,898,Human Resources,5,2,Medical,1,874.0,3,Male,62,4,2,Human Resources,4,Divorced,6430,21534,9,Y,Yes,13,3,3,80,3,10,3,3,3,2,1,2
25,0,Travel_Frequently,1464,Research & Development,11,1,Medical,1,141.0,2,Male,73,3,1,Research Scientist,2,Married,2889,8302,1,Y,Yes,17,3,1,80,1,2,3,2,2,2,2,1
23,0,Travel_Frequently,316,Research & Development,6,1,Medical,1,2.0,1,Male,61,2,1,Research Scientist,2,Married,3505,14674,1,Y,No,12,3,4,80,0,2,2,3,2,2,0,2
59,0,Travel_Frequently,136,Research & Development,20,3,Technical Degree,1,98.0,4,Male,61,3,5,Manager,4,Married,18844,24812,4,Y,No,12,3,4,80,2,30,2,4,3,2,1,2
41,0,Travel_Frequently,124,Research & Development,1,4,Medical,1,1606.0,4,Male,83,3,1,Laboratory Technician,1,Married,4766,23016,4,Y,No,14,3,3,80,1,6,6,2,1,0,0,0
37,0,Travel_Frequently,1091,Research & Development,1,3,Technical Degree,1,1431.0,4,Male,91,3,1,Research Scientist,1,Married,3564,12278,1,Y,No,14,3,3,80,1,8,4,3,8,7,1,7
32,0,Travel_Rarely,1401,Research & Development,6,4,Medical,1,1707.0,2,Male,62,4,1,Research Scientist,3,Married,3420,4658,2,Y,No,12,3,4,80,1,10,3,3,5,4,0,4
44,0,Travel_Rarely,390,Research & Development,7,4,Life Sciences,1,411.0,4,Male,69,2,1,Research Scientist,3,Married,2936,12064,1,Y,Yes,12,3,1,80,3,6,3,3,6,3,2,3
32,0,Travel_Rarely,515,Research & Development,7,3,Technical Degree,1,1709.0,1,Male,43,3,2,Research Scientist,3,Single,5175,23577,4,Y,Yes,14,3,3,80,0,9,2,3,5,3,1,3
32,0,Travel_Rarely,557,Research & Development,1,2,Life Sciences,1,2060.0,4,Male,30,2,2,Research Scientist,3,Married,4087,16193,3,Y,Yes,19,3,4,80,3,9,3,3,6,5,1,2
30,0,Non-Travel,397,Research & Development,2,4,Medical,1,983.0,4,Male,85,3,2,Laboratory Technician,4,Divorced,4627,26582,0,Y,Yes,17,3,2,80,1,10,0,4,9,2,6,7
22,0,Travel_Rarely,319,Research & Development,1,2,Medical,1,1478.0,4,Male,81,1,1,Laboratory Technician,1,Married,2523,26236,0,Y,Yes,22,4,4,80,1,3,6,2,2,1,2,1
37,0,Non-Travel,755,Research & Development,6,5,Life Sciences,1,904.0,3,Male,32,3,1,Laboratory Technician,2,Married,2440,16376,1,Y,No,11,3,4,80,1,2,2,3,1,0,0,0
51,1,Travel_Rarely,202,Research & Development,2,3,Life Sciences,1,223.0,1,Male,83,4,5,Manager,4,Married,19847,22577,4,Y,No,13,3,2,80,1,31,3,4,29,10,11,10
35,0,Travel_Rarely,581,Research & Development,8,3,Medical,1,1417.0,3,Male,100,4,2,Manufacturing Director,1,Married,6883,9278,6,Y,No,13,3,4,80,1,17,1,3,7,7,0,7
54,0,Travel_Rarely,911,Research & Development,2,4,Medical,1,1448.0,4,Male,90,4,4,Research Director,3,Married,17779,17433,7,Y,No,14,3,1,80,3,36,2,2,10,8,8,7
32,1,Travel_Rarely,441,Research & Development,2,2,Life Sciences,1,1448.0,2,Male,90,4,1,Research Scientist,3,Divorced,2439,7298,1,Y,Yes,13,3,1,80,1,4,0,3,4,2,1,2
27,1,Travel_Rarely,807,Human Resources,3,3,Human Resources,1,1165.0,3,Male,45,2,1,Human Resources,1,Divorced,2863,2997,1,Y,Yes,13,3,1,80,1,1,3,3,1,0,0,0
37,0,Travel_Rarely,1297,Research & Development,5,3,Medical,1,1604.0,2,Male,51,3,3,Manufacturing Director,2,Divorced,9434,25479,0,Y,No,15,3,3,80,1,10,0,3,10,7,7,8
47,1,Travel_Rarely,1009,Research & Development,2,3,Medical,1,569.0,1,Female,88,2,2,Manufacturing Director,3,Divorced,5072,20003,5,Y,No,18,3,2,80,1,20,5,3,5,0,0,4
50,0,Travel_Rarely,1380,Research & Development,1,4,Life Sciences,1,2062.0,3,Female,42,2,1,Laboratory Technician,1,Divorced,2406,24920,3,Y,No,11,3,1,80,1,8,3,3,1,1,0,0
46,0,Travel_Rarely,294,Research & Development,1,2,Life Sciences,1,259.0,4,Female,65,2,4,Research Director,3,Divorced,16413,6689,3,Y,No,19,3,1,80,1,25,2,2,4,2,0,3
31,0,Travel_Rarely,1169,Research & Development,25,3,Other,1,1607.0,2,Female,35,4,3,Manufacturing Director,4,Divorced,10648,6975,1,Y,No,15,3,4,80,1,13,5,3,13,8,0,8
31,0,Travel_Rarely,691,Research & Development,26,3,Technical Degree,1,1435.0,3,Female,56,2,1,Laboratory Technician,1,Divorced,3377,22967,7,Y,Yes,14,3,3,80,3,7,5,3,4,2,0,2
45,0,Travel_Rarely,180,Research & Development,5,3,Life Sciences,1,1448.0,1,Female,90,4,2,Manufacturing Director,3,Divorced,5770,13072,1,Y,No,12,3,1,80,2,10,4,2,10,7,3,7
46,0,Travel_Rarely,1482,Research & Development,21,4,Life Sciences,1,1411.0,4,Male,94,3,5,Research Director,3,Divorced,19328,10195,2,Y,No,13,3,1,80,1,24,3,3,2,1,2,2
43,0,Travel_Rarely,1291,Research & Development,7,3,Technical Degree,1,1152.0,3,Female,37,4,1,Research Scientist,3,Divorced,2311,17285,5,Y,No,13,3,4,80,1,9,5,3,3,2,1,2
49,0,Travel_Rarely,670,Research & Development,13,4,Life Sciences,1,1607.0,1,Female,35,4,1,Laboratory Technician,4,Divorced,3221,17485,1,Y,No,18,3,4,80,2,10,0,2,9,6,1,4
50,0,Travel_Rarely,832,Research & Development,10,4,Life Sciences,1,1097.0,3,Female,59,3,4,Research Director,3,Divorced,14411,5915,1,Y,No,14,3,4,80,3,32,2,2,32,6,13,9
39,1,Travel_Rarely,1259,Research & Development,9,4,Technical Degree,1,903.0,4,Male,35,3,3,Healthcare Representative,4,Divorced,8823,26956,0,Y,No,16,3,1,80,1,20,2,3,19,17,11,8
46,0,Travel_Frequently,603,Research & Development,2,3,Technical Degree,1,65.0,4,Male,78,2,3,Healthcare Representative,1,Single,10496,16374,9,Y,No,14,3,4,80,0,20,3,3,4,2,0,3
38,0,Travel_Rarely,256,Research & Development,20,1,Life Sciences,1,1240.0,2,Male,57,3,2,Healthcare Representative,4,Divorced,5163,22908,6,Y,No,22,4,2,80,2,17,2,3,1,0,1,0
36,0,Travel_Rarely,1306,Research & Development,5,3,Other,1,1794.0,3,Male,89,3,2,Healthcare Representative,2,Divorced,6586,3987,0,Y,Yes,15,3,3,80,3,17,3,2,16,8,5,11
31,0,Travel_Rarely,1229,Research & Development,5,4,Medical,1,458.0,4,Male,56,3,3,Manufacturing Director,2,Divorced,7446,10077,1,Y,No,19,3,1,80,1,10,3,3,10,8,4,7
35,0,Travel_Rarely,1355,Research & Development,29,2,Life Sciences,1,298.0,3,Male,75,3,2,Manufacturing Director,4,Divorced,4788,17799,0,Y,No,13,3,3,80,1,4,3,3,3,2,0,2
29,0,Travel_Rarely,1490,Research & Development,7,3,Technical Degree,1,1419.0,4,Male,51,2,2,Manufacturing Director,1,Divorced,5056,7713,1,Y,Yes,18,3,1,80,1,10,2,3,10,7,1,2
48,0,Travel_Frequently,1176,Sales,2,1,Medical,1,85.0,2,Female,95,2,3,Manager,2,Single,12504,2323,3,Y,No,13,3,3,80,0,15,2,2,0,0,0,0
35,0,Travel_Frequently,1052,Sales,1,3,Medical,1,62.0,4,Female,98,3,2,Sales Executive,4,Single,4859,23060,1,Y,No,14,3,3,80,0,5,2,3,5,4,0,3
48,1,Travel_Frequently,880,Sales,10,4,Other,1,141.0,4,Male,73,3,2,Sales Executive,2,Married,6439,25198,7,Y,Yes,18,3,1,80,2,17,2,4,7,7,7,7
50,0,Travel_Frequently,928,Research & Development,1,4,Life Sciences,1,1242.0,4,Male,60,3,3,Healthcare Representative,1,Single,10883,16154,7,Y,No,14,3,3,80,0,19,3,2,1,0,0,0
33,0,Travel_Frequently,852,Research & Development,3,1,Life Sciences,1,1477.0,2,Male,54,3,2,Healthcare Representative,1,Married,6949,13523,0,Y,Yes,11,3,1,80,0,6,2,4,5,0,1,2
51,0,Non-Travel,495,Research & Development,14,3,Life Sciences,1,905.0,3,Male,98,3,3,Healthcare Representative,1,Divorced,7484,4609,4,Y,Yes,25,4,4,80,2,23,2,2,13,12,12,8
34,0,Travel_Rarely,231,Sales,27,3,Other,1,116.0,3,Female,96,3,2,Sales Executive,4,Divorced,4759,8579,0,Y,No,12,3,2,80,3,15,2,4,15,9,3,9
21,0,Travel_Rarely,896,Sales,2,3,Life Sciences,1,2060.0,4,Female,30,2,1,Sales Representative,3,Married,2716,17078,1,Y,Yes,17,3,4,80,1,1,2,3,1,0,0,0
27,1,Travel_Rarely,337,Sales,18,3,Marketing,1,548.0,2,Male,43,1,2,Sales Executive,4,Single,5071,15975,2,Y,No,20,4,3,80,0,8,3,3,6,2,0,0
48,0,Non-Travel,374,Sales,2,4,Life Sciences,1,160.0,4,Female,95,3,1,Sales Representative,2,Divorced,2655,7790,7,Y,No,18,3,1,80,1,19,3,3,9,7,7,7
35,1,Travel_Rarely,350,Sales,6,3,Marketing,1,1152.0,4,Female,37,4,2,Sales Executive,3,Single,4591,22825,1,Y,Yes,11,3,4,80,0,11,3,3,11,8,3,3
33,0,Travel_Rarely,264,Sales,29,3,Marketing,1,1311.0,3,Male,48,2,2,Sales Executive,4,Married,4539,3173,1,Y,Yes,19,3,1,80,1,10,0,3,10,7,0,1
37,1,Travel_Rarely,719,Sales,1,4,Life Sciences,1,1515.0,2,Female,69,3,2,Sales Executive,3,Married,6180,21972,1,Y,Yes,12,3,1,80,1,6,4,3,6,3,1,3
35,0,Travel_Rarely,1422,Sales,2,3,Life Sciences,1,2063.0,1,Female,93,4,2,Sales Executive,3,Single,5561,17783,0,Y,No,13,3,1,80,0,6,2,3,6,5,0,3
43,1,Travel_Rarely,115,Sales,25,4,Technical Degree,1,1515.0,1,Female,69,3,2,Sales Executive,3,Married,4337,13035,1,Y,No,14,3,1,80,1,9,2,1,9,8,0,8
33,0,Travel_Rarely,117,Sales,6,4,Life Sciences,1,1439.0,2,Male,68,2,1,Sales Representative,1,Single,2220,10110,1,Y,No,11,3,1,80,0,1,5,2,1,1,0,0
21,0,Travel_Rarely,1172,Sales,29,2,Medical,1,1875.0,2,Female,78,3,1,Sales Representative,2,Married,2174,23978,1,Y,No,12,3,4,80,1,3,2,3,3,1,1,2
49,0,Travel_Rarely,1090,Sales,11,3,Marketing,1,1079.0,4,Male,36,2,3,Sales Executive,1,Married,7654,22722,1,Y,No,18,3,1,80,1,9,2,3,9,8,7,7
32,1,Travel_Rarely,737,Sales,15,4,Medical,1,1465.0,4,Male,55,3,3,Sales Executive,4,Married,10400,24619,1,Y,No,14,3,4,80,1,14,3,3,14,8,9,8
23,1,Travel_Frequently,306,Sales,2,2,Life Sciences,1,1242.0,1,Male,60,3,1,Sales Representative,1,Single,1790,12106,1,Y,No,19,3,3,80,0,1,5,3,1,0,0,1
36,1,Travel_Frequently,428,Sales,15,4,Marketing,1,124.0,2,Male,40,2,3,Sales Executive,1,Single,9738,23785,0,Y,No,11,3,3,80,0,10,3,3,9,8,0,8
29,0,Travel_Frequently,1050,Sales,1,1,Life Sciences,1,785.0,2,Female,77,4,2,Sales Executive,3,Single,8268,23361,1,Y,No,14,3,4,80,0,7,2,3,7,7,1,7
31,1,Travel_Frequently,1184,Sales,8,3,Marketing,1,1412.0,3,Male,60,3,2,Sales Executive,4,Single,6582,22789,4,Y,No,16,3,3,80,0,8,3,4,6,2,0,2
25,0,Travel_Frequently,736,Sales,26,4,Life Sciences,1,1036.0,3,Male,47,3,2,Sales Executive,4,Divorced,4487,22217,1,Y,No,20,4,3,80,3,5,5,3,5,4,1,3
20,1,Travel_Rarely,350,Sales,2,3,Marketing,1,941.0,4,Male,41,2,1,Sales Representative,3,Divorced,2728,17433,1,Y,Yes,11,3,2,80,1,2,4,3,2,2,0,2
32,0,Travel_Rarely,918,Sales,27,4,Marketing,1,941.0,4,Male,41,2,3,Sales Executive,3,Divorced,8446,25275,4,Y,No,13,3,2,80,2,10,2,3,8,7,7,7
35,0,Travel_Frequently,725,Sales,6,4,Life Sciences,1,5.0,3,Male,56,3,3,Sales Executive,3,Married,9980,22825,1,Y,No,14,3,3,80,0,10,1,3,10,8,0,8
40,0,Travel_Frequently,801,Sales,7,2,Marketing,1,126.0,3,Male,60,3,2,Sales Executive,3,Married,5715,3339,7,Y,No,11,3,1,80,0,8,6,3,5,4,1,3
21,0,Travel_Frequently,303,Sales,5,3,Marketing,1,1792.0,3,Male,99,3,1,Sales Representative,2,Married,2174,22589,1,Y,No,11,3,3,80,0,3,2,3,3,2,1,2
23,0,Travel_Rarely,830,Sales,4,4,Life Sciences,1,412.0,4,Male,68,4,1,Sales Representative,1,Married,1790,13008,1,Y,No,18,3,3,80,0,1,2,3,1,0,1,0
40,0,Travel_Rarely,523,Sales,14,3,Technical Degree,1,1465.0,4,Male,55,3,2,Sales Executive,4,Married,5677,4821,2,Y,No,12,3,4,80,1,15,2,3,12,9,5,10
51,1,Travel_Rarely,867,Sales,21,5,Marketing,1,1295.0,3,Male,73,3,2,Sales Executive,4,Married,4393,10036,4,Y,Yes,17,3,4,80,2,14,3,3,5,3,1,2
45,0,Travel_Rarely,1327,Sales,2,4,Life Sciences,1,985.0,4,Female,41,4,2,Sales Representative,3,Married,6632,3956,3,Y,No,17,3,4,80,3,9,3,3,8,7,3,1
36,1,Travel_Rarely,542,Sales,1,4,Life Sciences,1,1523.0,2,Male,32,3,2,Sales Executive,1,Single,5673,4910,1,Y,Yes,12,3,3,80,0,10,4,3,10,7,1,7
23,1,Travel_Rarely,350,Sales,21,3,Marketing,1,1478.0,4,Female,81,1,1,Sales Representative,1,Married,2322,10842,0,Y,Yes,14,3,4,80,2,3,3,3,2,2,0,0
53,0,Travel_Rarely,1112,Sales,15,3,Life Sciences,1,1602.0,1,Female,56,4,4,Sales Executive,1,Married,11836,12682,7,Y,No,12,3,2,80,1,28,4,3,2,0,2,2
30,0,Travel_Rarely,1243,Sales,21,4,Life Sciences,1,1240.0,1,Female,57,3,2,Sales Executive,4,Single,5209,10842,1,Y,No,11,3,2,80,0,11,3,1,11,8,2,7
28,0,Travel_Rarely,1146,Human Resources,16,4,Medical,1,1892.0,3,Female,98,3,1,Human Resources,1,Married,2706,26507,0,Y,Yes,13,3,1,80,0,3,2,3,3,2,0,2
33,0,Travel_Rarely,302,Research & Development,4,2,Medical,1,721.0,2,Female,80,2,4,Manager,3,Single,17444,26176,1,Y,No,11,3,1,80,0,10,3,3,10,8,6,0
33,0,Travel_Frequently,650,Research & Development,2,3,Medical,1,1431.0,2,Female,91,3,1,Research Scientist,1,Single,2781,23763,0,Y,No,12,3,3,80,0,15,3,4,14,10,4,10
45,1,Travel_Frequently,523,Research & Development,12,2,Technical Degree,1,12.0,2,Female,44,2,3,Healthcare Representative,3,Married,10851,15669,7,Y,Yes,22,4,2,80,1,24,3,1,7,7,0,7
33,0,Travel_Frequently,991,Research & Development,12,3,Life Sciences,1,2065.0,3,Female,63,2,2,Healthcare Representative,2,Married,6949,10748,1,Y,Yes,13,3,4,80,0,6,4,3,5,3,1,3
31,0,Travel_Frequently,1117,Research & Development,4,4,Life Sciences,1,1286.0,4,Male,44,3,2,Healthcare Representative,3,Single,6812,7003,1,Y,No,22,4,3,80,0,10,2,3,9,7,0,6
31,0,Travel_Frequently,750,Research & Development,6,4,Life Sciences,1,2.0,2,Male,61,2,2,Healthcare Representative,2,Divorced,5855,16047,0,Y,No,11,3,4,80,3,10,2,3,10,7,6,9
34,0,Travel_Rarely,676,Research & Development,7,1,Medical,1,1446.0,3,Male,97,3,1,Research Scientist,4,Divorced,2585,24208,1,Y,No,17,3,3,80,1,2,2,3,1,0,0,0
32,0,Travel_Rarely,477,Research & Development,22,3,Medical,1,1417.0,4,Male,100,4,2,Research Scientist,1,Divorced,5055,23737,4,Y,No,16,3,4,80,1,10,4,3,7,7,0,7
26,0,Travel_Rarely,283,Research & Development,8,4,Medical,1,1598.0,4,Male,84,3,1,Research Scientist,1,Divorced,2396,22128,1,Y,No,17,3,3,80,1,8,3,3,8,2,7,7
48,0,Travel_Rarely,1157,Research & Development,5,3,Other,1,1601.0,2,Male,63,2,5,Research Director,4,Divorced,18265,17588,3,Y,No,13,3,4,80,2,25,6,4,1,0,0,0
33,0,Travel_Rarely,675,Research & Development,9,3,Technical Degree,1,1608.0,2,Male,31,3,4,Manager,4,Divorced,16870,25063,2,Y,No,17,3,4,80,1,10,3,3,7,0,0,6
33,0,Travel_Rarely,1313,Sales,2,3,Marketing,1,874.0,4,Male,79,4,2,Sales Executive,1,Married,8461,3809,1,Y,No,13,3,1,80,1,6,6,4,5,0,1,4
41,0,Travel_Rarely,589,Sales,9,2,Marketing,1,932.0,2,Male,70,3,3,Sales Executive,1,Single,10447,10901,0,Y,No,18,3,4,80,0,23,4,3,22,14,13,5
29,0,Travel_Rarely,648,Human Resources,7,2,Medical,1,373.0,3,Male,47,3,1,Human Resources,4,Single,2564,18079,0,Y,No,17,3,3,80,0,1,1,4,1,0,0,0
56,0,Travel_Rarely,170,Research & Development,10,3,Medical,1,1312.0,3,Male,63,3,1,Research Scientist,3,Married,2942,2755,5,Y,No,12,3,1,80,1,18,4,3,5,4,0,3
59,0,Travel_Rarely,1309,Research & Development,10,4,Medical,1,1485.0,3,Male,78,3,1,Research Scientist,1,Single,3479,2755,2,Y,No,17,3,3,80,0,7,3,2,1,0,0,0
31,0,Travel_Frequently,945,Human Resources,18,5,Medical,1,1431.0,2,Male,91,3,2,Human Resources,1,Married,6410,24594,7,Y,Yes,14,3,3,80,1,9,2,3,2,2,2,1
26,0,Travel_Frequently,718,Research & Development,2,3,Other,1,2065.0,2,Male,63,2,1,Laboratory Technician,2,Married,3578,13384,0,Y,Yes,17,3,4,80,1,8,3,2,7,7,7,7
35,0,Travel_Frequently,833,Research & Development,2,3,Medical,1,179.0,2,Male,53,1,1,Research Scientist,4,Divorced,4930,4946,0,Y,Yes,13,3,4,80,2,6,3,3,5,4,1,4
28,0,Travel_Frequently,528,Human Resources,29,3,Life Sciences,1,1514.0,3,Male,96,1,1,Human Resources,2,Divorced,4936,22102,0,Y,No,15,3,2,80,1,6,2,1,6,4,0,4
28,1,Travel_Frequently,482,Research & Development,1,3,Medical,1,1890.0,3,Male,94,2,1,Laboratory Technician,4,Married,2207,3339,1,Y,No,13,3,4,80,1,4,2,3,4,2,1,2
34,0,Travel_Frequently,1024,Research & Development,8,3,Medical,1,1034.0,1,Male,62,3,1,Research Scientist,2,Single,2929,20431,1,Y,No,13,3,4,80,0,10,4,3,10,7,8,9
37,0,Travel_Frequently,200,Research & Development,2,4,Other,1,1486.0,4,Male,92,3,1,Research Scientist,3,Single,3280,26582,6,Y,No,11,3,4,80,0,10,4,3,5,3,1,3
28,0,Travel_Frequently,335,Research & Development,3,3,Life Sciences,1,1459.0,4,Female,100,4,1,Research Scientist,2,Married,1563,16495,1,Y,No,12,3,1,80,1,1,4,3,1,0,0,0
28,0,Travel_Frequently,1098,Research & Development,16,4,Life Sciences,1,624.0,1,Male,86,3,2,Research Scientist,3,Married,4249,9128,1,Y,No,12,3,4,80,1,9,3,3,9,6,0,8
34,0,Travel_Rarely,1441,Research & Development,9,2,Technical Degree,1,1265.0,1,Female,89,4,1,Research Scientist,3,Married,4381,26956,1,Y,No,12,3,4,80,1,6,2,3,6,5,1,3
33,0,Travel_Rarely,138,Research & Development,3,3,Medical,1,1152.0,2,Female,37,4,1,Research Scientist,3,Single,2686,22266,1,Y,No,13,3,4,80,0,10,3,3,10,8,7,8
35,0,Travel_Rarely,548,Research & Development,12,3,Life Sciences,1,603.0,3,Male,86,3,1,Research Scientist,1,Married,2274,13672,1,Y,No,14,3,3,80,2,1,6,3,1,0,0,1
23,0,Travel_Rarely,836,Research & Development,16,4,Other,1,1515.0,2,Male,69,3,1,Research Scientist,3,Married,2819,9128,3,Y,No,22,4,1,80,0,5,1,2,2,2,2,2
37,0,Travel_Rarely,1169,Research & Development,7,3,Medical,1,1865.0,2,Female,87,2,1,Laboratory Technician,2,Married,2522,13401,0,Y,No,12,3,4,80,2,1,6,3,1,0,0,0
55,0,Travel_Rarely,573,Research & Development,1,4,Medical,1,411.0,2,Female,69,2,4,Research Director,3,Married,14732,21447,5,Y,Yes,13,3,1,80,0,31,3,3,7,7,0,0
