age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
47,management,married,primary,no,271.0,yes,yes,unknown,28,may,33,1,-1,0,unknown,0
43,admin.,married,secondary,no,1694.0,no,no,cellular,14,aug,112,2,-1,0,unknown,0
24,student,single,secondary,no,846.0,no,no,telephone,17,mar,104,4,-1,0,unknown,0
61,management,married,tertiary,no,91.0,yes,no,cellular,10,jul,211,1,-1,0,unknown,0
54,management,married,tertiary,no,3342.0,no,no,cellular,28,aug,181,9,-1,0,unknown,0
42,admin.,married,secondary,no,1467.0,yes,no,cellular,14,may,64,1,-1,0,unknown,0
39,blue-collar,married,secondary,no,2308.0,yes,no,cellular,6,may,125,1,340,3,failure,0
56,management,married,tertiary,no,4790.0,yes,no,cellular,27,oct,248,1,369,3,success,1
30,management,single,tertiary,no,122.0,yes,no,cellular,10,aug,264,2,91,4,success,1
36,technician,single,tertiary,no,0.0,no,yes,cellular,13,aug,140,1,-1,0,unknown,0
40,technician,married,primary,no,2044.0,yes,no,cellular,20,apr,555,3,-1,0,unknown,1
52,blue-collar,married,primary,no,91.0,no,no,telephone,9,feb,67,8,-1,0,unknown,0
40,technician,single,secondary,no,413.0,yes,no,cellular,5,aug,293,1,100,2,other,1
44,admin.,married,secondary,no,1405.0,no,yes,unknown,18,jun,181,5,-1,0,unknown,0
30,management,single,tertiary,no,4775.0,no,yes,cellular,18,jan,316,2,-1,0,unknown,1
45,management,divorced,tertiary,no,77.0,no,no,cellular,30,apr,373,1,-1,0,unknown,0
26,management,married,tertiary,no,1275.0,yes,no,unknown,2,jun,124,3,-1,0,unknown,0
52,unemployed,divorced,primary,no,275.0,yes,no,cellular,6,may,152,3,295,5,failure,0
31,self-employed,single,tertiary,no,1521.0,yes,yes,cellular,9,sep,257,1,213,2,success,1
45,technician,divorced,tertiary,yes,2238.0,no,no,cellular,5,jun,251,2,-1,0,unknown,1
80,retired,married,primary,no,9367.0,no,no,cellular,1,sep,1043,2,205,1,other,1
39,services,married,unknown,no,0.0,yes,no,cellular,18,jul,324,2,-1,0,unknown,0
40,blue-collar,married,primary,no,98.0,yes,no,cellular,8,may,306,1,345,1,failure,0
54,unknown,married,primary,no,4524.0,no,no,cellular,28,may,612,4,-1,0,unknown,1
28,services,single,secondary,no,967.0,yes,no,cellular,8,may,298,2,364,1,other,0
61,retired,married,secondary,no,217.0,no,no,cellular,2,feb,596,1,-1,0,unknown,1
46,management,married,tertiary,no,222.0,no,no,cellular,20,nov,359,2,-1,0,unknown,0
31,technician,single,secondary,no,396.0,no,no,cellular,13,aug,93,3,-1,0,unknown,0
31,technician,single,tertiary,no,61.0,yes,no,unknown,14,may,302,1,-1,0,unknown,0
25,technician,single,secondary,no,922.0,yes,yes,cellular,12,may,80,4,290,2,failure,0
37,blue-collar,married,primary,no,1657.0,yes,no,unknown,15,may,691,1,-1,0,unknown,0
62,management,divorced,tertiary,no,7803.0,no,no,cellular,29,dec,119,1,-1,0,unknown,0
52,blue-collar,single,primary,no,284.0,no,no,cellular,19,nov,90,1,-1,0,unknown,0
74,retired,married,tertiary,no,1230.0,no,no,cellular,18,feb,360,2,-1,0,unknown,1
37,management,married,tertiary,no,480.0,no,no,cellular,12,aug,93,1,-1,0,unknown,0
38,management,married,tertiary,no,90.0,yes,no,cellular,31,jul,69,2,-1,0,unknown,0
37,services,single,primary,no,341.0,yes,yes,cellular,5,feb,221,3,-1,0,unknown,0
47,admin.,married,secondary,no,1554.0,yes,no,telephone,18,may,715,7,238,2,failure,0
50,admin.,married,secondary,no,1329.0,yes,yes,unknown,4,jul,24,1,-1,0,unknown,0
54,technician,divorced,tertiary,no,2985.0,no,no,cellular,30,jun,383,1,-1,0,unknown,1
56,management,married,tertiary,no,-2681.0,yes,yes,cellular,29,jul,1439,5,-1,0,unknown,1
28,self-employed,single,tertiary,no,310.0,no,no,cellular,3,nov,321,2,-1,0,unknown,1
35,technician,married,secondary,no,183.0,no,no,cellular,16,jun,428,3,211,6,failure,1
33,management,single,tertiary,no,4517.0,yes,no,cellular,30,apr,718,1,360,5,other,0
46,management,married,tertiary,no,964.0,no,no,cellular,12,aug,258,2,-1,0,unknown,1
34,management,married,tertiary,no,586.0,yes,no,cellular,5,may,350,1,-1,0,unknown,0
34,management,single,tertiary,no,1283.0,no,no,cellular,9,jun,409,2,-1,0,unknown,1
33,management,single,tertiary,no,0.0,no,no,cellular,26,aug,18,26,-1,0,unknown,0
42,blue-collar,married,unknown,no,444.0,no,no,cellular,31,jul,21,31,-1,0,unknown,0
32,technician,single,tertiary,no,71.0,no,no,cellular,6,apr,108,2,-1,0,unknown,0
28,blue-collar,married,primary,no,306.0,no,no,unknown,9,jun,113,3,-1,0,unknown,0
52,housemaid,married,primary,no,1318.0,yes,no,cellular,3,feb,323,4,267,5,failure,0
38,management,single,tertiary,no,5691.0,yes,no,cellular,21,dec,271,1,92,2,success,1
52,management,married,tertiary,no,4087.0,no,no,cellular,11,oct,222,1,-1,0,unknown,1
42,management,married,tertiary,no,994.0,no,yes,cellular,1,jun,376,1,-1,0,unknown,1
49,technician,married,tertiary,no,976.0,yes,no,cellular,20,nov,45,3,183,1,other,0
32,management,married,tertiary,no,658.0,yes,no,cellular,4,jun,221,1,150,2,success,1
57,retired,married,secondary,no,657.0,no,no,telephone,9,feb,717,2,-1,0,unknown,1
31,blue-collar,married,primary,no,0.0,yes,no,unknown,23,may,245,2,-1,0,unknown,0
28,management,single,tertiary,no,205.0,no,no,cellular,8,oct,226,2,430,1,success,1
43,blue-collar,married,primary,no,51.0,no,no,unknown,20,jun,1176,2,-1,0,unknown,1
65,management,married,tertiary,no,137.0,yes,no,cellular,21,jul,1269,1,-1,0,unknown,0
41,management,married,secondary,no,0.0,no,no,cellular,25,aug,151,4,-1,0,unknown,0
43,technician,married,secondary,no,104.0,yes,yes,cellular,22,may,82,2,195,2,failure,0
30,technician,single,secondary,no,103.0,no,no,cellular,28,jan,81,3,-1,0,unknown,0
45,entrepreneur,married,secondary,no,48.0,no,no,cellular,28,jan,152,3,-1,0,unknown,0
46,entrepreneur,married,tertiary,no,825.0,yes,no,cellular,8,sep,177,2,92,2,success,1
31,self-employed,single,tertiary,no,-25.0,no,no,cellular,12,aug,382,2,-1,0,unknown,0
48,management,divorced,tertiary,no,4745.0,yes,no,telephone,23,feb,263,1,205,4,failure,1
49,technician,divorced,secondary,no,1076.0,yes,no,cellular,25,aug,23,6,-1,0,unknown,0
35,technician,divorced,secondary,no,362.0,yes,no,telephone,18,jul,112,4,-1,0,unknown,0
41,blue-collar,married,primary,no,2396.0,yes,no,unknown,20,jun,91,1,-1,0,unknown,0
38,management,single,tertiary,no,56248.0,yes,no,unknown,6,may,127,4,-1,0,unknown,0
35,technician,single,tertiary,no,4887.0,yes,no,cellular,30,jul,61,5,-1,0,unknown,0
41,blue-collar,single,secondary,no,250.0,no,yes,cellular,25,jul,72,3,-1,0,unknown,0
29,management,divorced,tertiary,no,0.0,no,no,cellular,27,may,269,1,-1,0,unknown,1
39,management,divorced,tertiary,no,12.0,yes,no,cellular,8,apr,477,3,232,1,failure,0
29,management,single,tertiary,no,1212.0,yes,no,cellular,20,apr,1124,3,-1,0,unknown,0
47,blue-collar,married,secondary,no,505.0,no,no,cellular,5,aug,336,1,-1,0,unknown,1
28,admin.,single,secondary,no,306.0,yes,no,cellular,29,aug,391,2,-1,0,unknown,1
32,housemaid,married,secondary,no,1201.0,no,no,telephone,7,jul,205,9,-1,0,unknown,0
40,technician,single,secondary,no,1319.0,yes,no,cellular,22,may,101,1,-1,0,unknown,0
46,management,divorced,secondary,no,659.0,no,no,cellular,16,jul,775,1,-1,0,unknown,1
34,technician,married,secondary,no,-193.0,no,no,cellular,24,jul,1439,1,-1,0,unknown,1
46,admin.,divorced,secondary,no,495.0,yes,no,cellular,7,aug,447,6,-1,0,unknown,0
38,self-employed,married,tertiary,no,44.0,yes,no,cellular,15,may,290,2,676,1,failure,0
29,technician,married,secondary,yes,1828.0,yes,yes,cellular,30,apr,175,1,189,1,failure,1
40,technician,single,secondary,yes,1628.0,yes,no,cellular,14,apr,137,1,147,3,success,1
31,self-employed,single,tertiary,no,0.0,no,no,cellular,5,aug,160,1,-1,0,unknown,0
43,blue-collar,divorced,unknown,no,5801.0,yes,no,cellular,20,nov,48,4,91,4,failure,0
52,technician,married,secondary,no,1365.0,no,no,unknown,13,aug,300,1,-1,0,unknown,0
40,self-employed,single,secondary,yes,2497.0,yes,no,cellular,22,jul,528,1,-1,0,unknown,1
70,retired,married,primary,no,2580.0,no,no,cellular,2,oct,780,13,-1,0,unknown,0
39,services,single,primary,no,337.0,no,no,cellular,8,aug,100,4,-1,0,unknown,0
24,services,married,primary,no,0.0,no,yes,cellular,24,jul,200,7,-1,0,unknown,0
25,student,single,secondary,no,2151.0,no,no,cellular,9,mar,456,1,58,7,failure,1
31,management,single,tertiary,no,4.0,no,yes,cellular,3,mar,153,1,-1,0,unknown,1
34,blue-collar,married,primary,no,261.0,yes,no,cellular,17,apr,340,1,360,8,failure,0
47,blue-collar,married,secondary,no,1105.0,yes,yes,cellular,7,may,691,2,-1,0,unknown,0
54,admin.,divorced,secondary,no,590.0,yes,no,unknown,8,may,177,3,-1,0,unknown,0
31,technician,divorced,secondary,no,67.0,no,no,cellular,30,apr,1240,1,-1,0,unknown,1
36,self-employed,divorced,secondary,no,2399.0,yes,no,cellular,21,nov,63,2,-1,0,unknown,0
45,technician,married,tertiary,no,165.0,no,no,cellular,20,nov,329,1,133,2,failure,0
38,management,married,unknown,no,138.0,no,no,cellular,23,jul,143,6,-1,0,unknown,0
31,unemployed,single,primary,no,48.0,no,no,cellular,27,oct,120,1,58,2,other,1
33,management,single,tertiary,no,268.0,no,no,cellular,6,feb,144,1,190,3,failure,0
60,management,married,tertiary,no,203.0,no,no,cellular,17,jun,276,4,-1,0,unknown,1
32,management,single,tertiary,no,870.0,no,no,cellular,23,mar,301,3,181,3,failure,1
71,retired,divorced,tertiary,no,2.0,no,no,cellular,17,sep,363,2,183,13,success,1
22,management,single,tertiary,no,951.0,no,no,cellular,5,jun,147,3,-1,0,unknown,0
27,management,single,tertiary,no,555.0,yes,no,cellular,2,feb,166,2,99,9,failure,1
29,unemployed,single,tertiary,no,46.0,no,no,cellular,20,oct,276,4,249,2,failure,1
49,services,single,secondary,no,36.0,no,no,cellular,20,aug,216,4,-1,0,unknown,0
46,technician,single,secondary,no,478.0,no,no,cellular,23,may,197,2,83,5,failure,0
34,admin.,single,secondary,no,214.0,yes,yes,cellular,30,apr,696,2,-1,0,unknown,1
36,management,single,tertiary,no,27696.0,no,no,cellular,3,feb,505,1,-1,0,unknown,0
50,management,single,tertiary,no,4358.0,no,no,cellular,16,jun,1321,4,-1,0,unknown,1
57,management,married,primary,no,2870.0,yes,no,unknown,6,may,198,3,-1,0,unknown,0
28,student,single,secondary,no,10884.0,no,no,cellular,15,oct,470,1,132,1,failure,1
31,technician,single,tertiary,no,1230.0,yes,no,cellular,30,apr,371,2,90,1,failure,1
29,blue-collar,married,secondary,no,207.0,no,no,cellular,15,jul,149,5,-1,0,unknown,0
34,admin.,married,secondary,no,1865.0,yes,no,cellular,29,jul,338,3,-1,0,unknown,0
37,housemaid,married,secondary,no,15.0,no,no,cellular,28,jan,169,3,-1,0,unknown,0
36,student,single,unknown,no,2540.0,no,no,telephone,30,sep,1241,3,-1,0,unknown,1
42,technician,married,tertiary,no,1134.0,no,no,cellular,11,aug,944,1,131,1,success,1
42,services,married,secondary,no,321.0,yes,yes,cellular,20,nov,253,5,-1,0,unknown,1
25,blue-collar,single,primary,no,94.0,yes,no,unknown,6,may,581,2,-1,0,unknown,0
33,unemployed,single,tertiary,no,11862.0,no,no,cellular,25,feb,155,1,-1,0,unknown,1
59,retired,divorced,primary,no,6405.0,yes,no,unknown,5,may,102,2,-1,0,unknown,0
38,technician,married,secondary,no,539.0,yes,no,cellular,27,oct,209,1,495,2,failure,1
38,blue-collar,single,primary,no,1804.0,yes,no,unknown,19,may,167,1,-1,0,unknown,0
35,blue-collar,married,primary,no,3164.0,yes,no,unknown,2,jun,96,3,-1,0,unknown,0
32,management,single,tertiary,no,924.0,no,no,cellular,6,aug,934,4,-1,0,unknown,1
57,technician,married,secondary,no,2590.0,no,no,cellular,9,sep,108,1,-1,0,unknown,0
35,unemployed,single,tertiary,no,1084.0,no,no,cellular,21,oct,134,3,92,4,success,1
38,admin.,single,secondary,no,528.0,no,yes,cellular,1,oct,411,1,351,3,failure,1
39,management,single,tertiary,no,5671.0,no,no,cellular,30,oct,440,1,-1,0,unknown,1
26,blue-collar,married,secondary,no,35.0,yes,no,cellular,9,jul,528,1,-1,0,unknown,0
27,management,married,secondary,no,1229.0,yes,no,cellular,24,apr,861,6,178,5,success,1
42,housemaid,single,secondary,no,-36.0,no,no,cellular,28,aug,98,10,-1,0,unknown,0
53,admin.,divorced,secondary,no,417.0,no,no,cellular,3,feb,204,4,-1,0,unknown,0
31,unemployed,married,secondary,no,341.0,yes,no,cellular,7,aug,306,2,-1,0,unknown,0
42,management,divorced,tertiary,no,5473.0,no,no,cellular,15,jun,169,1,-1,0,unknown,0
33,management,single,tertiary,no,-556.0,yes,yes,cellular,26,aug,134,4,-1,0,unknown,0
41,blue-collar,married,secondary,no,529.0,yes,no,cellular,28,aug,164,2,-1,0,unknown,0
34,blue-collar,married,primary,no,292.0,yes,yes,unknown,22,feb,245,1,-1,0,unknown,0
46,services,divorced,secondary,no,2678.0,no,no,cellular,21,nov,253,2,-1,0,unknown,1
44,management,married,tertiary,no,8590.0,yes,no,cellular,22,aug,320,4,-1,0,unknown,0
56,blue-collar,divorced,primary,no,3715.0,yes,no,cellular,21,jul,268,1,-1,0,unknown,0
48,technician,divorced,tertiary,no,258.0,no,no,cellular,18,aug,423,6,-1,0,unknown,1
23,blue-collar,single,secondary,no,2550.0,yes,no,cellular,4,feb,121,1,-1,0,unknown,0
61,retired,divorced,secondary,no,1844.0,yes,yes,cellular,5,may,640,1,-1,0,unknown,0
46,blue-collar,married,secondary,no,387.0,no,no,telephone,29,jan,371,2,-1,0,unknown,0
42,technician,divorced,secondary,no,117.0,no,no,cellular,8,aug,97,1,-1,0,unknown,0
44,blue-collar,divorced,secondary,no,0.0,yes,no,cellular,17,apr,510,2,-1,0,unknown,1
47,technician,divorced,secondary,no,994.0,yes,yes,cellular,4,may,381,2,7,7,failure,0
56,self-employed,married,secondary,no,198.0,no,no,cellular,20,aug,212,1,-1,0,unknown,0
46,technician,divorced,secondary,yes,10185.0,no,no,cellular,24,feb,122,1,184,4,success,1
56,retired,married,primary,no,1700.0,no,no,unknown,20,jun,271,3,-1,0,unknown,0
69,retired,married,primary,no,560.0,no,no,cellular,27,may,616,1,-1,0,unknown,1
19,student,single,secondary,no,220.0,no,no,cellular,15,oct,100,1,174,6,failure,0
39,management,married,tertiary,no,5437.0,no,no,cellular,25,jul,144,3,175,1,failure,0
32,management,married,tertiary,no,446.0,no,no,cellular,30,apr,83,1,2,2,success,1
44,services,single,secondary,no,1085.0,no,no,cellular,11,may,9,6,266,17,failure,0
66,housemaid,married,primary,no,129.0,no,no,cellular,17,feb,104,1,-1,0,unknown,1
45,admin.,married,secondary,no,236.0,no,no,cellular,27,may,100,2,191,7,success,0
35,blue-collar,married,tertiary,no,96.0,no,no,cellular,1,sep,455,1,92,8,failure,1
52,blue-collar,married,primary,no,3048.0,no,no,cellular,13,may,275,2,356,1,failure,0
35,admin.,single,tertiary,no,110.0,yes,no,cellular,16,apr,771,1,325,1,failure,1
44,management,married,tertiary,no,83.0,no,no,cellular,4,feb,77,4,-1,0,unknown,0
39,technician,single,tertiary,no,482.0,no,no,cellular,25,may,685,1,195,1,other,1
34,management,single,tertiary,no,1173.0,yes,no,cellular,14,sep,222,1,358,4,other,0
51,services,married,secondary,no,1337.0,no,no,cellular,30,apr,384,1,-1,0,unknown,1
30,services,married,secondary,no,797.0,yes,no,cellular,14,may,698,1,173,3,failure,1
51,management,married,tertiary,no,0.0,no,no,cellular,29,jan,148,1,-1,0,unknown,0
42,management,single,tertiary,no,12068.0,no,no,cellular,23,apr,224,5,-1,0,unknown,1
42,blue-collar,single,primary,no,77.0,no,no,unknown,17,jun,343,2,-1,0,unknown,0
32,management,married,tertiary,no,5462.0,no,no,cellular,15,jul,305,1,176,1,success,1
36,management,single,tertiary,no,61.0,yes,no,cellular,14,may,169,1,-1,0,unknown,0
34,services,married,secondary,yes,475.0,yes,no,cellular,18,may,283,1,521,1,other,1
60,retired,divorced,primary,no,557.0,yes,no,cellular,18,aug,200,1,-1,0,unknown,0
42,services,married,secondary,no,1374.0,yes,no,cellular,13,may,458,3,-1,0,unknown,1
37,technician,single,tertiary,no,382.0,no,no,cellular,29,jan,219,1,-1,0,unknown,0
51,management,married,tertiary,no,1581.0,no,no,cellular,28,jan,251,1,-1,0,unknown,0
36,services,single,tertiary,no,1240.0,yes,no,cellular,29,aug,178,1,184,1,success,1
35,services,single,secondary,no,923.0,yes,no,cellular,15,may,962,1,168,4,failure,1
25,admin.,single,secondary,no,0.0,yes,no,cellular,22,oct,718,1,94,3,success,1
32,unemployed,married,tertiary,no,10.0,yes,no,cellular,21,nov,100,2,182,1,failure,0
22,student,single,secondary,no,79.0,no,no,telephone,30,apr,586,2,-1,0,unknown,1
25,student,single,secondary,no,1337.0,no,no,cellular,3,feb,244,5,-1,0,unknown,0
57,admin.,married,secondary,no,1165.0,no,yes,cellular,18,nov,105,1,-1,0,unknown,0
38,admin.,married,secondary,no,2.0,no,yes,cellular,12,aug,767,2,-1,0,unknown,1
50,management,married,tertiary,no,254.0,no,no,cellular,26,feb,728,2,-1,0,unknown,1
39,technician,married,tertiary,no,1012.0,yes,no,cellular,9,mar,136,1,-1,0,unknown,1
39,blue-collar,single,primary,no,-180.0,yes,no,cellular,24,jul,90,1,-1,0,unknown,0
35,management,single,secondary,no,1269.0,yes,no,cellular,13,may,3,2,6,2,other,0
67,blue-collar,married,primary,no,2187.0,yes,yes,cellular,6,may,64,2,350,9,failure,0
36,blue-collar,married,primary,no,1330.0,no,yes,cellular,26,jul,151,1,-1,0,unknown,0
41,services,single,secondary,no,5060.0,no,no,cellular,18,aug,65,6,-1,0,unknown,0
43,entrepreneur,married,secondary,no,0.0,no,no,cellular,29,jan,57,2,-1,0,unknown,0
32,blue-collar,married,primary,no,-150.0,yes,no,unknown,20,may,99,1,-1,0,unknown,0
42,services,married,secondary,no,3696.0,yes,no,unknown,19,may,262,1,-1,0,unknown,0
41,blue-collar,single,secondary,no,475.0,yes,no,cellular,21,nov,138,1,-1,0,unknown,0
54,blue-collar,married,primary,no,79.0,no,no,telephone,29,jan,242,2,-1,0,unknown,0
36,entrepreneur,married,tertiary,no,3957.0,yes,no,cellular,20,nov,67,2,-1,0,unknown,0
39,technician,married,tertiary,no,2552.0,yes,no,cellular,15,may,170,1,-1,0,unknown,0
35,blue-collar,married,secondary,no,102.0,yes,no,cellular,14,may,258,2,361,2,failure,0
42,entrepreneur,single,primary,no,520.0,yes,no,unknown,26,may,1028,3,-1,0,unknown,0
33,admin.,married,secondary,no,-244.0,yes,no,unknown,6,jun,34,12,-1,0,unknown,0
38,services,single,primary,no,291.0,no,yes,telephone,29,jan,28,2,-1,0,unknown,0
47,housemaid,married,secondary,no,121.0,no,no,telephone,6,feb,61,3,-1,0,unknown,1
40,technician,married,tertiary,no,2557.0,yes,no,cellular,19,oct,318,4,-1,0,unknown,0
35,management,married,secondary,no,4745.0,no,no,telephone,30,jul,73,2,-1,0,unknown,0
22,student,single,primary,no,724.0,no,no,cellular,5,mar,97,2,-1,0,unknown,1
36,services,single,primary,no,104.0,no,yes,cellular,7,jul,121,2,-1,0,unknown,0
44,technician,married,secondary,no,11068.0,no,no,cellular,11,aug,77,2,-1,0,unknown,0
37,technician,single,secondary,no,40.0,yes,no,cellular,26,feb,236,2,187,2,success,1
63,technician,married,secondary,no,2044.0,yes,no,cellular,29,jan,224,1,-1,0,unknown,0
45,blue-collar,married,secondary,no,3104.0,yes,no,unknown,16,may,190,4,-1,0,unknown,0
48,technician,divorced,secondary,no,681.0,yes,no,unknown,3,jun,348,1,-1,0,unknown,0
60,retired,married,secondary,no,1230.0,no,no,cellular,18,jan,240,1,216,3,failure,1
30,student,single,tertiary,no,4.0,no,no,unknown,6,may,120,3,-1,0,unknown,0
64,retired,married,primary,no,911.0,no,no,telephone,22,apr,397,1,-1,0,unknown,1
38,management,married,unknown,no,854.0,no,no,cellular,28,jul,315,2,383,3,other,0
38,management,single,tertiary,no,86.0,no,no,cellular,28,jul,168,2,181,1,success,1
36,management,married,tertiary,no,0.0,no,no,cellular,17,sep,173,1,-1,0,unknown,1
47,management,married,unknown,no,326.0,no,no,cellular,27,apr,89,1,310,2,failure,1
35,unknown,single,primary,no,2757.0,no,no,cellular,26,may,2231,1,-1,0,unknown,1
58,admin.,married,secondary,no,0.0,no,no,cellular,8,jul,37,2,-1,0,unknown,0
33,technician,single,tertiary,no,357.0,no,no,cellular,22,jul,148,2,-1,0,unknown,1
42,services,married,secondary,no,0.0,no,no,cellular,28,jan,162,4,-1,0,unknown,0
54,unemployed,married,primary,no,1413.0,no,no,cellular,28,jul,30,26,-1,0,unknown,0
29,services,single,secondary,no,348.0,yes,no,cellular,8,may,335,1,-1,0,unknown,0
31,unemployed,married,primary,no,2057.0,yes,no,cellular,16,apr,397,1,177,2,failure,0
22,student,single,secondary,no,64.0,no,no,cellular,6,aug,379,3,-1,0,unknown,1
33,services,married,tertiary,no,385.0,no,no,unknown,16,may,310,9,-1,0,unknown,0
36,management,single,tertiary,no,132.0,no,no,unknown,27,may,159,4,-1,0,unknown,0
41,management,single,tertiary,no,559.0,no,no,cellular,20,oct,117,1,3,2,success,1
35,management,divorced,tertiary,no,219.0,no,no,cellular,28,may,682,3,180,1,failure,1
34,admin.,married,secondary,no,533.0,yes,no,cellular,12,aug,222,2,-1,0,unknown,1
47,services,married,secondary,no,709.0,yes,no,cellular,21,nov,59,1,-1,0,unknown,0
45,housemaid,single,primary,no,1328.0,no,no,cellular,29,aug,162,10,-1,0,unknown,0
37,management,married,tertiary,no,893.0,yes,no,cellular,16,nov,253,1,284,3,success,1
55,management,married,tertiary,no,3733.0,yes,no,cellular,17,nov,370,3,-1,0,unknown,0
61,entrepreneur,married,tertiary,no,0.0,yes,no,cellular,25,jul,37,12,-1,0,unknown,0
45,blue-collar,single,tertiary,no,1070.0,no,no,cellular,2,nov,458,3,255,6,success,1
32,management,married,tertiary,no,171.0,yes,no,cellular,18,may,2682,3,-1,0,unknown,1
30,admin.,single,secondary,no,186.0,yes,yes,cellular,19,nov,135,1,-1,0,unknown,0
27,services,single,secondary,no,318.0,yes,no,unknown,7,may,115,1,-1,0,unknown,0
49,entrepreneur,married,secondary,no,162.0,yes,no,cellular,15,may,31,2,364,5,failure,0
53,services,married,secondary,no,1854.0,yes,yes,cellular,12,may,100,2,342,5,failure,0
26,technician,single,secondary,no,267.0,yes,no,cellular,8,may,34,1,342,1,other,0
36,admin.,single,secondary,no,0.0,no,no,cellular,8,aug,2372,2,-1,0,unknown,1
33,entrepreneur,married,tertiary,no,19616.0,no,no,cellular,24,apr,225,2,-1,0,unknown,0
35,entrepreneur,married,tertiary,yes,1058.0,yes,no,cellular,21,nov,124,4,165,4,failure,0
46,blue-collar,married,secondary,no,775.0,no,no,cellular,17,nov,628,1,-1,0,unknown,0
35,management,married,tertiary,no,3799.0,no,no,cellular,11,aug,99,3,-1,0,unknown,0
33,management,married,tertiary,no,-54.0,yes,yes,cellular,20,apr,81,2,-1,0,unknown,0
27,entrepreneur,married,tertiary,no,91.0,no,yes,unknown,20,may,227,2,-1,0,unknown,0
51,blue-collar,single,primary,no,1770.0,yes,no,cellular,18,aug,210,5,-1,0,unknown,0
43,technician,single,tertiary,no,2396.0,no,no,cellular,29,aug,250,2,-1,0,unknown,1
41,housemaid,married,primary,no,-1321.0,yes,yes,cellular,7,jul,71,3,-1,0,unknown,0
30,technician,single,tertiary,no,3285.0,no,no,cellular,14,jan,152,2,-1,0,unknown,1
30,management,married,tertiary,no,441.0,yes,no,unknown,14,may,301,1,-1,0,unknown,0
47,management,divorced,tertiary,no,0.0,no,no,unknown,20,jun,72,2,-1,0,unknown,0
28,blue-collar,single,secondary,no,-170.0,no,yes,cellular,11,jul,517,2,-1,0,unknown,0
47,admin.,divorced,unknown,no,2185.0,no,no,unknown,17,jun,97,2,-1,0,unknown,0
31,technician,married,secondary,no,327.0,yes,yes,cellular,7,may,485,3,-1,0,unknown,0
38,blue-collar,married,secondary,no,130.0,yes,no,cellular,4,feb,371,1,-1,0,unknown,0
34,technician,single,secondary,no,348.0,yes,yes,cellular,9,jul,123,1,-1,0,unknown,0
67,retired,married,primary,no,46.0,no,no,cellular,29,jan,194,1,-1,0,unknown,0
29,management,married,tertiary,no,611.0,no,no,cellular,8,mar,63,2,-1,0,unknown,1
26,admin.,single,tertiary,no,538.0,no,no,cellular,4,aug,175,4,168,2,other,1
43,technician,single,secondary,no,-287.0,yes,no,unknown,29,may,79,2,-1,0,unknown,0
36,blue-collar,single,secondary,no,-1206.0,yes,yes,cellular,17,apr,92,1,-1,0,unknown,0
29,blue-collar,married,secondary,no,3225.0,yes,no,unknown,16,may,257,2,-1,0,unknown,0
38,services,divorced,primary,no,3715.0,yes,no,telephone,9,nov,110,1,-1,0,unknown,0
34,management,divorced,tertiary,no,11461.0,yes,no,cellular,21,oct,252,1,183,3,success,1
27,blue-collar,married,secondary,no,1080.0,yes,yes,cellular,25,oct,182,1,92,4,success,1
36,technician,divorced,secondary,no,1165.0,no,no,cellular,3,feb,265,2,-1,0,unknown,1
38,blue-collar,divorced,secondary,no,4.0,yes,no,unknown,6,may,241,2,-1,0,unknown,0
60,technician,divorced,secondary,no,1418.0,no,no,cellular,28,aug,23,6,-1,0,unknown,0
38,entrepreneur,divorced,secondary,no,73.0,yes,no,unknown,8,may,94,1,-1,0,unknown,0
50,admin.,married,primary,no,324.0,no,no,cellular,18,aug,78,6,-1,0,unknown,0
59,retired,married,primary,no,668.0,no,no,unknown,17,jun,292,2,-1,0,unknown,0
33,technician,married,tertiary,no,299.0,no,no,cellular,15,sep,183,2,93,2,other,1
56,services,married,secondary,no,659.0,no,no,cellular,18,jun,207,3,386,2,success,1
45,technician,married,primary,no,223.0,no,no,cellular,25,may,65,1,-1,0,unknown,0
34,management,single,tertiary,no,267.0,no,no,cellular,8,dec,258,1,93,1,success,1
39,housemaid,married,primary,no,459.0,no,no,cellular,30,jul,268,10,-1,0,unknown,1
19,student,single,secondary,no,1059.0,no,no,cellular,12,may,156,1,181,7,success,1
69,retired,married,secondary,no,508.0,no,no,cellular,13,aug,183,1,-1,0,unknown,0
48,blue-collar,married,primary,no,86.0,yes,no,cellular,15,may,157,6,-1,0,unknown,1
34,admin.,married,secondary,no,-144.0,no,no,cellular,21,jul,127,6,-1,0,unknown,0
23,student,single,secondary,no,569.0,no,no,cellular,30,oct,377,1,-1,0,unknown,1
56,management,single,tertiary,no,413.0,yes,no,cellular,28,jan,395,1,187,1,other,0
47,technician,married,tertiary,no,323.0,no,no,cellular,18,feb,127,4,38,3,other,0
34,management,single,tertiary,no,1619.0,no,no,cellular,16,apr,149,1,-1,0,unknown,1
31,technician,single,tertiary,no,125.0,no,no,cellular,4,may,1088,6,-1,0,unknown,1
60,retired,divorced,primary,no,4531.0,no,no,cellular,25,may,586,3,-1,0,unknown,1
54,retired,married,secondary,no,1125.0,no,no,cellular,14,jan,166,1,-1,0,unknown,1
41,blue-collar,married,primary,no,254.0,yes,no,cellular,12,may,330,1,-1,0,unknown,0
